"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"141","CD8 T","NK","CD2","CD2","CD48","CD48",0.792034234057889,-0.270181908116137,0.260926162970876
"142","CD8 T","NK","CD48","CD48","CD2","CD2",0.147152826690258,-0.0101784278534059,0.0684871994184258
"143","CD8 T","NK","CD48","CD48","CD244","CD244",0.147152826690258,0.453010721898904,0.300081774294581
"144","CD8 T","NK","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.174958527844496,-0.00391524296472667,0.0855216424398845
"145","CD8 T","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.130311885220617,0.126868525412423,-0.00172167990409695
"146","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.154814931705508,1.00293872454484,0.578876828125175
"147","CD8 T","NK","TGFB1","TGFB1","CXCR4","CXCR4",-0.381802178963475,-0.328468566537402,-0.355135372750438
"148","CD8 T","NK","HLA-E","HLA-E","KLRD1","KLRD1",0.0178587978164464,0.947617709087921,0.482738253452184
"149","CD8 T","NK","KLRD1","KLRD1","HLA-E","HLA-E",-0.198272252211173,0.115031291411987,-0.0416204803995929
"150","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.0253526857804667,0.284257459408653,0.129452386814093
"151","CD8 T","NK","KLRD1","KLRD1","B2M","B2M",-0.198272252211173,0.081043473086106,-0.0586143895625336
"152","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.188801425467207,0.169787052194453,-0.00950718663637699
"153","CD8 T","NK","HLA-A","HLA-A","KLRD1","KLRD1",0.0375347986295331,0.947617709087921,0.492576253858727
"154","CD8 T","NK","KLRD1","KLRD1","HLA-A","HLA-A",-0.198272252211173,0.109629640295142,-0.0443213059580157
"155","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",-0.0412119465248707,0.150387819728698,0.0545879366019137
"156","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",-0.381802178963475,0.175999460808034,-0.102901359077721
"157","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.285952195826742,-0.0810353158638659,0.102458439981438
"158","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",1.00008473733604,0.205207825501545,0.602646281418794
"159","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",-0.242141351209491,-0.210450908241988,-0.22629612972574
"160","CD8 T","CD8 T","CD2","CD2","CD48","CD48",0.792034234057889,0.147152826690258,0.469593530374073
"161","CD8 T","CD8 T","CD48","CD48","CD2","CD2",0.147152826690258,0.792034234057889,0.469593530374073
"162","CD8 T","CD8 T","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.174958527844496,-0.130311885220617,0.0223233213119392
"163","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.130311885220617,0.174958527844496,0.0223233213119392
"164","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.154814931705508,-0.437007993475927,-0.14109653088521
"165","CD8 T","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",-0.381802178963475,0.406258501867321,0.0122281614519231
"166","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.0178587978164464,-0.198272252211173,-0.0902067271973634
"167","CD8 T","CD8 T","KLRD1","KLRD1","HLA-E","HLA-E",-0.198272252211173,0.0178587978164464,-0.0902067271973634
"168","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.0253526857804667,0.0322666907903319,0.0034570025049326
"169","CD8 T","CD8 T","KLRD1","KLRD1","B2M","B2M",-0.198272252211173,0.00847576369493686,-0.0948982442581182
"170","CD8 T","CD8 T","HLA-A","HLA-A","KLRD1","KLRD1",0.0375347986295331,-0.198272252211173,-0.08036872679082
"171","CD8 T","CD8 T","KLRD1","KLRD1","HLA-A","HLA-A",-0.198272252211173,0.0375347986295331,-0.08036872679082
"172","CD8 T","CD8 T","TGFB1","TGFB1","ITGAV_ITGB1","ITGB1",-0.381802178963475,0,-0.190901089481738
