"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"56","NK","B","CD48","CD48","CD2","CD2",-0.293419803188776,-0.57975818134744,-0.436588992268108
"57","NK","B","CD244","CD244","CD48","CD48",0.528735496206176,0.0488128787647804,0.288774187485478
"58","NK","B","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.144412410890431,0.0887135674169522,0.116562989153691
"59","NK","B","SEMA4D","SEMA4D","CD72","CD72",-0.0218935989341459,0.485221202294718,0.231663801680286
"60","NK","B","TIMP1","TIMP1","CD63","CD63",0.0835221914342663,-0.514310355793901,-0.215394082179818
"61","NK","B","TGFB1","TGFB1","CXCR4","CXCR4",0.51015907840825,-0.131208762765105,0.189475157821572
"62","NK","B","KLRD1","KLRD1","HLA-E","HLA-E",0.830116326659573,-0.456533997813046,0.186791164423264
"63","NK","B","KLRD1","KLRD1","B2M","B2M",0.830116326659573,-0.96808152102379,-0.0689825971821081
"64","NK","B","PTPRC","PTPRC","CD22","CD22",0.212933675107588,0.618197025849411,0.415565350478499
"65","NK","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.0628903006377732,0.0715079785816555,0.0671991396097144
"66","NK","B","JMJD6","JMJD6","PTDSS1","PTDSS1",0.205510887770244,0.0789395494195753,0.14222521859491
"67","NK","B","KLRD1","KLRD1","HLA-A","HLA-A",0.830116326659573,-0.749821290724325,0.0401475179676243
"68","NK","NK","IFNG","IFNG","IFNGR1","IFNGR1",0.430365584741019,-0.0309329284318834,0.199716328154568
"69","NK","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.51015907840825,0.318253593035569,0.414206335721909
"70","NK","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.51015907840825,0.353414029386622,0.431786553897436
"71","NK","NK","CCL5","CCL5","CXCR3","CXCR3",0.168221778573787,0.0379110844817353,0.103066431527761
"72","NK","NK","GNAS","GNAS","PTGDR","PTGDR",0.0878898262212688,0.614581627266401,0.351235726743835
"73","NK","NK","CD2","CD2","CD48","CD48",-0.0513060240422604,-0.293419803188776,-0.172362913615518
"74","NK","NK","CD48","CD48","CD2","CD2",-0.293419803188776,-0.0513060240422604,-0.172362913615518
"75","NK","NK","CD48","CD48","CD244","CD244",-0.293419803188776,0.528735496206176,0.1176578465087
"76","NK","NK","CD244","CD244","CD48","CD48",0.528735496206176,-0.293419803188776,0.1176578465087
"77","NK","NK","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.144412410890431,-0.00952833936825393,0.0674420357610884
"78","NK","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.00952833936825393,0.144412410890431,0.0674420357610884
"79","NK","NK","TIMP1","TIMP1","CD63","CD63",0.0835221914342663,0.902008340804233,0.49276526611925
"80","NK","NK","TGFB1","TGFB1","CXCR4","CXCR4",0.51015907840825,-0.361900193841443,0.0741294422834035
"81","NK","NK","HLA-E","HLA-E","KLRD1","KLRD1",0.332652105384407,0.830116326659573,0.58138421602199
"82","NK","NK","KLRD1","KLRD1","HLA-E","HLA-E",0.830116326659573,0.332652105384407,0.58138421602199
"83","NK","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.73598210743712,0.340206550369779,-0.19788777853367
"84","NK","NK","KLRD1","KLRD1","B2M","B2M",0.830116326659573,0.728883142873204,0.779499734766389
"85","NK","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.0628903006377732,0.205510887770244,0.134200594204009
"86","NK","NK","JMJD6","JMJD6","PTDSS1","PTDSS1",0.205510887770244,0.0628903006377732,0.134200594204009
"87","NK","NK","HLA-A","HLA-A","KLRD1","KLRD1",0.510329205732673,0.830116326659573,0.670222766196123
"88","NK","NK","KLRD1","KLRD1","HLA-A","HLA-A",0.830116326659573,0.510329205732673,0.670222766196123
"89","NK","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",0.430365584741019,0.193178062363533,0.311771823552276
"90","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.412572643217306,0.177405475434589,0.294989059325947
"91","NK","CD8 T","CD86","CD86","CD28","CD28",0.216944144860765,0.223545075003835,0.2202446099323
"92","NK","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.51015907840825,0.242034649719245,0.376096864063747
