"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"440","CD8 T","B","IFNG","IFNG","IFNGR2","IFNGR2",-0.0642448701369524,0.177969662556593,0.0568623962098205
"441","CD8 T","B","ALOX5AP","ALOX5AP","ALOX5","ALOX5",-0.0233042030456539,0.568163472075279,0.272429634514813
"442","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,-0.206366198725265,0.285423303223527
"443","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",0.366564292422121,0.222620338762458,0.29459231559229
"444","CD8 T","B","MIF","MIF","CXCR4","CXCR4",-0.0656902146680009,-0.131208762765105,-0.0984494887165529
"445","CD8 T","B","ST6GAL1","ST6GAL1","CD22","CD22",0.120350156692462,0.618197025849411,0.369273591270936
"446","CD8 T","B","MIF","MIF","CD74","CD74",-0.0656902146680009,1.11638110266967,0.525345444000836
"447","CD8 T","B","ADAM10","ADAM10","CD44","CD44",0.0717210027638626,-0.051623018421187,0.0100489921713378
"448","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.00197768957454372,0.485221202294718,0.243599445934631
"449","CD8 T","B","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,-0.00427714246203242,0.0741982380917566
"450","CD8 T","B","GRN","GRN","TNFRSF1B","TNFRSF1B",-0.189854786269868,-0.192736320050498,-0.191295553160183
"451","CD8 T","B","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,-0.528850645187414,-0.283973214764626
"452","CD8 T","B","MIF","MIF","CD44","CD44",-0.0656902146680009,-0.051623018421187,-0.0586566165445939
"453","CD8 T","B","LGALS1","LGALS1","ITGB1","ITGB1",-0.246959086872841,0.0656404849081164,-0.0906593009823625
"454","CD8 T","B","LGALS1","LGALS1","PTPRC","PTPRC",-0.246959086872841,-0.415537900453525,-0.331248493663183
"455","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.514310355793901,-0.167620595827233
"456","CD8 T","B","TGFB1","TGFB1","ITGB1","ITGB1",-0.346161004504446,0.0656404849081164,-0.140260259798165
"457","CD8 T","B","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.131208762765105,-0.238684883634776
"458","CD8 T","B","SELPLG","SELPLG","ITGAM","ITGAM",-0.0362436832764299,0.00127482416992858,-0.0174844295532507
"459","CD8 T","B","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,0.0406173891867041,0.00218685295513706
"460","CD8 T","B","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,-0.528850645187414,-0.282547164231922
"461","CD8 T","B","ARF6","ARF6","SMAP1","SMAP1",-0.0967734229909308,0.0886793698916448,-0.00404702654964299
"462","CD8 T","B","HSP90B1","HSP90B1","TLR7","TLR7",0.123135429680197,0.369265107098859,0.246200268389528
"463","CD8 T","B","GNAI2","GNAI2","FPR1","FPR1",-0.162535508086059,0.222620338762458,0.0300424153381994
"464","CD8 T","B","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,-0.206366198725265,-0.184450853405662
"465","CD8 T","B","PKM","PKM","CD44","CD44",0.273403905468636,-0.051623018421187,0.110890443523724
"466","CD8 T","B","HMGB1","HMGB1","CXCR4","CXCR4",-0.00875231695905265,-0.131208762765105,-0.0699805398620788
"467","CD8 T","B","FYN","FYN","SPN","SPN",0.238923346252221,-0.237111460063958,0.000905943094131653
"468","CD8 T","B","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,-0.079869577844486,-0.0372707605064964
"469","CD8 T","B","S100A9","S100A9","ITGB2","ITGB2",0.197543173429473,-0.528850645187414,-0.165653735878971
"470","CD8 T","B","SPTAN1","SPTAN1","PTPRA","PTPRA",0.217258347301579,-0.079869577844486,0.0686943847285464
"471","CD8 T","B","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,-0.0729012737529996,-0.0153499809426927
"472","CD8 T","B","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,-0.0729012737529996,0.0832954056193262
"473","CD8 T","B","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,-0.0729012737529996,-0.0445162584558802
"474","CD8 T","B","ICAM2","ICAM2","ITGAM","ITGAM",-0.0791852280486983,0.00127482416992858,-0.0389552019393848
"475","CD8 T","B","CALM2","CALM2","SELL","SELL",0.200095165754302,0.0406173891867041,0.120356277470503
"476","CD8 T","B","CALM1","CALM1","SELL","SELL",0.00532805683149327,0.0406173891867041,0.0229727230090987
"477","CD8 T","B","CALM3","CALM3","SELL","SELL",-0.0676064427404034,0.0406173891867041,-0.0134945267768497
"478","CD8 T","B","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,0.010028523213643,-0.0762534924362082
"479","CD8 T","B","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,-0.00664882725819368,-0.0113900352084772
"480","CD8 T","B","GSTP1","GSTP1","TRAF2","TRAF2",-0.360504548770114,0.321488113677064,-0.0195082175465248
"481","CD8 T","B","S100A9","S100A9","CD68","CD68",0.197543173429473,0.247867206577813,0.222705190003643
"482","CD8 T","B","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,0.0380774623995144,-0.0338752918971621
"483","CD8 T","B","B2M","B2M","HLA-F","HLA-F",0.239198378150588,0.0380774623995144,0.138637920275051
"484","CD8 T","B","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,-0.19098414076676,-0.0765811097355016
"485","CD8 T","B","CALM1","CALM1","KCNN4","KCNN4",0.00532805683149327,0.366452497949396,0.185890277390445
"486","CD8 T","B","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,0.0799269211409029,0.159709503066277
"487","CD8 T","B","CD99","CD99","CD81","CD81",0.0879038646784212,0.0782207897486724,0.0830623272135468
"488","CD8 T","B","B2M","B2M","CD3D","CD3D",0.239198378150588,-0.428411266288325,-0.0946064440688686
"489","CD8 T","B","HLA-A","HLA-A","CD3D","CD3D",0.239492084991652,-0.428411266288325,-0.0944595906483366
"490","CD8 T","B","HLA-C","HLA-C","CD3D","CD3D",0.0422013118676142,-0.428411266288325,-0.193104977210355
"491","CD8 T","B","HLA-B","HLA-B","CD3D","CD3D",-0.0161312431587608,-0.428411266288325,-0.222271254723543
"492","CD8 T","B","FAM3C","FAM3C","LAMP1","LAMP1",0.0463090663308669,-0.336480704714825,-0.145085819191979
"493","CD8 T","B","CALM1","CALM1","FAS","FAS",0.00532805683149327,0.0836555942073676,0.0444918255194304
"494","CD8 T","B","B2M","B2M","CD247","CD247",0.239198378150588,-0.764050310775759,-0.262425966312585
"495","CD8 T","B","CD59","CD59","CD2","CD2",0.147323340227598,-0.57975818134744,-0.216217420559921
"496","CD8 T","B","LTB","LTB","CD40","CD40",0.11439769537072,0.771196688085814,0.442797191728267
"497","CD8 T","B","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,-0.528850645187414,-0.304017936618056
"498","CD8 T","B","VIM","VIM","CD44","CD44",0.470838499158985,-0.051623018421187,0.209607740368899
"499","CD8 T","B","B2M","B2M","CD3G","CD3G",0.239198378150588,-0.0729012737529996,0.0831485521987942
"500","CD8 T","NK","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.0309329284318834,-0.0475888992844179
"501","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",-0.346161004504446,0.318253593035569,-0.0139537057344388
"502","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",-0.346161004504446,0.353414029386622,0.00362651244108805
"503","CD8 T","NK","IFNG","IFNG","IFNGR2","IFNGR2",-0.0642448701369524,0.0365998875790657,-0.0138224912789433
"504","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,0.377918787377281,0.366897809917373
"505","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.0379110844817353,0.407561944827027
"506","CD8 T","NK","MIF","MIF","CXCR4","CXCR4",-0.0656902146680009,-0.361900193841443,-0.213795204254722
"507","CD8 T","NK","MIF","MIF","CD74","CD74",-0.0656902146680009,-0.620946418132034,-0.343318316400017
"508","CD8 T","NK","GRN","GRN","TNFRSF1A","TNFRSF1A",-0.189854786269868,0.340206550369779,0.0751758820499556
"509","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,0.614581627266401,0.195298600036065
"510","CD8 T","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.0975994439633006,0.168692371645531,0.133145907804416
"511","CD8 T","NK","ADAM10","ADAM10","CD44","CD44",0.0717210027638626,-0.311693946272449,-0.119986471754293
"512","CD8 T","NK","ADAM10","ADAM10","NOTCH1","NOTCH1",0.0717210027638626,0.168692371645531,0.120206687204697
"513","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",0.239492084991652,0.348584888095529,0.29403848654359
"514","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.0422013118676142,0.423212651268706,0.23270698156816
"515","CD8 T","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,0.25447356877558,0.203573593710563
"516","CD8 T","NK","GRN","GRN","TNFRSF1B","TNFRSF1B",-0.189854786269868,0.0226935296595972,-0.0835806283051353
"517","CD8 T","NK","ICAM3","ICAM3","ITGAL","ITGAL",-0.0390957843418373,0.144412410890431,0.0526583132742967
"518","CD8 T","NK","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,0.752926018397243,0.356915117027703
"519","CD8 T","NK","MIF","MIF","CD44","CD44",-0.0656902146680009,-0.311693946272449,-0.188692080470225
"520","CD8 T","NK","LGALS1","LGALS1","PTPRC","PTPRC",-0.246959086872841,0.212933675107588,-0.0170127058826269
"521","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.179069164139436,0.902008340804233,0.540538752471835
"522","CD8 T","NK","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.361900193841443,-0.354030599172945
"523","CD8 T","NK","CLEC2B","CLEC2B","KLRF1","KLRF1",-0.14466499456669,0.55313979759476,0.204237401514035
"524","CD8 T","NK","SELPLG","SELPLG","ITGAM","ITGAM",-0.0362436832764299,0.227952023170098,0.0958541699468338
"525","CD8 T","NK","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,0.485921788274762,0.224839052499166
"526","CD8 T","NK","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,0.752926018397243,0.358341167560407
"527","CD8 T","NK","ADAM10","ADAM10","TSPAN14","TSPAN14",0.0717210027638626,0.13101509199696,0.101368047380411
"528","CD8 T","NK","ADAM10","ADAM10","TSPAN17","TSPAN17",0.0717210027638626,0.0950177282437899,0.0833693655038262
"529","CD8 T","NK","LYZ","LYZ","ITGAL","ITGAL",0.0689782085830009,0.144412410890431,0.106695309736716
"530","CD8 T","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0858787699537955,0.132460105567676,0.109169437760736
"531","CD8 T","NK","ARPC5","ARPC5","ADRB2","ADRB2",-0.232264816991436,0.166455069527251,-0.0329048737320923
"532","CD8 T","NK","GNAI2","GNAI2","S1PR5","S1PR5",-0.162535508086059,0.462310667845941,0.149887579879941
"533","CD8 T","NK","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,0.0379110844817353,-0.0623122118021621
"534","CD8 T","NK","GNAI2","GNAI2","ADCY7","ADCY7",-0.162535508086059,0.339740675733056,0.0886025838234982
"535","CD8 T","NK","PKM","PKM","CD44","CD44",0.273403905468636,-0.311693946272449,-0.0191450204019064
"536","CD8 T","NK","HMGB1","HMGB1","CXCR4","CXCR4",-0.00875231695905265,-0.361900193841443,-0.185326255400248
"537","CD8 T","NK","FYN","FYN","SPN","SPN",0.238923346252221,0.356683438207106,0.297803392229664
"538","CD8 T","NK","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,0.00414760997499959,0.00473783340324643
"539","CD8 T","NK","S100A9","S100A9","ITGB2","ITGB2",0.197543173429473,0.752926018397243,0.475234595913358
