"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"541","CD8 T","NK","B2M","B2M","HLA-F","HLA-F",0.239198378150588,-0.0467874563289466,0.0962054609108207
"542","CD8 T","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,0.0582295909677922,0.0480257561317747
"543","CD8 T","NK","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,0.0162858664516183,0.127888975721635
"544","CD8 T","NK","NUCB2","NUCB2","ERAP1","ERAP1",0.160509469672161,0.282299022593152,0.221404246132656
"545","CD8 T","NK","B2M","B2M","CD3D","CD3D",0.239198378150588,-0.523113482218249,-0.141957552033831
"546","CD8 T","NK","HLA-A","HLA-A","CD3D","CD3D",0.239492084991652,-0.523113482218249,-0.141810698613299
"547","CD8 T","NK","HLA-C","HLA-C","CD3D","CD3D",0.0422013118676142,-0.523113482218249,-0.240456085175317
"548","CD8 T","NK","HLA-B","HLA-B","CD3D","CD3D",-0.0161312431587608,-0.523113482218249,-0.269622362688505
"549","CD8 T","NK","POMC","POMC","ADRB2","ADRB2",0.007661623355687,0.166455069527251,0.0870583464414691
"550","CD8 T","NK","HSPA8","HSPA8","ADRB2","ADRB2",0.122253424592002,0.166455069527251,0.144354247059627
"551","CD8 T","NK","ACTR2","ACTR2","ADRB2","ADRB2",-0.17339911675114,0.166455069527251,-0.00347202361194461
"552","CD8 T","NK","B2M","B2M","KIR2DL3","KIR2DL3",0.239198378150588,0.423212651268706,0.331205514709647
"553","CD8 T","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",0.239492084991652,0.423212651268706,0.331352368130179
"554","CD8 T","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",-0.0161312431587608,0.423212651268706,0.203540704054973
"555","CD8 T","NK","ICAM2","ICAM2","ITGAL","ITGAL",-0.0791852280486983,0.144412410890431,0.0326135914208662
"556","CD8 T","NK","B2M","B2M","CD247","CD247",0.239198378150588,0.784682715760825,0.511940546955707
"557","CD8 T","NK","CD59","CD59","CD2","CD2",0.147323340227598,-0.0513060240422604,0.0480086580926688
"558","CD8 T","NK","B2M","B2M","KLRD1","KLRD1",0.239198378150588,0.830116326659573,0.534657352405081
"559","CD8 T","NK","HLA-B","HLA-B","KLRD1","KLRD1",-0.0161312431587608,0.830116326659573,0.406992541750406
"560","CD8 T","NK","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,0.752926018397243,0.336870395174272
"561","CD8 T","NK","VIM","VIM","CD44","CD44",0.470838499158985,-0.311693946272449,0.0795722764432683
"562","CD8 T","NK","B2M","B2M","CD3G","CD3G",0.239198378150588,-0.106672875178342,0.0662627514861233
"563","CD8 T","NK","B2M","B2M","KLRC1","KLRC1",0.239198378150588,0.494168965949764,0.366683672050176
"564","CD8 T","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",0.0087099939294325,0.348584888095529,0.178647441012481
"565","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.141829850057349,0.205510887770244,0.0318405188564477
"566","CD8 T","NK","GZMB","GZMB","PGRMC1","PGRMC1",-0.445955276144731,-0.0697504929471608,-0.257852884545946
"567","CD8 T","NK","RPS27A","RPS27A","ADRB2","ADRB2",0.223942492532665,0.166455069527251,0.195198781029958
"568","CD8 T","NK","RPS27A","RPS27A","TGFBR1","TGFBR1",0.223942492532665,0.353414029386622,0.288678260959644
"569","CD8 T","NK","UBA52","UBA52","ADRB2","ADRB2",0.210671358630196,0.166455069527251,0.188563214078724
"570","CD8 T","NK","UBA52","UBA52","NOTCH1","NOTCH1",0.210671358630196,0.168692371645531,0.189681865137863
"571","CD8 T","NK","UBA52","UBA52","TGFBR1","TGFBR1",0.210671358630196,0.353414029386622,0.282042694008409
"572","CD8 T","NK","UBB","UBB","ADRB2","ADRB2",0.00856783822645113,0.166455069527251,0.0875114538768512
"573","CD8 T","NK","UBB","UBB","TGFBR1","TGFBR1",0.00856783822645113,0.353414029386622,0.180990933806537
"574","CD8 T","NK","UBC","UBC","ADRB2","ADRB2",0.199284707767238,0.166455069527251,0.182869888647245
"575","CD8 T","NK","UBC","UBC","TGFBR1","TGFBR1",0.199284707767238,0.353414029386622,0.27634936857693
"576","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,0.193178062363533,0.0644665961132903
"577","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",-0.346161004504446,0.242034649719245,-0.0520631773926006
"578","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,-0.0821420239636699,0.136867404246898
"579","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.16845511424353,0.472833959707924
"580","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,-0.212110612174431,-0.218047519684351
"581","CD8 T","CD8 T","CD48","CD48","CD2","CD2",0.244606924423997,0.631064205389701,0.437835564906849
"582","CD8 T","CD8 T","LGALS1","LGALS1","CD69","CD69",-0.246959086872841,-0.287037565180626,-0.266998326026733
"583","CD8 T","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.152673618645546,-0.250196426313548,-0.048761403834001
"584","CD8 T","CD8 T","CD47","CD47","SIRPG","SIRPG",-0.271174921048509,0.391189671715396,0.0600073753334432
"585","CD8 T","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0390957843418373,0.149572199800229,0.0552382077291956
"586","CD8 T","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,-0.224075373209829,-0.131585578775833
"587","CD8 T","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",-0.246959086872841,0.149281124517371,-0.0488389811777353
"588","CD8 T","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",-0.246959086872841,0.202604225345937,-0.0221774307634522
"589","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.387697985010333,-0.104314410435448
"590","CD8 T","CD8 T","TGFB1","TGFB1","SMAD3","SMAD3",-0.346161004504446,0.186384863569742,-0.0798880704673523
"591","CD8 T","CD8 T","TGFB1","TGFB1","ITGB1","ITGB1",-0.346161004504446,0.149281124517371,-0.0984399399935378
"592","CD8 T","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,0.493108956606549,0.0734739760510511
"593","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,-0.526539177461466,-0.281391430368948
"594","CD8 T","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",-0.0362436832764299,-0.224075373209829,-0.130159528243129
"595","CD8 T","CD8 T","LYZ","LYZ","ITGAL","ITGAL",0.0689782085830009,0.149572199800229,0.109275204191615
"596","CD8 T","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0858787699537955,0.188822960826823,0.137350865390309
"597","CD8 T","CD8 T","ARPC5","ARPC5","ADRB2","ADRB2",-0.232264816991436,0.052092057549222,-0.0900863797211069
"598","CD8 T","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",-0.162535508086059,0.0277568787711517,-0.0673893146574538
"599","CD8 T","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",-0.162535508086059,0.16845511424353,0.00295980307873508
"600","CD8 T","CD8 T","PKM","PKM","CD44","CD44",0.273403905468636,0.363316964693636,0.318360435081136
"601","CD8 T","CD8 T","FYN","FYN","SPN","SPN",0.238923346252221,-0.119571978143148,0.0596756840545366
"602","CD8 T","CD8 T","CALM1","CALM1","PTPRA","PTPRA",0.00532805683149327,0.0757219678694865,0.0405250123504899
"603","CD8 T","CD8 T","SPTAN1","SPTAN1","PTPRA","PTPRA",0.217258347301579,0.0757219678694865,0.146490157585533
"604","CD8 T","CD8 T","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,0.179574148931341,0.110887730399478
"605","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,-0.220226347035037,-0.0481722273031993
"606","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.123881892428638,-0.0669805388544327,0.0284506767871026
"607","CD8 T","CD8 T","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,0.179574148931341,0.209533116961497
"608","CD8 T","CD8 T","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,0.179574148931341,0.0817214528862902
"609","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,-0.00893921083252189,0.0527292422690989
"610","CD8 T","CD8 T","KLRB1","KLRB1","CLEC2D","CLEC2D",0.293035306560264,0.0849051830797861,0.188970244820025
"611","CD8 T","CD8 T","CALM2","CALM2","SELL","SELL",0.200095165754302,-0.526539177461466,-0.163222005853582
"612","CD8 T","CD8 T","CALM1","CALM1","SELL","SELL",0.00532805683149327,-0.526539177461466,-0.260605560314987
"613","CD8 T","CD8 T","CALM3","CALM3","SELL","SELL",-0.0676064427404034,-0.526539177461466,-0.297072810100935
"614","CD8 T","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,0.00502576451606294,-0.0787548717849982
"615","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,-0.0835495891389313,-0.049840416148846
"616","CD8 T","CD8 T","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,0.0087099939294325,-0.048559026132203
"617","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",0.239198378150588,0.0087099939294325,0.12395418604001
"618","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,0.132754549798968,0.0852882355473628
"619","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,-0.096212787592521,0.0716396486995654
"620","CD8 T","CD8 T","B2M","B2M","CD3D","CD3D",0.239198378150588,0.951524748506574,0.595361563328581
"621","CD8 T","CD8 T","HLA-A","HLA-A","CD3D","CD3D",0.239492084991652,0.951524748506574,0.595508416749113
"622","CD8 T","CD8 T","HLA-C","HLA-C","CD3D","CD3D",0.0422013118676142,0.951524748506574,0.496863030187094
"623","CD8 T","CD8 T","HLA-B","HLA-B","CD3D","CD3D",-0.0161312431587608,0.951524748506574,0.467696752673906
"624","CD8 T","CD8 T","POMC","POMC","ADRB2","ADRB2",0.007661623355687,0.052092057549222,0.0298768404524545
"625","CD8 T","CD8 T","HSPA8","HSPA8","ADRB2","ADRB2",0.122253424592002,0.052092057549222,0.0871727410706121
"626","CD8 T","CD8 T","ACTR2","ACTR2","ADRB2","ADRB2",-0.17339911675114,0.052092057549222,-0.0606535296009592
"627","CD8 T","CD8 T","CALM1","CALM1","FAS","FAS",0.00532805683149327,0.177405475434589,0.0913667661330409
"628","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.0791852280486983,0.149572199800229,0.0351934858757651
"629","CD8 T","CD8 T","B2M","B2M","CD247","CD247",0.239198378150588,-0.0206324049850662,0.109282986582761
"630","CD8 T","CD8 T","CD59","CD59","CD2","CD2",0.147323340227598,0.631064205389701,0.38919377280865
"631","CD8 T","CD8 T","B2M","B2M","KLRD1","KLRD1",0.239198378150588,-0.220226347035037,0.00948601555777573
"632","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",-0.0161312431587608,-0.220226347035037,-0.118178795096899
"633","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,-0.224075373209829,-0.151630300629264
"634","CD8 T","CD8 T","VIM","VIM","CD44","CD44",0.470838499158985,0.363316964693636,0.417077731926311
"635","CD8 T","CD8 T","B2M","B2M","CD3G","CD3G",0.239198378150588,0.179574148931341,0.209386263540965
"636","CD8 T","CD8 T","B2M","B2M","KLRC1","KLRC1",0.239198378150588,-0.0669805388544327,0.0861089196480777
"637","CD8 T","CD8 T","GZMB","GZMB","PGRMC1","PGRMC1",-0.445955276144731,0.318825667545555,-0.0635648042995879
"638","CD8 T","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",-0.201554768024831,0.188560860781337,-0.00649695362174695
"639","CD8 T","CD8 T","RPS27A","RPS27A","ADRB2","ADRB2",0.223942492532665,0.052092057549222,0.138017275040943
"640","CD8 T","CD8 T","RPS27A","RPS27A","SMAD3","SMAD3",0.223942492532665,0.186384863569742,0.205163678051203
"641","CD8 T","CD8 T","RPS27A","RPS27A","TGFBR2","TGFBR2",0.223942492532665,0.242034649719245,0.232988571125955
"642","CD8 T","CD8 T","UBA52","UBA52","ADRB2","ADRB2",0.210671358630196,0.052092057549222,0.131381708089709
"643","CD8 T","CD8 T","UBA52","UBA52","SMAD3","SMAD3",0.210671358630196,0.186384863569742,0.198528111099969
"644","CD8 T","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",0.210671358630196,0.242034649719245,0.226353004174721
"645","CD8 T","CD8 T","UBB","UBB","ADRB2","ADRB2",0.00856783822645113,0.052092057549222,0.0303299478878366
"646","CD8 T","CD8 T","UBB","UBB","SMAD3","SMAD3",0.00856783822645113,0.186384863569742,0.0974763508980964
"647","CD8 T","CD8 T","UBB","UBB","TGFBR2","TGFBR2",0.00856783822645113,0.242034649719245,0.125301243972848
"648","CD8 T","CD8 T","UBC","UBC","ADRB2","ADRB2",0.199284707767238,0.052092057549222,0.12568838265823
"649","CD8 T","CD8 T","UBC","UBC","SMAD3","SMAD3",0.199284707767238,0.186384863569742,0.19283478566849
"650","CD8 T","CD8 T","UBC","UBC","TGFBR2","TGFBR2",0.199284707767238,0.242034649719245,0.220659678743242
