"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"160","B","CD8 T","TIMP1","TIMP1","CD63","CD63",-0.291034269159108,-0.445048948739523,-0.368041608949315
"161","B","CD8 T","SELPLG","SELPLG","SELL","SELL",-0.19058138148054,-0.596324058902241,-0.39345272019139
"162","B","CD8 T","ADAM10","ADAM10","TSPAN5","TSPAN5",-0.0153979059229629,0.151654039325918,0.0681280667014778
"163","B","CD8 T","ADAM10","ADAM10","TSPAN14","TSPAN14",-0.0153979059229629,0.0169299379207523,0.000766015998894698
"164","B","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",-0.104450890587867,0.216776990012857,0.0561630497124951
"165","B","CD8 T","HMGB1","HMGB1","CXCR4","CXCR4",-0.170861747374335,0.433483907261923,0.131311079943794
"166","B","CD8 T","LGALS9","LGALS9","CD44","CD44",0.336974211154387,0.37297406770763,0.354974139431009
"167","B","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.585554778151556,0.0492600412739228,0.317407409712739
"168","B","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",-0.128777825695521,0.175247864373692,0.0232350193390854
"169","B","CD8 T","HLA-A","HLA-A","APLP2","APLP2",-0.188870172143052,-0.102667468526742,-0.145768820334897
"170","B","CD8 T","CD59","CD59","CD2","CD2",-0.0695703586016723,0.755016656346021,0.342723148872174
"171","B","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",-0.17818528122273,-0.240024213786739,-0.209104747504734
"172","B","CD8 T","TGFB1","TGFB1","ACVR1B_TGFBR2","TGFBR2",-0.163135435816823,0,-0.0815677179084113
"173","B","CD8 T","TGFB1","TGFB1","ACVR1C_TGFBR2","TGFBR2",-0.163135435816823,0,-0.0815677179084113
"174","B","CD8 T","MIF","MIF","CD74_CXCR2","CD74",-0.182545542976844,0,-0.0912727714884221
"175","B","CD8 T","MIF","MIF","CD74_CXCR4","CXCR4",-0.182545542976844,0.433483907261923,0.125469182142539
"176","B","CD8 T","MIF","MIF","CD44_CD74","CD44",-0.182545542976844,0.37297406770763,0.0952142623653931
"177","B","CD8 T","LGALS9","LGALS9","PTPRC","PTPRC",0.336974211154387,0.193373636708764,0.265173923931575
"178","B","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",-0.854752602122304,0.707577568031885,-0.0735875170452094
"179","B","CD8 T","CD99","CD99","PILRB","PILRB",-0.49947305866306,0.202729510965685,-0.148371773848688
"180","B","CD8 T","LRPAP1","LRPAP1","CD320","CD320",-0.128777825695521,0.125226626187811,-0.00177559975385488
"181","B","CD8 T","IL10RB","IL10RB","IL10RA","IL10RA",0.0133643215851543,0.36677563276715,0.190069977176152
"182","B","CD8 T","CD82","CD82","CD37","CD37",0.602290238781701,-0.582857021864478,0.00971660845861161
"183","B","CD8 T","CCL5","CCL5","DPP4","DPP4",-1.47237547184195,0.264671480834911,-0.60385199550352
"184","B","CD8 T","HLA-C","HLA-C","CD81","CD81",-0.193561893061996,0.0147322234619844,-0.0894148348000057
"185","B","CD8 T","HLA-C","HLA-C","CD53","CD53",-0.193561893061996,-0.141585199558304,-0.16757354631015
"186","B","CD8 T","CXCR4","CXCR4","DPP4","DPP4",-0.166320265564583,0.264671480834911,0.0491756076351642
"187","B","CD8 T","ITGB1","ITGB1","CD81","CD81",0.0445378464691383,0.0147322234619844,0.0296350349655613
"188","B","CD8 T","TSPAN3","TSPAN3","ADAM10","ADAM10",0.404397413148288,0.0725570452082912,0.238477229178289
"189","B","CD8 T","HLA-DRA","HLA-DRA","CD53","CD53",1.57295426211358,-0.141585199558304,0.715684531277637
"190","B","CD8 T","IFITM1","IFITM1","CD81","CD81",-0.574082630266217,0.0147322234619844,-0.279675203402116
"191","B","CD8 T","IL10RB","IL10RB","IFNAR1","IFNAR1",0.0133643215851543,0.0135429990129088,0.0134536602990315
"192","B","CD8 T","HLA-DRB1","HLA-DRB1","CD81","CD81",1.21036293586606,0.0147322234619844,0.612547579664022
"193","B","CD8 T","CD81","CD81","CD37","CD37",0.0729093238339064,-0.582857021864478,-0.254973849015286
"194","B","CD8 T","EBI3","EBI3","IL27RA_IL6ST","IL27RA",0.210944833568503,0,0.105472416784251
"195","B","CD8 T","CXCR4","CXCR4","CCR7","CCR7",-0.166320265564583,0.0670843410142079,-0.0496179622751874
"196","B","CD8 T","MS4A1","MS4A1","CD53","CD53",1.50439441029265,-0.141585199558304,0.681404605367175
"197","B","CD8 T","CARD11","CARD11","DPP4","DPP4",0.10830586924755,0.264671480834911,0.186488675041231
"198","B","CD8 T","CD2","CD2","CD53","CD53",-0.853246009241967,-0.141585199558304,-0.497415604400136
"199","B","CD8 T","HLA-DRB1","HLA-DRB1","CD37","CD37",1.21036293586606,-0.582857021864478,0.31375295700079
"200","B","CD8 T","TGOLN2","TGOLN2","BTN3A1","BTN3A1",0.0900153415873416,0.123961252905695,0.106988297246518
"201","B","CD8 T","PRNP","PRNP","TNFRSF25","TNFRSF25",-0.046180391138466,0.216776990012857,0.0852982994371957
"202","B","CD8 T","PTPRC","PTPRC","DPP4","DPP4",-0.405157903620114,0.264671480834911,-0.0702432113926012
"203","B","CD8 T","CD47","CD47","HLA-C","HLA-C",-0.0234148065249695,0.0151101817447112,-0.00415231239012914
"204","B","CD8 T","ITGA4","ITGA4","CD81","CD81",0.0953432330265657,0.0147322234619844,0.055037728244275
"205","B","CD8 T","TNFRSF17","TNFRSF17","LY9","LY9",0.485204203714837,0.157860354872822,0.321532279293829
"206","B","CD8 T","HLA-DRA","HLA-DRA","CD63","CD63",1.57295426211358,-0.445048948739523,0.563952656687027
"207","B","CD8 T","CD19","CD19","CD81","CD81",0.503944491778661,0.0147322234619844,0.259338357620323
"208","B","CD8 T","SRGN","SRGN","CD44","CD44",-0.680632850856613,0.37297406770763,-0.153829391574491
"209","B","CD8 T","CD53","CD53","CD37","CD37",-0.0854529562148236,-0.582857021864478,-0.334154989039651
"210","B","CD8 T","HLA-DRA","HLA-DRA","CD37","CD37",1.57295426211358,-0.582857021864478,0.49504862012455
"211","B","CD8 T","CD320","CD320","TMEM167A","TMEM167A",-0.234932232091066,-0.0642083250108457,-0.149570278550956
"212","B","CD8 T","HLA-DRB1","HLA-DRB1","CD53","CD53",1.21036293586606,-0.141585199558304,0.534388868153877
"213","B","CD8 T","HLA-DRA","HLA-DRA","CD81","CD81",1.57295426211358,0.0147322234619844,0.793843242787781
"214","NK","B","FASLG","FASLG","FAS","FAS",0.294035028741604,0.0415388216202735,0.167786925180939
"215","NK","B","CD86","CD86","CD28","CD28",0.124052799491419,-0.0217097748976689,0.0511715122968752
"216","NK","B","JAK1","JAK1","IFNAR2","IFNAR2",0.463519672246938,0.0162788160362447,0.239899244141591
"217","NK","B","JAK1","JAK1","IFNAR1","IFNAR1",0.463519672246938,0.182334278785815,0.322926975516377
"218","NK","B","CCL5","CCL5","CXCR3","CXCR3",0.207368115787179,-0.245599770666027,-0.0191158274394242
"219","NK","B","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",0.470851494594624,-0.155559091482863,0.15764620155588
"220","NK","B","ANXA1","ANXA1","FPR1","FPR1",0.543742092339649,0.108036712125626,0.325889402232638
"221","NK","B","CD74","CD74","CXCR4","CXCR4",-0.484017858818049,-0.166320265564583,-0.325169062191316
"222","NK","B","CD244","CD244","CD48","CD48",0.449941874525318,0.0282711362754187,0.239106505400368
"223","NK","B","CD58","CD58","CD2","CD2",0.19529222596373,-0.853246009241967,-0.328976891639118
"224","NK","B","ICAM2","ICAM2","ITGAL_ITGB2","ITGB2",-0.010309554488813,-0.603404647332355,-0.306857100910584
"225","NK","B","SEMA4D","SEMA4D","CD72","CD72",-0.00568460702417267,0.407564539599365,0.200939966287596
"226","NK","B","CD160","CD160","TNFRSF14","TNFRSF14",0.221266048215924,0.0240042139827651,0.122635131099344
"227","NK","B","ICAM3","ICAM3","ITGB2","ITGB2",-0.0539614514979531,-0.603404647332355,-0.328683049415154
"228","NK","B","LGALS1","LGALS1","ITGB1","ITGB1",0.84518511674026,0.0445378464691383,0.444861481604699
"229","NK","B","LGALS1","LGALS1","PTPRC","PTPRC",0.84518511674026,-0.405157903620114,0.220013606560073
"230","NK","B","TIMP1","TIMP1","CD63","CD63",0.118714463842149,-0.651805635797068,-0.266545585977459
"231","NK","B","KLRF1","KLRF1","CLEC2B","CLEC2B",0.533876554649957,-0.165585200584745,0.184145677032606
"232","NK","B","SELPLG","SELPLG","SELL","SELL",0.210150076688268,0.0680699807039762,0.139110028696122
"233","NK","B","GNAI2","GNAI2","FPR1","FPR1",0.180724770220227,0.108036712125626,0.144380741172927
"234","NK","B","HMGB1","HMGB1","CXCR4","CXCR4",0.194124494870058,-0.166320265564583,0.0139021146527375
"235","NK","B","FYN","FYN","SPN","SPN",0.243075020822637,-0.309211510912168,-0.0330682450447651
"236","NK","B","KLRB1","KLRB1","CLEC2D","CLEC2D",0.0438500578073864,0.0537283675013299,0.0487892126543582
"237","NK","B","LRPAP1","LRPAP1","SORL1","SORL1",0.0811839944025406,-0.207926701315044,-0.0633713534562516
"238","NK","B","HLA-A","HLA-A","APLP2","APLP2",0.123122320698041,0.0951692989249964,0.109145809811519
"239","NK","B","CD59","CD59","CD2","CD2",-0.0811687741524587,-0.853246009241967,-0.467207391697213
"240","NK","B","MIF","MIF","CD74_CXCR2","CD74",0.227681428478602,0,0.113840714239301
"241","NK","B","MIF","MIF","CD74_CXCR4","CXCR4",0.227681428478602,-0.166320265564583,0.0306805814570094
"242","NK","B","MIF","MIF","CD44_CD74","CD44",0.227681428478602,-0.0872760518287224,0.0702026883249396
"243","NK","B","PTPRC","PTPRC","CD22","CD22",0.198845768072479,0.573929236659721,0.3863875023661
"244","NK","B","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.010309554488813,0.0476165112204201,0.0186534783658036
"245","NK","B","LCK","LCK","CD8A_CD8B","CD8B",0.0406356786888016,-0.361999270371093,-0.160681795841146
"246","NK","B","CD52","CD52","SIGLEC10","SIGLEC10",-0.473539077518243,0.177616791636814,-0.147961142940715
"247","NK","B","ADRB2","ADRB2","YWHAQ","YWHAQ",0.142213927544932,-0.237446466178937,-0.0476162693170024
"248","NK","B","LRPAP1","LRPAP1","CD320","CD320",0.0811839944025406,-0.234932232091066,-0.0768741188442627
"249","NK","B","IL10RB","IL10RB","IL10RA","IL10RA",0.177871442962264,-0.449689602062063,-0.1359090795499
"250","NK","B","CD82","CD82","CD37","CD37",-0.186358385122899,0.663719949228007,0.238680782052554
"251","NK","B","ADRB2","ADRB2","CXCR4","CXCR4",0.142213927544932,-0.166320265564583,-0.0120531690098253
"252","NK","B","HLA-C","HLA-C","CD81","CD81",0.17104891585086,0.0729093238339064,0.121979119842383
"253","NK","B","HLA-C","HLA-C","CD53","CD53",0.17104891585086,-0.0854529562148236,0.0427979798180184
"254","NK","B","HLA-DRA","HLA-DRA","CD82","CD82",-1.07426465002872,0.602290238781701,-0.235987205623508
"255","NK","B","ADRB2","ADRB2","HNRNPK","HNRNPK",0.142213927544932,-0.252243039369797,-0.0550145559124324
"256","NK","B","ADRB2","ADRB2","PRNP","PRNP",0.142213927544932,-0.046180391138466,0.0480167682032331
"257","NK","B","HLA-DRA","HLA-DRA","CD19","CD19",-1.07426465002872,0.503944491778661,-0.285160079125028
"258","NK","B","HLA-DRA","HLA-DRA","CD53","CD53",-1.07426465002872,-0.0854529562148236,-0.57985880312177
"259","NK","B","MS4A1","MS4A1","CD82","CD82",-0.889284016992626,0.602290238781701,-0.143496889105462
"260","NK","B","STUB1","STUB1","DNAJA3","DNAJA3",0.126518601225265,0.156625655817103,0.141572128521184
"261","NK","B","IFITM1","IFITM1","CD81","CD81",0.608069963089869,0.0729093238339064,0.340489643461888
"262","NK","B","ADRB2","ADRB2","TMEM259","TMEM259",0.142213927544932,-0.000499439710030192,0.070857243917451
"263","NK","B","IL10RB","IL10RB","IFNAR1","IFNAR1",0.177871442962264,0.182334278785815,0.18010286087404
"264","NK","B","ADRB2","ADRB2","VAPA","VAPA",0.142213927544932,0.183358088763261,0.162786008154096
"265","NK","B","HLA-DRB1","HLA-DRB1","CD82","CD82",-1.03451396864264,0.602290238781701,-0.216111864930469
"266","NK","B","HLA-DRB1","HLA-DRB1","CD81","CD81",-1.03451396864264,0.0729093238339064,-0.480802322404366
"267","NK","B","HLA-DRB1","HLA-DRB1","CD19","CD19",-1.03451396864264,0.503944491778661,-0.265284738431989
"268","NK","B","CXCR4","CXCR4","CCR7","CCR7",-0.334100077940278,0.0918772942915015,-0.121111391824388
"269","NK","B","MS4A1","MS4A1","CD53","CD53",-0.889284016992626,-0.0854529562148236,-0.487368486603725
"270","NK","B","CD2","CD2","CD53","CD53",-0.0227405733300274,-0.0854529562148236,-0.0540967647724255
"271","NK","B","SIGLEC7","SIGLEC7","CD320","CD320",0.201457029759188,-0.234932232091066,-0.0167376011659388
"272","NK","B","B2M","B2M","CD1C","CD1C",0.0968832407710276,0.687426325708862,0.392154783239945
"273","NK","B","HLA-DRB1","HLA-DRB1","CD37","CD37",-1.03451396864264,0.663719949228007,-0.185397009707316
"274","NK","B","ADRB2","ADRB2","SLC52A2","SLC52A2",0.142213927544932,0.0840440975787644,0.113129012561848
"275","NK","B","CASP8","CASP8","FAS","FAS",0.441184614688875,0.0415388216202735,0.241361718154574
"276","NK","B","CD47","CD47","HLA-C","HLA-C",0.313425199926056,-0.193561893061996,0.0599316534320299
"277","NK","B","ADRB2","ADRB2","CCR7","CCR7",0.142213927544932,0.0918772942915015,0.117045610918217
"278","NK","B","HLA-DRA","HLA-DRA","CD63","CD63",-1.07426465002872,-0.651805635797068,-0.863035142912892
"279","NK","B","SIGLEC7","SIGLEC7","SIGLEC10","SIGLEC10",0.201457029759188,0.177616791636814,0.189536910698001
"280","NK","B","LGALS3","LGALS3","ANXA2","ANXA2",-0.116515499100225,-0.164659370149145,-0.140587434624685
"281","NK","B","SRGN","SRGN","CD44","CD44",0.726125872957773,-0.0872760518287224,0.319424910564525
"282","NK","B","CD53","CD53","CD37","CD37",0.222145430612278,0.663719949228007,0.442932689920142
"283","NK","B","HLA-DRA","HLA-DRA","CD37","CD37",-1.07426465002872,0.663719949228007,-0.205272350400355
"284","NK","B","FCGRT","FCGRT","IGFLR1","IGFLR1",0.0787846839240217,0.0563867442396146,0.0675857140818181
"285","NK","B","TGFB1","TGFB1","LPP","LPP",0.536238390839674,0.0694874011668063,0.30286289600324
"286","NK","B","CD320","CD320","TMEM167A","TMEM167A",0.110992526056895,0.0194032163312405,0.0651978711940677
"287","NK","B","HLA-DRB1","HLA-DRB1","CD53","CD53",-1.03451396864264,-0.0854529562148236,-0.559983462428731
"288","NK","B","HLA-DRA","HLA-DRA","CD81","CD81",-1.07426465002872,0.0729093238339064,-0.500677663097405
"289","NK","B","HLA-B","HLA-B","SIGLEC10","SIGLEC10",0.17429657177362,0.177616791636814,0.175956681705217
"290","NK","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.536238390839674,0.219141014977424,0.377689702908549
"291","NK","NK","JAK1","JAK1","IFNAR2","IFNAR2",0.463519672246938,0.190451559687998,0.326985615967468
"292","NK","NK","CCL5","CCL5","CXCR3","CXCR3",0.207368115787179,0.0397785529229974,0.123573334355088
"293","NK","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",0.470851494594624,-0.0207588531465494,0.225046320724037
"294","NK","NK","CD74","CD74","CXCR4","CXCR4",-0.484017858818049,-0.334100077940278,-0.409058968379164
"295","NK","NK","ARRB2","ARRB2","ADRB2","ADRB2",0.0416460630481421,0.142213927544932,0.0919299952965371
"296","NK","NK","GNAS","GNAS","PTGDR","PTGDR",0.0542890273520521,0.743329579650939,0.398809303501495
"297","NK","NK","CD244","CD244","CD48","CD48",0.449941874525318,-0.256268762951991,0.0968365557866634
"298","NK","NK","CD58","CD58","CD2","CD2",0.19529222596373,-0.0227405733300274,0.0862758263168515
"299","NK","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",0.123122320698041,0.205562659600783,0.164342490149412
"300","NK","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.17104891585086,0.314044329089761,0.24254662247031
"301","NK","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.133519542550073,0.601041983136105,0.367280762843089
"302","NK","NK","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.133519542550073,0,0.0667597712750366
"303","NK","NK","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.133519542550073,0,0.0667597712750366
"304","NK","NK","HMGB1","HMGB1","HAVCR2","HAVCR2",0.194124494870058,0.348982946818189,0.271553720844123
"305","NK","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.010309554488813,0.119828816557118,0.0547596310341526
"306","NK","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.221266048215924,0.247344148878003,0.234305098546963
"307","NK","NK","ICAM3","ICAM3","ITGAL","ITGAL",-0.0539614514979531,0.119828816557118,0.0329336825295825
"308","NK","NK","ICAM3","ICAM3","ITGB2","ITGB2",-0.0539614514979531,0.756028108147512,0.351033328324779
"309","NK","NK","LGALS1","LGALS1","PTPRC","PTPRC",0.84518511674026,0.198845768072479,0.52201544240637
"310","NK","NK","TIMP1","TIMP1","CD63","CD63",0.118714463842149,0.996563569321013,0.557639016581581
"311","NK","NK","KLRF1","KLRF1","CLEC2B","CLEC2B",0.533876554649957,0.286097632868802,0.409987093759379
"312","NK","NK","SELPLG","SELPLG","SELL","SELL",0.210150076688268,0.475334267777989,0.342742172233128
"313","NK","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0456555528562926,0.124396198067771,0.0850258754620318
"314","NK","NK","HMGB1","HMGB1","CXCR4","CXCR4",0.194124494870058,-0.334100077940278,-0.0699877915351103
"315","NK","NK","FYN","FYN","SPN","SPN",0.243075020822637,0.446675278211874,0.344875149517256
"316","NK","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.855574985444903,0.263777542219122,-0.295898721612891
"317","NK","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.0811839944025406,0.0288728860918255,0.0550284402471831
"318","NK","NK","HLA-A","HLA-A","APLP2","APLP2",0.123122320698041,-0.00112743208620347,0.060997444305919
"319","NK","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",0.17429657177362,0.205562659600783,0.189929615687202
"320","NK","NK","CD59","CD59","CD2","CD2",-0.0811687741524587,-0.0227405733300274,-0.0519546737412431
"321","NK","NK","HLA-B","HLA-B","KLRD1","KLRD1",0.17429657177362,0.946341686169189,0.560319128971404
"322","NK","NK","MIF","MIF","CD74_CXCR2","CD74",0.227681428478602,0,0.113840714239301
"323","NK","NK","MIF","MIF","CD74_CXCR4","CXCR4",0.227681428478602,-0.334100077940278,-0.0532093247308383
"324","NK","NK","MIF","MIF","CD44_CD74","CD44",0.227681428478602,-0.346008680589077,-0.0591636260552377
"325","NK","NK","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.010309554488813,0.151926815751754,0.0708086306314704
"326","NK","NK","LCK","LCK","CD8A_CD8B","CD8A",0.0406356786888016,-0.245635670635054,-0.102499995973126
"327","NK","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",-0.0610081063682508,0.205562659600783,0.0722772766162662
"328","NK","NK","CD99","CD99","PILRB","PILRB",0.383696369789776,0.104368462082821,0.244032415936298
"329","NK","NK","ADRB2","ADRB2","YWHAQ","YWHAQ",0.142213927544932,-0.0320343470515568,0.0550897902466876
"330","NK","NK","LRPAP1","LRPAP1","CD320","CD320",0.0811839944025406,0.110992526056895,0.0960882602297178
"331","NK","NK","IL10RB","IL10RB","IL10RA","IL10RA",0.177871442962264,0.0582689983076892,0.118070220634977
"332","NK","NK","CD82","CD82","CD37","CD37",-0.186358385122899,-0.208510487607753,-0.197434436365326
"333","NK","NK","ADRB2","ADRB2","CXCR4","CXCR4",0.142213927544932,-0.334100077940278,-0.0959430751976731
"334","NK","NK","HLA-C","HLA-C","CD53","CD53",0.17104891585086,0.222145430612278,0.196597173231569
"335","NK","NK","ADRB2","ADRB2","MBP","MBP",0.142213927544932,0.32897078994298,0.235592358743956
"336","NK","NK","HLA-DRA","HLA-DRA","CD82","CD82",-1.07426465002872,-0.186358385122899,-0.630311517575808
"337","NK","NK","ADRB2","ADRB2","HNRNPK","HNRNPK",0.142213927544932,0.120042695055021,0.131128311299977
"338","NK","NK","ADRB2","ADRB2","PRNP","PRNP",0.142213927544932,-0.192889586025795,-0.0253378292404313
"339","NK","NK","HLA-DRA","HLA-DRA","CD53","CD53",-1.07426465002872,0.222145430612278,-0.42605960970822
"340","NK","NK","MS4A1","MS4A1","CD82","CD82",-0.889284016992626,-0.186358385122899,-0.537821201057763
"341","NK","NK","ADRB2","ADRB2","VAPA","VAPA",0.142213927544932,-0.0692882117931352,0.0364628578758985
"342","NK","NK","HLA-DRB1","HLA-DRB1","CD82","CD82",-1.03451396864264,-0.186358385122899,-0.610436176882769
"343","NK","NK","MS4A1","MS4A1","CD53","CD53",-0.889284016992626,0.222145430612278,-0.333569293190174
"344","NK","NK","CD2","CD2","CD53","CD53",-0.0227405733300274,0.222145430612278,0.0997024286411251
"345","NK","NK","SIGLEC7","SIGLEC7","CD320","CD320",0.201457029759188,0.110992526056895,0.156224777908042
"346","NK","NK","HLA-DRB1","HLA-DRB1","CD37","CD37",-1.03451396864264,-0.208510487607753,-0.621512228125196
"347","NK","NK","ADRB2","ADRB2","SLC52A2","SLC52A2",0.142213927544932,0.0155643285261196,0.0788891280355258
"348","NK","NK","TGOLN2","TGOLN2","BTN3A1","BTN3A1",-0.0170862009806984,-0.0162524852371209,-0.0166693431089097
"349","NK","NK","PRNP","PRNP","TNFRSF25","TNFRSF25",-0.192889586025795,0.124396198067771,-0.0342466939790118
"350","NK","NK","CD47","CD47","HLA-C","HLA-C",0.313425199926056,0.17104891585086,0.242237057888458
"351","NK","NK","NCR1","NCR1","SIGLEC7","SIGLEC7",0.297300515759735,0.201457029759188,0.249378772759462
"352","NK","NK","HLA-DRA","HLA-DRA","CD63","CD63",-1.07426465002872,0.996563569321013,-0.0388505403538519
"353","NK","NK","LGALS3","LGALS3","ANXA2","ANXA2",-0.116515499100225,0.0892534300363872,-0.0136310345319188
"354","NK","NK","SRGN","SRGN","CD44","CD44",0.726125872957773,-0.346008680589077,0.190058596184348
"355","NK","NK","CD53","CD53","CD37","CD37",0.222145430612278,-0.208510487607753,0.00681747150226253
"356","NK","NK","TGFB1","TGFB1","ACVR1_TGFBR1","TGFBR1",0.536238390839674,0,0.268119195419837
"357","NK","NK","HLA-DRA","HLA-DRA","CD37","CD37",-1.07426465002872,-0.208510487607753,-0.641387568818235
"358","NK","NK","FCGRT","FCGRT","IGFLR1","IGFLR1",0.0787846839240217,0.074045256278328,0.0764149701011748
"359","NK","NK","CD320","CD320","TMEM167A","TMEM167A",0.110992526056895,0.0431355897000622,0.0770640578784786
"360","NK","NK","HLA-DRB1","HLA-DRB1","CD53","CD53",-1.03451396864264,0.222145430612278,-0.406184269015181
"361","NK","NK","CD79B","CD79B","CD244","CD244",-0.854110596538905,0.449941874525318,-0.202084361006794
"362","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.294035028741604,0.108625663461976,0.20133034610179
"363","NK","CD8 T","CD86","CD86","CD28","CD28",0.124052799491419,0.172209031192882,0.148130915342151
"364","NK","CD8 T","JAK1","JAK1","IFNAR1","IFNAR1",0.463519672246938,0.0135429990129088,0.238531335629924
"365","NK","CD8 T","TGFBR1","TGFBR1","TGFBR2","TGFBR2",0.262089894329225,0.187852636966448,0.224971265647837
"366","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.207368115787179,0.201020762992139,0.204194439389659
"367","NK","CD8 T","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",0.470851494594624,0.170537845939651,0.320694670267137
"368","NK","CD8 T","CD74","CD74","CXCR4","CXCR4",-0.484017858818049,0.433483907261923,-0.0252669757780631
"369","NK","CD8 T","ARRB2","ARRB2","ADRB2","ADRB2",0.0416460630481421,0.0451710668741291,0.0434085649611356
"370","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.0542890273520521,-0.234311125862517,-0.0900110492552327
"371","NK","CD8 T","CD244","CD244","CD48","CD48",0.449941874525318,0.184253452229722,0.31709766337752
"372","NK","CD8 T","CD58","CD58","CD2","CD2",0.19529222596373,0.755016656346021,0.475154441154876
"373","NK","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.133519542550073,-0.0867349733601268,0.0233922845949732
"374","NK","CD8 T","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.133519542550073,0,0.0667597712750366
"375","NK","CD8 T","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.133519542550073,0,0.0667597712750366
"376","NK","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.010309554488813,0.158148879819636,0.0739196626654115
"377","NK","CD8 T","ICAM2","ICAM2","ITGAM_ITGB2","ITGB2",-0.010309554488813,-0.206135072530216,-0.108222313509515
"378","NK","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.221266048215924,-0.279184062661383,-0.0289590072227298
"379","NK","CD8 T","CD47","CD47","SIRPG","SIRPG",0.313425199926056,0.366790369232427,0.340107784579241
"380","NK","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0539614514979531,0.158148879819636,0.0520937141608414
"381","NK","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0539614514979531,-0.206135072530216,-0.130048262014085
"382","NK","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",0.84518511674026,0.098681419440924,0.471933268090592
"383","NK","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",0.84518511674026,0.193373636708764,0.519279376724512
"384","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.118714463842149,-0.445048948739523,-0.163167242448687
"385","NK","CD8 T","KLRF1","KLRF1","CLEC2B","CLEC2B",0.533876554649957,-0.115075982307499,0.209400286171229
"386","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.210150076688268,-0.596324058902241,-0.193086991106987
"387","NK","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0456555528562926,0.216776990012857,0.131216271434575
"388","NK","CD8 T","HMGB1","HMGB1","CXCR4","CXCR4",0.194124494870058,0.433483907261923,0.31380420106599
"389","NK","CD8 T","FYN","FYN","SPN","SPN",0.243075020822637,-0.139956714293223,0.0515591532647073
"390","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.855574985444903,0.0492600412739228,-0.40315747208549
"391","NK","CD8 T","KLRB1","KLRB1","CLEC2D","CLEC2D",0.0438500578073864,0.0726103996920889,0.0582302287497377
"392","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0811839944025406,0.175247864373692,0.128215929388116
"393","NK","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.123122320698041,-0.102667468526742,0.0102274260856497
"394","NK","CD8 T","CD59","CD59","CD2","CD2",-0.0811687741524587,0.755016656346021,0.336923941096781
"395","NK","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",0.17429657177362,-0.240024213786739,-0.0328638210065593
"396","NK","CD8 T","TGFB1","TGFB1","ACVR1B_TGFBR2","TGFBR2",0.536238390839674,0,0.268119195419837
"397","NK","CD8 T","TGFB1","TGFB1","ACVR1C_TGFBR2","TGFBR2",0.536238390839674,0,0.268119195419837
"398","NK","CD8 T","MIF","MIF","CD74_CXCR2","CD74",0.227681428478602,0,0.113840714239301
