"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"111","B","NK","CD82","CD82","CD37","CD37",0.632837129101758,-0.206215207257032,0.213310960922363
"112","B","NK","CSF3R","CSF3R","CD244","CD244",0.361590972906015,0.528735496206176,0.445163234556096
"113","B","NK","HLA-C","HLA-C","CD53","CD53",-0.862434970519042,0.344498762845859,-0.258968103836592
"114","B","NK","HLA-DRA","HLA-DRA","CD82","CD82",1.19722885473265,-0.203633361406977,0.496797746662839
"115","B","NK","HLA-DRA","HLA-DRA","CD53","CD53",1.19722885473265,0.344498762845859,0.770863808789257
"116","B","NK","MS4A1","MS4A1","CD82","CD82",1.19221053653168,-0.203633361406977,0.49428858756235
"117","B","NK","HLA-DRB1","HLA-DRB1","CD82","CD82",1.04330190941088,-0.203633361406977,0.419834274001952
"118","B","NK","CD81","CD81","CD37","CD37",0.0782207897486724,-0.206215207257032,-0.0639972087541797
"119","B","NK","MS4A1","MS4A1","CD53","CD53",1.19221053653168,0.344498762845859,0.768354649688768
"120","B","NK","CD2","CD2","CD53","CD53",-0.57975818134744,0.344498762845859,-0.117629709250791
"121","B","NK","HLA-DRB1","HLA-DRB1","CD37","CD37",1.04330190941088,-0.206215207257032,0.418543351076924
"122","B","NK","TGOLN2","TGOLN2","BTN3A1","BTN3A1",0.0693853994754007,-0.0267328641710838,0.0213262676521584
"123","B","NK","PRNP","PRNP","TNFRSF25","TNFRSF25",-0.0330900559237807,0.132460105567676,0.0496850248219476
"124","B","NK","CD47","CD47","HLA-C","HLA-C",-0.0455568984592878,0.820233658651436,0.387338380096074
"125","B","NK","TNFRSF17","TNFRSF17","LY9","LY9",0.500586807392115,-0.0493929599658844,0.225596923713115
"126","B","NK","HLA-DRA","HLA-DRA","CD63","CD63",1.19722885473265,0.902008340804233,1.04961859776844
"127","B","NK","SRGN","SRGN","CD44","CD44",-0.739751203461005,-0.311693946272449,-0.525722574866727
"128","B","NK","CD53","CD53","CD37","CD37",-0.134870045099751,-0.206215207257032,-0.170542626178391
"129","B","NK","HLA-DRA","HLA-DRA","CD37","CD37",1.19722885473265,-0.206215207257032,0.495506823737811
"130","B","NK","FCGRT","FCGRT","IGFLR1","IGFLR1",0.21170829758803,0.0714837908672697,0.14159604422765
"131","B","NK","CD320","CD320","TMEM167A","TMEM167A",-0.24045446532013,0.0475715024642898,-0.0964414814279199
"132","B","NK","HLA-DRB1","HLA-DRB1","CD53","CD53",1.04330190941088,0.344498762845859,0.69390033612837
"133","B","NK","ITGA4","ITGA4","CD82","CD82",0.099110963613549,-0.203633361406977,-0.0522611988967141
"134","B","NK","CD79B","CD79B","CD244","CD244",1.06355722977784,0.528735496206176,0.796146362992006
"135","B","CD8 T","JAK1","JAK1","IFNAR1","IFNAR1",-0.127607717538683,0.0357363091797772,-0.0459357041794528
"136","B","CD8 T","TYK2","TYK2","IFNAR1","IFNAR1",0.0875150818480749,0.0357363091797772,0.061625695513926
"137","B","CD8 T","CCL5","CCL5","CXCR3","CXCR3",-0.945434583746106,0.16845511424353,-0.388489734751288
"138","B","CD8 T","TYK2","TYK2","JAK1","JAK1",0.0875150818480749,-0.248178969653694,-0.0803319439028097
"139","B","CD8 T","CD74","CD74","CXCR4","CXCR4",1.11638110266967,0.493108956606549,0.804745029638111
"140","B","CD8 T","ARRB2","ARRB2","ADRB2","ADRB2",-0.297484354500999,0.052092057549222,-0.122696148475889
"141","B","CD8 T","GRK5","GRK5","ADRB2","ADRB2",0.416777278881816,0.052092057549222,0.234434668215519
"142","B","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.136094600973003,-0.212110612174431,-0.038008005600714
"143","B","CD8 T","ITGB1","ITGB1","CD151","CD151",0.0656404849081164,0.260389323332443,0.16301490412028
"144","B","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",-0.456533997813046,-0.0669805388544327,-0.261757268333739
"145","B","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",0.0887135674169522,0.149572199800229,0.11914288360859
"146","B","CD8 T","ICAM2","ICAM2","ITGAM_ITGB2","ITGB2",0.0887135674169522,-0.224075373209829,-0.0676809028964384
"147","B","CD8 T","CD47","CD47","SIRPG","SIRPG",-0.0455568984592878,0.391189671715396,0.172816386628054
"148","B","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.0850170768506756,0.149572199800229,0.117294638325452
"149","B","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.0850170768506756,-0.224075373209829,-0.0695291481795767
"150","B","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",-0.460596838299222,0.149281124517371,-0.155657856890926
"151","B","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",-0.460596838299222,0.202604225345937,-0.128996306476643
"152","B","CD8 T","TIMP1","TIMP1","CD63","CD63",-0.262591355573702,-0.387697985010333,-0.325144670292018
"153","B","CD8 T","SELPLG","SELPLG","SELL","SELL",-0.178785944796187,-0.526539177461466,-0.352662561128827
"154","B","CD8 T","ADAM10","ADAM10","TSPAN5","TSPAN5",-0.00270690700277582,0.203356970582568,0.100325031789896
"155","B","CD8 T","ADAM10","ADAM10","TSPAN14","TSPAN14",-0.00270690700277582,0.0267675106483367,0.0120303018227804
"156","B","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",-0.11699182378592,0.188822960826823,0.0359155685204516
"157","B","CD8 T","HMGB1","HMGB1","CXCR4","CXCR4",-0.254962488690361,0.493108956606549,0.119073233958094
"158","B","CD8 T","LGALS9","LGALS9","CD44","CD44",0.37783616839183,0.363316964693636,0.370576566542733
"159","B","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.621584412066401,-0.00893921083252189,0.30632260061694
"160","B","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",-0.101414032999025,0.132754549798968,0.0156702583999716
"161","B","CD8 T","HLA-A","HLA-A","APLP2","APLP2",-0.749821290724325,-0.096212787592521,-0.423017039158423
"162","B","CD8 T","CD59","CD59","CD2","CD2",-0.0531040771825034,0.631064205389701,0.288980064103599
"163","B","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",-0.728616340036732,-0.220226347035037,-0.474421343535884
"164","B","CD8 T","MIF","MIF","CD74_CXCR4","CXCR4",-0.190686152483387,0.493108956606549,0.151211402061581
"165","B","CD8 T","MIF","MIF","CD44_CD74","CD44",-0.190686152483387,0.363316964693636,0.0863154061051243
"166","B","CD8 T","LGALS9","LGALS9","PTPRC","PTPRC",0.37783616839183,0.202604225345937,0.290220196868883
"167","B","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",-0.698760095104902,0.573373122456864,-0.0626934863240189
"168","B","CD8 T","CD99","CD99","PILRB","PILRB",-0.605636213013785,0.196801665013231,-0.204417274000277
"169","B","CD8 T","LRPAP1","LRPAP1","CD320","CD320",-0.101414032999025,0.13370271854719,0.0161443427740826
"170","B","CD8 T","IL10RB","IL10RB","IL10RA","IL10RA",0.00167059985728805,0.318988467850444,0.160329533853866
"171","B","CD8 T","CD82","CD82","CD37","CD37",0.632837129101758,-0.582210365364164,0.0253133818687969
"172","B","CD8 T","CCL5","CCL5","DPP4","DPP4",-0.945434583746106,0.425581056486495,-0.259926763629805
