"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"104","B","HLA-E","CD8 T","KLRC1",1,94.5,105.5,0.0832790467292425,104,0.799214745397518,57,-0.128228073668102,110,-0.261757268333739,107
"105","CD8 T","MIF","CD8 T","CD74",1,85.5,108,0.0818201384787475,105,0.886444928937071,10,-0.219796100082569,116,-0.280562449602821,111
"106","CD8 T","MIF","NK","CXCR4",1,90.5,105.5,0.0767341727659604,106,0.840542324747304,36,-0.20815151537923,115,-0.213795204254722,105
"107","CD8 T","MIF","NK","CD74",1,87.75,110,0.0759487478590682,107,0.882642844561539,12,-0.254808504975447,119,-0.343318316400017,113
"108","B","MIF","CD8 T","CD74",1,89.5,110,0.0727532498297344,108,0.880398173351262,17,-0.285692781710264,121,-0.343060418510515,112
"109","B","ITGB2","B","ICAM2",1,107,113,0.0712229823792638,109,0.761957830326967,70,-0.232081533852283,117,NA,132
"110","B","MIF","NK","CXCR4",1,94.75,110,0.0682308847860236,110,0.832513106628476,39,-0.274048197006924,120,-0.276293173162415,110
"111","B","ITGB2","B","ICAM3",1,102.25,114.5,0.06756608994076,111,0.810555993431426,48,-0.233536128700184,118,NA,132
"112","B","MIF","NK","CD74",1,93.25,113.5,0.0675324966442282,112,0.87642185430584,19,-0.320705186603141,127,-0.405816285307711,115
"113","NK","HLA-DRB5","CD8 T","LAG3",1,94,96,0.065941156598028,113,0.64944703809879,99,-0.00228927481015306,93,0.0852161699520296,71
"114","B","LGALS1","B","CD69",1,94.75,106,0.0652601414004914,114,0.802077515801774,53,-0.198034914866728,114,-0.1585343772859,98
"115","B","LGALS1","NK","CD69",1,95.25,106,0.06525904351877,115,0.802076180455864,54,-0.197212216878443,113,-0.158543678423009,99
"116","NK","HLA-DQB1","CD8 T","LAG3",1,90.75,94.5,0.062884688275167,116,0.624074216023957,107,0.0382049235928598,82,0.131618526264831,58
"117","B","ITGB2","NK","ICAM2",1,110.75,119.5,0.0612769693243055,117,0.748049710525832,72,-0.297093676034545,122,NA,132
"118","B","ITGB2","CD8 T","ICAM3",1,107.5,121.5,0.0597931178219231,118,0.800994097358458,55,-0.320100452066007,125,NA,132
"119","B","ITGB2","NK","ICAM3",1,107.5,121,0.0593656481449756,119,0.800421637305175,56,-0.319242754061595,123,NA,132
"120","CD8 T","LGALS1","CD8 T","CD69",1,105.5,114.5,0.0575285970641641,120,0.791877547794761,64,-0.367420393539114,129,-0.266998326026733,109
"121","B","ITGB2","CD8 T","ICAM2",1,114,124.5,0.0542249042040894,121,0.736354398666199,75,-0.342591069910301,128,NA,132
"122","NK","CD58","B","CD2",1,116.5,122.5,0.0503942977061442,122,0.480753195880698,123,-0.319830801935007,124,-0.136487159609424,97
"123","B","LGALS1","CD8 T","CD69",1,109.75,118.5,0.0398487239451138,123,0.76000086621214,71,-0.489258936523651,131,-0.373817201739924,114
"124","CD8 T","CD48","B","CD2",1,107.25,112.5,0.0267123100341941,124,0.727768659724682,78,-0.32062004769704,126,-0.167575628461721,101
"125","B","CD48","B","CD2",1,110.75,116.5,0.0239037406377987,125,0.716625943167185,80,-0.41613316683775,130,-0.26547265129133,108
"126","NK","CD48","B","CD2",1,116.25,121,0.018994580945302,126,0.692715554834196,91,-0.553607996035534,132,-0.436588992268108,116
"127","B","EBI3","B","IL27RA",1,113.5,128,0,127,0,129,0.104228515240789,66,NA,132
"128","B","EBI3","CD8 T","IL27RA",1,113.5,128,0,127,0,129,0.104228515240789,66,NA,132
"129","CD8 T","IL23A","NK","IL12RB1",1,110.25,128,0,127,0,129,0.149769744453387,53,NA,132
"130","CD8 T","IL23A","CD8 T","IL12RB1",1,110.25,128,0,127,0,129,0.149769744453387,53,NA,132
"131","NK","IFNG","B","IFNGR1",1,109.75,125.5,NA,132,0.549494225860438,119,NA,132,0.134060225404685,56
"132","CD8 T","IFNG","B","IFNGR1",1,121.5,129.5,NA,132,0.42886836631811,127,NA,132,-0.113245002034301,95
"133","NK","IFNG","B","IFNGR2",1,106,132,NA,132,NA,132,0.299716962912311,28,NA,132
"134","NK","IFNG","NK","IFNGR1",1,87.5,89,NA,132,NA,132,0.209709028558278,40,0.199716328154568,46
"135","CD8 T","IFNG","B","IFNGR2",1,119,132,NA,132,NA,132,0.0393378864834892,80,NA,132
"136","CD8 T","IFNG","NK","IFNGR1",1,112.75,115,NA,132,NA,132,-0.0506700478705436,98,-0.0475888992844179,89
