"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"222","NK","HLA-E","NK","KLRD1",1,179.25,190,0,189,0,191,0.0642578100393554,116,NA,221
"223","NK","ICAM3","CD8 T","ITGB2",1,191.25,190,0,189,0,191,-0.0293369421241808,164,NA,221
"224","NK","HLA-E","CD8 T","KLRD1",1,179.25,190,0,189,0,191,0.0642578100393554,116,NA,221
"225","CD8 T","ICAM3","B","ITGB2",1,190.5,190,0,189,0,191,-0.0271989534135319,161,NA,221
"226","CD8 T","ICAM3","NK","ITGB2",1,190.5,190,0,189,0,191,-0.0271989534135319,161,NA,221
"227","CD8 T","HLA-E","NK","KLRD1",1,186.75,190,0,189,0,191,0.015583611740027,146,NA,221
"228","CD8 T","IL23A","NK","IL12RB1",1,168.75,190,0,189,0,191,0.148677243028393,74,NA,221
"229","CD8 T","ICAM3","CD8 T","ITGB2",1,190.5,190,0,189,0,191,-0.0271989534135319,161,NA,221
"230","CD8 T","HLA-E","CD8 T","KLRD1",1,186.75,190,0,189,0,191,0.015583611740027,146,NA,221
"231","CD8 T","IL23A","CD8 T","IL12RB1",1,168.75,190,0,189,0,191,0.148677243028393,74,NA,221
"232","NK","IFNG","CD8 T","IFNG",1,117.75,98.5,NA,221,0.592871025910315,128,0.201538871309087,53,0.183060357302033,69
"233","CD8 T","IFNG","CD8 T","IFNG",1,179.5,177,NA,221,0.472714584358062,180,-0.0613664680272699,174,-0.0642448701369524,143
