"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"137","NK","CD8 T","ICAM3","ICAM3","ITGAD_ITGB2","ITGB2",0.838508767564103,0,0.199056328661466,0
"138","NK","CD8 T","CD58","CD58","CD2","CD2",0.207224324885753,1.46083169262766,0.199056328661466,0.734328074122931
"139","NK","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",3.0395118502117,0.251176311438171,0.199056328661466,0.814454106330549
"140","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.251176311438171,0.199056328661466,0.814454106330549
"141","NK","CD8 T","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",3.0395118502117,0,0.199056328661466,0
"142","NK","CD8 T","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",3.0395118502117,0,0.199056328661466,0
"143","NK","CD8 T","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.251222995315255,0.84454655344177,0.199056328661466,0.698250890847413
"144","NK","CD8 T","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR2",0.931933919326705,0.21085677859872,0.199056328661466,0.69010980041239
"145","NK","CD8 T","TGFB1","TGFB1","ACVR1_TGFBR2","TGFBR2",0.931933919326705,0,0.199056328661466,0
"146","NK","CD8 T","GRN","GRN","TNFRSF1B","TNFRSF1B",0.21356547886922,0.439202064711186,0.199056328661466,0.606079891111694
"147","NK","CD8 T","KLRF1","KLRF1","CLEC2B","CLEC2B",0.505093519346323,0.150463506594681,0.199056328661466,0.580699178192517
"148","NK","CD8 T","SELL","SELL","SELPLG","SELPLG",1.76184856458229,0.265820492160516,0.199056328661466,0.77467193188277
"149","NK","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.226239680230066,0.326010196917746,0.199056328661466,0.577049761341212
"150","NK","CD8 T","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.27283150035115,0.157273328330124,0.199056328661466,0.509956676069841
"151","NK","CD8 T","FAM3C","FAM3C","LAMP1","LAMP1",0.145582996201635,0.440201128550989,0.199056328661466,0.559812515207165
"152","NK","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",0.926794283637167,0.877294562830812,0.199056328661466,0.819164831031754
"153","NK","CD8 T","IFNG","IFNG","IFNG_IFNGR1","IFNG",0.470846318282549,0.178455210168272,0.199056328661466,0.592871025910315
"154","NK","CD8 T","FAM3C","FAM3C","CLEC2D","CLEC2D",0.145582996201635,0.203410366430878,0.199056328661466,0.46366368453122
"155","NK","CD8 T","MIF","MIF","TNFRSF14","TNFRSF14",1.31632677078381,0.294117449009172,0.199056328661466,0.757624910128131
"156","NK","CD8 T","FAM3C","FAM3C","HLA-C","HLA-C",0.145582996201635,3.9256341261188,0.199056328661466,0.791571956142308
"157","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",1.91985288675081,0.106251394941705,0.199056328661466,0.694091560885899
"158","CD8 T","B","MIF","MIF","CD74","CD74",1.02395852458354,4.53114927048177,0.199056328661466,0.915405141291405
"159","CD8 T","B","ICAM3","ICAM3","ITGAD_ITGB2","ITGB2",0.84454655344177,0,0.199056328661466,0
"160","CD8 T","B","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.253758341654867,0.954335724036847,0.199056328661466,0.711998705660993
"161","CD8 T","B","SIRPG","SIRPG","CD47","CD47",0.326672902590348,0.660883773505572,0.199056328661466,0.700080419126572
"162","CD8 T","B","GRN","GRN","TNFRSF1B","TNFRSF1B",0.141912848885499,0.215719706431801,0.199056328661466,0.467796808390584
"163","CD8 T","B","SELL","SELL","SELPLG","SELPLG",0.726658286741193,0.177682740845203,0.199056328661466,0.643512007035788
"164","CD8 T","B","FAM3C","FAM3C","LAMP1","LAMP1",0.241043143465715,0.217407711390467,0.199056328661466,0.534890041227744
"165","CD8 T","B","PTPRC","PTPRC","CD22","CD22",1.31921126138653,0.554265365533974,0.199056328661466,0.811169706779846
"166","CD8 T","B","LCK","LCK","CD8A_CD8B","CD8B",1.50569464696852,0.209488446226433,0.199056328661466,0.738319287919765
"167","CD8 T","B","CD52","CD52","SIGLEC10","SIGLEC10",2.74366331731621,0.190869862035322,0.199056328661466,0.784271184006367
"168","CD8 T","B","IFNG","IFNG","IFNG_IFNGR1","IFNGR1",0.178455210168272,0.125198274575497,0.199056328661466,0.42886836631811
"169","CD8 T","B","FAM3C","FAM3C","CLEC2D","CLEC2D",0.241043143465715,0.209066849841072,0.199056328661466,0.530020635678267
"170","CD8 T","B","MIF","MIF","TNFRSF14","TNFRSF14",1.02395852458354,0.471659436820677,0.199056328661466,0.777344242769733
"171","CD8 T","B","FAM3C","FAM3C","HLA-C","HLA-C",0.241043143465715,3.48661807632961,0.199056328661466,0.821602703188803
"172","CD8 T","NK","CD28","CD28","CD86","CD86",0.206915939538784,0.152487467483942,0.199056328661466,0.471558155047723
"173","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.275706464419614,0.189355420774789,0.199056328661466,0.534418836511275
"174","CD8 T","NK","MIF","MIF","CD74","CD74",1.02395852458354,2.18887254872958,0.199056328661466,0.882642844561539
"175","CD8 T","NK","GRN","GRN","TNFRSF1A","TNFRSF1A",0.141912848885499,0.327631764490504,0.199056328661466,0.519980323443842
"176","CD8 T","NK","ICAM3","ICAM3","ITGAD_ITGB2","ITGB2",0.84454655344177,0,0.199056328661466,0
"177","CD8 T","NK","CD48","CD48","CD244","CD244",1.72764494619042,0.387601899198962,0.199056328661466,0.804342387242528
"178","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",3.9256341261188,0.258151009290912,0.199056328661466,0.834909028445157
"179","CD8 T","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",2.89663273985121,0.642471081440022,0.199056328661466,0.872664425435823
"180","CD8 T","NK","HLA-E","HLA-E","KLRC1","KLRC1",2.89663273985121,0.642471081440022,0.199056328661466,0.872664425435823
"181","CD8 T","NK","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",2.89663273985121,0,0.199056328661466,0
"182","CD8 T","NK","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",2.89663273985121,0,0.199056328661466,0
"183","CD8 T","NK","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.236730990930135,0,0.199056328661466,0
"184","CD8 T","NK","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.253758341654867,0.838508767564103,0.199056328661466,0.698552797301455
"185","CD8 T","NK","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR1",0.275706464419614,0.234552940157019,0.199056328661466,0.560926042739246
"186","CD8 T","NK","SIRPG","SIRPG","CD47","CD47",0.326672902590348,0.96402498162402,0.199056328661466,0.738164537073488
"187","CD8 T","NK","GRN","GRN","TNFRSF1B","TNFRSF1B",0.141912848885499,0.348430685292759,0.199056328661466,0.527656338127166
"188","CD8 T","NK","CLEC2B","CLEC2B","KLRF1","KLRF1",0.150463506594681,0.505093519346323,0.199056328661466,0.580699178192517
"189","CD8 T","NK","SELL","SELL","SELPLG","SELPLG",0.726658286741193,0.421189604392454,0.199056328661466,0.73539738407827
"190","CD8 T","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.259703023360716,0.293543322263097,0.199056328661466,0.581076515065532
"191","CD8 T","NK","CLEC2D","CLEC2D","KLRB1","KLRB1",0.203410366430878,0.254202005013875,0.199056328661466,0.533223350518847
"192","CD8 T","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",3.24967063279848,0.182113235170343,0.199056328661466,0.794436970768186
"193","CD8 T","NK","FAM3C","FAM3C","LAMP1","LAMP1",0.241043143465715,0.724773124606441,0.199056328661466,0.677395779571305
"194","CD8 T","NK","LCK","LCK","CD8A_CD8B","CD8A",1.50569464696852,0.320410594798603,0.199056328661466,0.777251147907942
"195","CD8 T","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",0.762632253040268,0.182113235170343,0.199056328661466,0.651834887006735
"196","CD8 T","NK","IFNG","IFNG","IFNG_IFNGR1","IFNGR1",0.178455210168272,0.194453137051598,0.199056328661466,0.483425219459622
"197","CD8 T","NK","MIF","MIF","TNFRSF14","TNFRSF14",1.02395852458354,0.658465102896479,0.199056328661466,0.804880805002998
"198","CD8 T","NK","FAM3C","FAM3C","KIR2DL3","KIR2DL3",0.241043143465715,0.258151009290912,0.199056328661466,0.556179895635305
"199","CD8 T","NK","FAM3C","FAM3C","HLA-C","HLA-C",0.241043143465715,4.30320983709084,0.199056328661466,0.836506132999239
"200","CD8 T","CD8 T","MIF","MIF","CD74","CD74",1.02395852458354,2.35808831742312,0.199056328661466,0.886444928937071
"201","CD8 T","CD8 T","GRN","GRN","TNFRSF1A","TNFRSF1A",0.141912848885499,0.157273328330124,0.199056328661466,0.428741252127969
"202","CD8 T","CD8 T","ICAM3","ICAM3","ITGAD_ITGB2","ITGB2",0.84454655344177,0,0.199056328661466,0
"203","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",2.89663273985121,0.251176311438171,0.199056328661466,0.810788505467331
"204","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",2.89663273985121,0.251176311438171,0.199056328661466,0.810788505467331
"205","CD8 T","CD8 T","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",2.89663273985121,0,0.199056328661466,0
"206","CD8 T","CD8 T","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",2.89663273985121,0,0.199056328661466,0
"207","CD8 T","CD8 T","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.236730990930135,0,0.199056328661466,0
"208","CD8 T","CD8 T","ITGAL_ITGB2","ITGAL","ICAM3","ICAM3",0.253758341654867,0.84454655344177,0.199056328661466,0.699307684349738
"209","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR2",0.275706464419614,0.21085677859872,0.199056328661466,0.547771365595473
"210","CD8 T","CD8 T","TGFB1","TGFB1","ACVR1_TGFBR2","TGFBR2",0.275706464419614,0,0.199056328661466,0
"211","CD8 T","CD8 T","SIRPG","SIRPG","CD47","CD47",0.326672902590348,0.47210030731106,0.199056328661466,0.663624321458914
