"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"867","NK","CD74","NK","CXCR4",1,725.5,896.5,0.058737877884747,867,0.885149377081766,146,-0.396491778573871,926,-0.491423305986738,963
"868","NK","GNAS","CD8 T","PTGDR",1,765.25,747,0.0586903396813183,868,0.621996034225776,785,-0.0855792139557314,709,-0.0621103929765809,699
"869","CD8 T","FAM3C","B","LAMP1",1,829.5,826,0.0582297615446059,869,0.534890041227744,892,-0.158764099974039,783,-0.145085819191979,774
"870","NK","HLA-A","B","CD3D",1,622.5,724.5,0.0580104322624962,870,0.875355156791102,171,-0.27727096220592,866,0.0409589697221741,583
"871","NK","CD82","NK","CD37",1,764,809,0.057511368460714,871,0.743385770852808,567,-0.185692296563645,800,-0.204924284332004,818
"872","CD8 T","SELPLG","B","ITGB2",1,824,871.5,0.0574022253327851,872,0.693073932436915,679,-0.304124428130604,874,-0.282547164231922,871
"873","NK","B2M","B","CD3D",1,565.75,634.5,0.057197666872453,873,0.895289963551654,121,-0.289791421202394,868,0.150235938292439,401
"874","B","S100A9","B","ITGB2",1,821.75,875,0.0569183776977415,874,0.700459731129627,655,-0.320457654495183,882,-0.285448755921152,876
"875","B","MIF","NK","CD44",1,780.5,850.5,0.0566696077026883,875,0.757689199529763,546,-0.264461983591919,859,-0.251190049377918,842
"876","CD8 T","HLA-A","B","CD3D",1,665.5,802.5,0.0559401838786685,876,0.873359102909498,179,-0.311478741486601,878,-0.0944595906483366,729
"877","CD8 T","HLA-DRA","B","CD81",1,834.75,858.5,0.0559234161192601,877,0.694431862032863,676,-0.474174091966245,946,-0.246858351947904,840
"878","B","SELPLG","CD8 T","ITGB2",1,800,818.5,0.0557310212989044,878,0.689922436569101,685,-0.199333264313777,821,-0.201430659003008,816
"879","NK","HLA-DMA","B","CD74",1,475.25,401.5,0.0556062465567966,879,0.831314254211452,330,0.0660138151348689,473,0.328017229869401,219
"880","CD8 T","B2M","B","CD3D",1,654,805,0.0551229695460636,880,0.893545478848412,125,-0.319797372077355,881,-0.0946064440688686,730
"881","CD8 T","LGALS1","B","PTPRC",1,774.75,885,0.0549394219864676,881,0.80463091664262,426,-0.359548005774397,903,-0.331248493663183,889
"882","CD8 T","HLA-DRA","NK","CD53",1,693.75,812.5,0.0548749226664169,882,0.858389167454887,226,-0.393845787309689,924,-0.113719365399311,743
"883","CD8 T","IFNG","B","IFNGR1",1,836.75,812.5,0.0544197514772521,883,0.42886836631811,982,-0.11513633936972,740,-0.113245002034301,742
"884","CD8 T","HLA-C","B","CD3D",1,689.75,848.5,0.0543933043837879,884,0.875432024997056,170,-0.330686920020481,892,-0.193104977210355,813
"885","B","ITGB2","CD8 T","ICAM2",1,812.25,882.5,0.0542249042040894,885,0.736354398666199,585,-0.351530728012251,899,-0.304017936618056,880
"886","CD8 T","ICAM2","B","ITGB2",1,812.25,882.5,0.0542249042040894,885,0.736354398666199,585,-0.351530728012251,899,-0.304017936618056,880
"887","NK","CD8A","B","LAT",1,820,822,0.0542167778985349,887,0.641111247232883,749,-0.237392478246254,842,-0.180619129519533,802
"888","CD8 T","HLA-B","B","CD3D",1,706.5,860,0.0539831627170914,888,0.864757403309336,208,-0.340671804040626,898,-0.222271254723543,832
"889","NK","CD82","CD8 T","ITGB2",1,795.25,817,0.0536293481641114,889,0.70005911259503,658,-0.194793643931262,813,-0.213854367308403,821
"890","CD8 T","ITGB2","NK","CD82",1,795.25,817,0.0536293481641114,889,0.70005911259503,658,-0.194793643931262,813,-0.213854367308403,821
"891","CD8 T","HLA-DRA","CD8 T","CD81",1,844,867.5,0.0533986003718478,891,0.689508378205001,686,-0.497879885236957,955,-0.257641671360359,844
"892","CD8 T","TNFRSF14","NK","TRAF5",1,854.5,849,0.0525948210454175,892,0.514301168616188,921,-0.190120063163357,806,-0.17279943028702,799
"893","CD8 T","TGFB1","B","CXCR4",1,787.5,853.5,0.0511005834834161,893,0.75243988555949,550,-0.292433356726369,869,-0.238684883634776,838
"894","CD8 T","ITGB1BP1","CD8 T","ITGB7",1,847.5,850,0.0509174788459396,894,0.546489833273373,877,-0.205267440501383,823,-0.171434966901049,796
"895","NK","CD58","B","CD2",1,876.25,894,0.0503942977061442,895,0.480753195880698,950,-0.33167791062491,893,-0.136487159609424,767
"896","B","B2M","B","CD3D",1,739,912.5,0.0500079638128556,896,0.888824251561029,138,-0.412261831013044,929,-0.698246393656057,993
"897","NK","HLA-DRB1","B","CD37",1,638.5,689,0.0488425878097903,897,0.84409335743674,279,-0.1737598068341,796,0.0428564023877328,582
"898","NK","HLA-DRA","B","CD81",1,851.75,879.5,0.048745553080705,898,0.679665858524322,695,-0.49208637340551,953,-0.27353528566975,861
"899","B","HLA-B","B","CD3D",1,760.5,916,0.0484016191981392,899,0.858247430175829,227,-0.428715504618325,933,-0.578513803162529,983
"900","B","HLA-A","B","CD3D",1,756.25,917,0.0483779840902074,900,0.865107107239319,207,-0.432507436594608,934,-0.589116278506325,984
"901","B","HLA-C","B","CD3D",1,756.25,918,0.0483103295424313,901,0.868820294116382,198,-0.436858807130625,935,-0.645423118403684,991
"902","NK","HLA-DRA","NK","CD53",1,713,835.5,0.0478316354982857,902,0.849832800335777,253,-0.411758068748954,928,-0.140396299121157,769
"903","CD8 T","CD28","B","CD247",1,892,892.5,0.0474357728657965,903,0.542626826806229,882,-0.401004080191476,927,-0.270252617885962,856
"904","CD8 T","HLA-DMA","B","CD74",1,518.25,469,0.0474055196272787,904,0.81982938065698,373,0.0129310945030323,565,0.310976638521132,231
"905","CD8 T","HLA-DRB1","CD8 T","CD37",1,779.5,928,0.0468423039510802,905,0.84132203896429,290,-0.571712461538433,972,-0.461399753464656,951
"906","NK","HLA-DRA","CD8 T","CD81",1,861,890,0.0465448016142347,906,0.674615935887977,703,-0.515792166676222,961,-0.284318605082205,874
"907","NK","HLA-B","NK","CD3D",1,618,663,0.0459847398517615,907,0.855102844841727,239,-0.296794399040528,872,0.110817050488621,454
"908","NK","HLA-C","NK","CD3D",1,597.75,638.5,0.0457401387037466,908,0.865673397817991,206,-0.299245516378751,873,0.148560088216594,404
"909","NK","MS4A1","B","CD82",1,764.5,781.5,0.0455414054196615,909,0.614798537571908,796,-0.139138090044256,767,0.0387943082847877,586
"910","B","CD3D","NK","CD3E",1,807,894.5,0.0450711646668991,910,0.773086692371483,509,-0.415727499599597,930,-0.297349330747147,879
"911","NK","HLA-A","NK","CD3D",1,663.25,760,0.0445015801664538,911,0.860159118364559,222,-0.323663366852858,885,-0.00639213824278784,635
"912","NK","B2M","NK","CD3D",1,608,683,0.0438780829306832,912,0.882197202053327,154,-0.336183825849332,895,0.102884830327477,471
"913","CD8 T","ITGB1BP1","B","ITGB2",1,859.75,901,0.0437339927092656,913,0.658986100310605,724,-0.378284657351352,912,-0.334002514294556,890
"914","CD8 T","HLA-DRA","B","CD53",1,766,909,0.0435914890153689,914,0.843813095577732,280,-0.548771356128699,966,-0.353403769372115,904
"915","CD8 T","HLA-DRB1","NK","CD82",1,844.75,881.5,0.0434080689530697,915,0.677295762480864,701,-0.365772759959844,906,-0.272111251486063,857
"916","CD8 T","HLA-A","NK","CD3D",1,704.25,836,0.0429134291938754,916,0.857959203448746,229,-0.357871146133538,902,-0.141810698613299,770
"917","NK","S100A9","B","ITGB2",1,861,907,0.0425553882029104,917,0.669092208514866,710,-0.388625601907473,920,-0.342173475980998,897
"918","CD8 T","B2M","NK","CD3D",1,689.5,839,0.0422865190379394,918,0.880263762395401,162,-0.366189776724293,907,-0.141957552033831,771
"919","NK","CD82","CD8 T","CD37",1,845.75,916,0.0421935028258354,919,0.712751065912346,627,-0.379641486937985,913,-0.392921863385571,924
"920","CD8 T","HLA-DRA","CD8 T","CD53",1,776.75,921,0.0418318114796931,920,0.841078577422447,292,-0.579875077144328,973,-0.390783105695294,922
"921","CD8 T","GRN","B","TNFRSF1B",1,878.75,869.5,0.0418274904291648,921,0.467796808390584,964,-0.197865736667108,818,-0.191295553160183,812
"922","CD8 T","HLA-C","NK","CD3D",1,722.75,874.5,0.0417267705332782,922,0.860243861735463,220,-0.377079324667418,910,-0.240456085175317,839
"923","CD8 T","HLA-B","NK","CD3D",1,740,886.5,0.0414121382930373,923,0.84849296695027,264,-0.387064208687564,918,-0.269622362688505,855
"924","CD8 T","TGFB1","NK","CXCR4",1,831.75,905,0.0413843836634398,924,0.732280042281377,593,-0.360189174589753,904,-0.354030599172945,906
"925","CD8 T","HLA-DRA","NK","CD37",1,769.25,923,0.0408053373450566,925,0.849885422196057,251,-0.605787688320617,980,-0.389076350450756,921
"926","CD8 T","HLA-DMB","CD8 T","CD74",1,820,928.5,0.0407410791937649,926,0.782980175178582,486,-0.442181218738793,937,-0.404600371664844,931
"927","B","IL10RB","B","IL10RA",1,889.75,881.5,0.0399337229487991,927,0.37478112734599,996,-0.221871009607973,836,-0.178018099215193,800
"928","B","SELPLG","CD8 T","SELL",1,874.25,911.5,0.0393455517274846,928,0.643512007035788,746,-0.391533058039951,921,-0.352662561128827,902
"929","CD8 T","SELL","B","SELPLG",1,874.25,911.5,0.0393455517274846,928,0.643512007035788,746,-0.391533058039951,921,-0.352662561128827,902
"930","NK","HLA-DRB1","B","CD81",1,885,906,0.0392698027850441,930,0.624704669291057,781,-0.474515703673921,947,-0.312245989048529,882
"931","NK","HLA-DRB1","NK","CD53",1,760.75,863,0.0385335435581979,931,0.816171220151731,386,-0.394187399017365,925,-0.179107002499936,801
"932","B","SELPLG","B","ITGB2",1,874,911,0.0383694449018788,932,0.648651951369691,742,-0.387014789933875,917,-0.353818294991801,905
"933","B","B2M","NK","CD3D",1,760.5,936.5,0.03836264140403,933,0.875035873282509,174,-0.458654235659982,940,-0.745597501621019,995
"934","B","LGALS1","B","PTPRC",1,834.75,939.5,0.0380552624636593,934,0.77415047157222,506,-0.494981942365718,954,-0.438067369376374,945
"935","NK","HLA-DRA","B","CD53",1,783.75,925,0.0379964492357579,935,0.83454577418631,314,-0.566683637567964,971,-0.380080703093962,915
"936","CD8 T","HLA-DMB","NK","CD74",1,831.25,937,0.0378175105630907,936,0.776586954264773,497,-0.454362341379253,938,-0.46735623846204,954
"937","NK","HLA-DRB1","CD8 T","CD81",1,891.75,911.5,0.0374968600116982,937,0.619273658463603,788,-0.498221496944633,956,-0.323029308460984,886
"938","B","HLA-B","NK","CD3D",1,791,943.5,0.0371303652278539,938,0.841343734104001,289,-0.475107909265263,949,-0.625864911127491,988
"939","B","HLA-A","NK","CD3D",1,785,945,0.0371122340123234,939,0.848877377134907,261,-0.478899841241546,951,-0.636467386471287,989
"940","B","HLA-C","NK","CD3D",1,782.5,946,0.0370603341356277,940,0.852961385615726,246,-0.483251211777562,952,-0.692774226368646,992
"941","B","ITGB2","NK","CD82",1,871.25,911.5,0.0369224943585772,941,0.659471878534406,721,-0.382475169551359,914,-0.366242003297196,909
"942","NK","CD82","B","ITGB2",1,871.25,911.5,0.0369224943585772,941,0.659471878534406,721,-0.382475169551359,914,-0.366242003297196,909
"943","CD8 T","GNAS","CD8 T","PTGDR",1,864.25,844.5,0.0369130368937071,943,0.566153351830863,851,-0.229144088781036,838,-0.218047519684351,825
"944","NK","HLA-DRA","CD8 T","CD53",1,796.5,940,0.0364626292248829,944,0.831681368951566,327,-0.597787358583593,979,-0.41746003941714,936
"945","NK","HLA-DRA","NK","CD37",1,789.25,940,0.0355679047447262,945,0.840910471435769,294,-0.623699969759882,983,-0.415753284172602,935
"946","NK","FAM3C","B","LAMP1",1,900,903.5,0.0351690698680928,946,0.471947627484655,957,-0.26718388799795,861,-0.23704779897308,836
"947","B","CCL5","CD8 T","CXCR3",1,890.5,933.5,0.0348187551254283,947,0.66839403704439,711,-0.637746240333738,984,-0.388489734751288,920
"948","NK","CD3D","NK","CD3E",1,836.75,921,0.0345754715038758,948,0.748997749101638,557,-0.462119904246534,942,-0.344700438712109,900
"949","CD8 T","CD59","B","CD2",1,896,905.5,0.0322880361111162,949,0.53005836263056,903,-0.369187492958773,908,-0.216217420559921,824
"950","NK","PTPRC","B","CD247",1,822,892,0.0320483466120492,950,0.750387532073923,554,-0.388295806456581,919,-0.275558317834086,865
"951","CD8 T","PTPRC","B","CD247",1,824.5,895.5,0.0318235413880957,951,0.74972770098383,556,-0.392362431907016,923,-0.280723042714911,868
"952","NK","HLA-DRB1","B","CD53",1,825.25,945,0.0306102397802268,952,0.798270869040013,444,-0.549112967836375,967,-0.418791406472741,938
"953","CD8 T","HLA-DRA","CD8 T","CD37",1,816.25,967.5,0.0299370396264161,953,0.829040807609445,340,-0.799736878694957,990,-0.577073929504322,982
"954","CD8 T","TYROBP","CD8 T","KLRD1",1,883.5,926.5,0.0294901033153387,954,0.656791629231806,727,-0.459434721723993,941,-0.367676384477283,912
"955","NK","HLA-DRB1","CD8 T","CD53",1,833,952.5,0.0293745822580916,955,0.794932774420076,453,-0.580216688852004,974,-0.456170742795919,950
"956","NK","B2M","B","CD247",1,689.25,794,0.0289787375029129,956,0.862770522680236,213,-0.438906712732842,936,-0.0175835839512776,652
"957","B","TIMP1","CD8 T","CD63",1,891.5,898,0.0289580393584824,957,0.595974473209397,813,-0.372448181103527,909,-0.325144670292018,887
"958","NK","HLA-DMA","CD8 T","CD74",1,842.5,958,0.0289384508331128,958,0.780470139475738,490,-0.530771442568721,964,-0.477890663734257,958
"959","NK","HLA-DRB1","NK","CD37",1,828.5,954,0.0286537851461061,959,0.805706116100081,425,-0.606129300028293,981,-0.454463987551381,949
"960","CD8 T","B2M","B","CD247",1,742,895.5,0.0279276088029695,960,0.860568635231754,217,-0.468912663607803,944,-0.262425966312585,847
"961","CD8 T","HLA-DRA","NK","CD82",1,895.25,939.5,0.0277422110089075,961,0.657487713419995,726,-0.593797177116368,976,-0.387785427525729,918
"962","CD8 T","HLA-DRA","CD8 T","CD63",1,853.25,961,0.0275588078415845,962,0.774523664863465,504,-0.73448769970734,987,-0.479817739327407,960
"963","B","CD2","NK","CD53",1,791,814,0.0272268453632726,963,0.739573419050713,573,-0.319146688139057,880,-0.117629709250791,748
"964","B","CCL5","NK","CXCR3",1,912,955.5,0.0270838635150079,964,0.639990159145765,751,-0.716847538851435,986,-0.453761749632185,947
"965","NK","HLA-DMA","NK","CD74",1,853.25,965,0.0268618355654214,965,0.774024315850252,508,-0.542952565209181,965,-0.540646530531453,975
"966","B","CD28","B","CD247",1,950,958.5,0.026745675257799,966,0.47113719405192,960,-0.499397180765433,957,-0.385757031715121,917
"967","B","CD2","CD8 T","CD48",1,813.75,844,0.0267123100341941,967,0.727768659724682,600,-0.33915574600912,896,-0.167575628461721,792
"968","CD8 T","CD48","B","CD2",1,813.75,844,0.0267123100341941,967,0.727768659724682,600,-0.33915574600912,896,-0.167575628461721,792
"969","NK","HLA-DRA","CD8 T","CD37",1,831.5,978,0.0260945710304355,969,0.819084900806271,377,-0.817649160134222,993,-0.603750863226169,987
"970","B","B2M","B","CD247",1,794.25,970,0.0253361323219609,970,0.854622840990334,241,-0.561377122543492,970,-0.866065915899774,996
"971","CD8 T","HLA-DMA","CD8 T","CD74",1,859.75,968,0.0246706509411845,971,0.766495912312381,528,-0.583854163200558,975,-0.494931255082525,965
"972","NK","HLA-DRA","NK","CD82",1,909,953,0.0241814522994614,972,0.641857172821454,748,-0.611709458555633,982,-0.414462361247575,934
"973","NK","HLA-DRA","CD8 T","CD63",1,865.5,970,0.0240215892322831,973,0.762303188138909,534,-0.752399981146605,988,-0.506494673049253,967
"974","B","CD2","B","CD48",1,843.5,891,0.0239037406377987,974,0.716625943167185,618,-0.420022142955609,931,-0.26547265129133,851
"975","B","CD48","B","CD2",1,843.5,891,0.0239037406377987,974,0.716625943167185,618,-0.420022142955609,931,-0.26547265129133,851
"976","B","TYROBP","CD8 T","KLRD1",1,908.5,946,0.0236383117360249,976,0.631448535080727,766,-0.523406163006266,962,-0.403994884503767,930
"977","NK","MS4A1","NK","CD53",1,803,813.5,0.0236013811544449,977,0.720647459190886,608,-0.323880030378856,888,-0.105374874843162,739
"978","CD8 T","HLA-DMA","NK","CD74",1,869,977.5,0.0229002918192053,978,0.759766074511469,543,-0.596035285841018,978,-0.557687121879722,977
"979","B","TIMP1","B","CD63",1,923.25,931,0.0223669547328303,979,0.564535049803432,852,-0.464068275120572,943,-0.388450855683802,919
"980","B","CD2","B","CD53",1,861.75,926,0.0216284355932695,980,0.716802397082012,615,-0.474072256958067,945,-0.357314113223596,907
"981","CD8 T","HLA-DRA","B","CD63",1,875.5,978.5,0.0212861996578139,981,0.751177351577567,551,-0.826107793724385,994,-0.543123924719191,976
"982","B","CD3D","B","CD3E",1,900.5,976,0.0210710384159546,982,0.699654165133012,661,-0.763041893937248,989,-0.518125811111943,970
"983","NK","HLA-DRB1","CD8 T","CD37",1,863.75,986.5,0.0210219926406199,983,0.78031259987142,491,-0.800078490402633,991,-0.642461566604948,990
"984","B","CD2","CD8 T","CD53",1,874,942,0.0207553506607528,984,0.712601558797216,628,-0.505175977973696,958,-0.394693449546774,926
"985","B","CD59","B","CD2",1,942.25,950,0.0199289535986727,985,0.469816007001321,961,-0.458563681631446,939,-0.316431129264972,884
"986","NK","HLA-DRB1","NK","CD82",1,934.25,961.5,0.0194807690720752,986,0.584375861550958,828,-0.594138788824044,977,-0.453173064626354,946
"987","B","CD2","NK","CD48",1,894.5,955.5,0.018994580945302,987,0.692715554834196,680,-0.558937898976283,968,-0.436588992268108,943
"988","NK","CD48","B","CD2",1,894.5,955.5,0.018994580945302,987,0.692715554834196,680,-0.558937898976283,968,-0.436588992268108,943
"989","NK","MS4A1","B","CD53",1,878,925.5,0.018748442774046,989,0.69689980412161,672,-0.478805599197866,950,-0.345059278815967,901
"990","NK","HLA-DRA","B","CD63",1,885.75,985,0.0185540806930265,990,0.738119372835784,578,-0.84402007516365,995,-0.569800858441037,980
"991","B","PTPRC","B","CD247",1,909,985,0.0183705906276984,991,0.694752538099227,675,-0.692028869302791,985,-0.589794105614642,985
"992","NK","MS4A1","CD8 T","CD53",1,887.5,938,0.0179916158263187,992,0.692530375328801,682,-0.509909320213495,960,-0.382438615139145,916
"993","NK","CD59","B","CD2",1,951.75,960.5,0.0173936419075059,993,0.452910615629863,973,-0.474999843489822,948,-0.336988722196267,893
"994","NK","CD3D","B","CD3E",1,918,985,0.0161642392357116,994,0.67108633346924,708,-0.809434298584186,992,-0.565476919076905,978
"995","B","CCL5","B","CXCR3",1,961.5,988,0.012610139117639,995,0.548126287927035,874,-0.861530568802574,996,-0.575900391235685,981
"996","NK","MS4A1","NK","CD82",1,962.25,969.5,0.0119317616184809,996,0.449626262535642,976,-0.523831420185535,963,-0.37944093696958,914
