"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"223","B","CD8 T","ADAM10","ADAM10","TSPAN14","TSPAN14",0.119796825410415,0.135131919170489,0.199056328661466,0.389940219303476
"224","B","CD8 T","ITGB1BP1","ITGB1BP1","ITGB2","ITGB2",0.322445076849195,1.10399367841308,0.199056328661466,0.749833280545168
"225","B","CD8 T","ITGB1BP1","ITGB1BP1","ITGB1","ITGB1",0.322445076849195,0.188772525439238,0.199056328661466,0.553457386666201
"226","B","CD8 T","ITGB1BP1","ITGB1BP1","ITGB7","ITGB7",0.322445076849195,0.295554021843894,0.199056328661466,0.607974102305468
"227","B","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.135743568975994,0.326010196917746,0.199056328661466,0.513811555096476
"228","B","CD8 T","TYROBP","TYROBP","KLRD1","KLRD1",0.351948755355211,0.330485327136156,0.199056328661466,0.631448535080727
"229","B","CD8 T","GNAS","GNAS","ADRB2","ADRB2",0.734176766623014,0.157475075583313,0.199056328661466,0.63074650675248
"230","B","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.734176766623014,0.154508872030404,0.199056328661466,0.628529340837688
"231","B","CD8 T","HLA-B","HLA-B","CD8A","CD8A",2.91367368215144,1.08798985046235,0.199056328661466,0.899442073204195
"232","B","CD8 T","HLA-B","HLA-B","CD3D","CD3D",2.91367368215144,2.19006242533081,0.199056328661466,0.926955710134876
"233","B","CD8 T","HLA-B","HLA-B","CD3G","CD3G",2.91367368215144,0.383235039408898,0.199056328661466,0.841485324655061
"234","B","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",2.91367368215144,0.330485327136156,0.199056328661466,0.831357425630467
"235","B","CD8 T","HLA-DRA","HLA-DRA","CD63","CD63",3.92508399703639,0.626077291096735,0.199056328661466,0.887326683400514
"236","B","CD8 T","HLA-DRA","HLA-DRA","CD37","CD37",3.92508399703639,1.24774949771397,0.199056328661466,0.917475607306343
"237","B","CD8 T","HLA-DRA","HLA-DRA","LAG3","LAG3",3.92508399703639,0.792108112481271,0.199056328661466,0.898560603847684
"238","B","CD8 T","HLA-DRA","HLA-DRA","CD53","CD53",3.92508399703639,1.48617091396272,0.199056328661466,0.923858311428834
"239","B","CD8 T","HLA-DRA","HLA-DRA","CD81","CD81",3.92508399703639,0.261661499625758,0.199056328661466,0.835828181342524
"240","B","CD8 T","HLA-DRB1","HLA-DRB1","CD37","CD37",2.77326809792569,1.24774949771397,0.199056328661466,0.903335815873684
"241","B","CD8 T","HLA-DRB1","HLA-DRB1","LAG3","LAG3",2.77326809792569,0.792108112481271,0.199056328661466,0.881598146810026
"242","B","CD8 T","HLA-DRB1","HLA-DRB1","CD53","CD53",2.77326809792569,1.48617091396272,0.199056328661466,0.910705699833255
"243","B","CD8 T","HLA-DRB1","HLA-DRB1","CD81","CD81",2.77326809792569,0.261661499625758,0.199056328661466,0.810586999807057
"244","B","CD8 T","CD74","CD74","CXCR4","CXCR4",4.53114927048177,2.01083647943994,0.199056328661466,0.938134498981914
"245","B","CD8 T","CD3D","CD3D","CD3E","CD3E",0.498510384940848,1.96892470811489,0.199056328661466,0.832694561503218
"246","B","CD8 T","HLA-A","HLA-A","CD8A","CD8A",3.2691842147084,1.08798985046235,0.199056328661466,0.904530015104042
"247","B","CD8 T","HLA-A","HLA-A","CD3D","CD3D",3.2691842147084,2.19006242533081,0.199056328661466,0.930758709296942
"248","B","CD8 T","HLA-A","HLA-A","CD3G","CD3G",3.2691842147084,0.383235039408898,0.199056328661466,0.849013450946608
"249","B","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.2691842147084,0.161235811414212,0.199056328661466,0.784822450509259
"250","B","CD8 T","HLA-A","HLA-A","KLRD1","KLRD1",3.2691842147084,0.330485327136156,0.199056328661466,0.839274672559611
"251","B","CD8 T","ITGB2","ITGB2","ICAM2","ICAM2",0.760072642284877,0.406658252061046,0.199056328661466,0.736354398666199
"252","B","CD8 T","ITGB2","ITGB2","ICAM3","ICAM3",0.760072642284877,0.84454655344177,0.199056328661466,0.800994097358458
"253","B","CD8 T","ITGB1","ITGB1","CD151","CD151",0.155683292441036,0.242949294700458,0.199056328661466,0.494187866585142
"254","B","CD8 T","ITGB1","ITGB1","CD81","CD81",0.155683292441036,0.261661499625758,0.199056328661466,0.503462414992576
"255","B","CD8 T","CD2","CD2","CD48","CD48",0.163910940299779,1.72764494619042,0.199056328661466,0.727768659724682
"256","B","CD8 T","CD2","CD2","CD53","CD53",0.163910940299779,1.48617091396272,0.199056328661466,0.712601558797216
"257","B","CD8 T","PTPRC","PTPRC","CD247","CD247",0.761533411345825,1.07022848239564,0.199056328661466,0.819341565130204
"258","B","CD8 T","CD48","CD48","CD2","CD2",1.54599795581421,1.46083169262766,0.199056328661466,0.883036561648679
"259","B","CD8 T","HLA-C","HLA-C","CD8A","CD8A",3.48661807632961,1.08798985046235,0.199056328661466,0.907274325666484
"260","B","CD8 T","HLA-C","HLA-C","CD3D","CD3D",3.48661807632961,2.19006242533081,0.199056328661466,0.932805077779744
"261","B","CD8 T","HLA-C","HLA-C","CD3G","CD3G",3.48661807632961,0.383235039408898,0.199056328661466,0.853094418497543
"262","B","CD8 T","HLA-C","HLA-C","CD53","CD53",3.48661807632961,1.48617091396272,0.199056328661466,0.919585981671751
"263","B","CD8 T","HLA-C","HLA-C","CD81","CD81",3.48661807632961,0.261661499625758,0.199056328661466,0.827538520776073
"264","B","CD8 T","CD28","CD28","CD247","CD247",0.116665254727136,1.07022848239564,0.199056328661466,0.639658041534502
"265","B","CD8 T","MS4A1","MS4A1","CD53","CD53",2.06105128717675,1.48617091396272,0.199056328661466,0.897879006977425
"266","B","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.534134895138124,1.10399367841308,0.199056328661466,0.794142889509624
"267","B","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.534134895138124,0.253758341654867,0.199056328661466,0.649064025921012
"268","B","CD8 T","ITGA4","ITGA4","CD81","CD81",0.263518666424227,0.261661499625758,0.199056328661466,0.568810605751567
"269","B","CD8 T","HLA-E","HLA-E","CD8A","CD8A",2.49940506611986,1.08798985046235,0.199056328661466,0.892291052298617
"270","B","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",2.49940506611986,0.251176311438171,0.199056328661466,0.799214745397518
"271","B","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",2.49940506611986,0.330485327136156,0.199056328661466,0.820331831888797
"272","B","CD8 T","SELL","SELL","SELPLG","SELPLG",1.30654727375117,0.265820492160516,0.199056328661466,0.747513467349999
"273","B","CD8 T","CD99","CD99","CD81","CD81",0.963961662169009,0.261661499625758,0.199056328661466,0.716154075200389
"274","B","CD8 T","CD99","CD99","PILRB","PILRB",0.963961662169009,0.325406271179467,0.199056328661466,0.73778257711491
"275","B","CD8 T","CD19","CD19","CD81","CD81",0.452934986657646,0.261661499625758,0.199056328661466,0.633627878361508
"276","B","CD8 T","IFNAR1","IFNAR1","IFNGR1","IFNGR1",0.268825761334954,0.31265064799773,0.199056328661466,0.592904874692802
"277","B","CD8 T","CD53","CD53","CD37","CD37",1.54868748876476,1.24774949771397,0.199056328661466,0.874740763947396
"278","B","CD8 T","CD22","CD22","PTPRC","PTPRC",0.554265365533974,1.31921126138653,0.199056328661466,0.811169706779846
"279","B","CD8 T","TNFRSF1B","TNFRSF1B","TNFRSF1A","TNFRSF1A",0.215719706431801,0.157273328330124,0.199056328661466,0.480608413737575
"280","B","CD8 T","IL4R","IL4R","IL2RG","IL2RG",0.225549287493566,1.53047771666129,0.199056328661466,0.746938272855579
"281","B","CD8 T","CD82","CD82","ITGB2","ITGB2",0.74625170437508,1.10399367841308,0.199056328661466,0.820138833854795
"282","B","CD8 T","CD82","CD82","CD37","CD37",0.74625170437508,1.24774949771397,0.199056328661466,0.828990847179143
"283","B","CD8 T","CALR","CALR","HLA-F","HLA-F",0.571057825365127,0.762632253040268,0.199056328661466,0.768265910803669
"284","B","CD8 T","IL2RG","IL2RG","IL2RB","IL2RB",1.05806193300126,0.502008842518876,0.199056328661466,0.785467543503186
"285","B","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.954335724036847,1.10399367841308,0.199056328661466,0.837570947602674
"286","B","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.954335724036847,0.253758341654867,0.199056328661466,0.711998705660993
"287","B","CD8 T","CD81","CD81","CD37","CD37",0.274033491965373,1.24774949771397,0.199056328661466,0.746036832530839
"288","B","CD8 T","CXCR4","CXCR4","CCR7","CCR7",1.32766130682417,0.189063721214248,0.199056328661466,0.715661394028799
"289","B","CD8 T","TNFRSF17","TNFRSF17","LY9","LY9",0.404739324486022,0.30513904173936,0.199056328661466,0.63839795033705
"290","B","CD8 T","IL10RB","IL10RB","IFNAR1","IFNAR1",0.10230704854623,0.18650776044559,0.199056328661466,0.40966216729227
"291","B","CD8 T","IL10RB","IL10RB","IL10RA","IL10RA",0.10230704854623,0.612776665820675,0.199056328661466,0.557100238390389
"292","B","CD8 T","CD47","CD47","HLA-C","HLA-C",0.660883773505572,3.9256341261188,0.199056328661466,0.890009950534001
"293","B","CD8 T","CD47","CD47","SIRPG","SIRPG",0.660883773505572,0.326672902590348,0.199056328661466,0.700080419126572
"294","B","CD8 T","CLEC2D","CLEC2D","KLRB1","KLRB1",0.209066849841072,0.392018559553235,0.199056328661466,0.589861722855573
"295","B","CD8 T","TRAF2","TRAF2","TNFRSF1B","TNFRSF1B",0.168244428119976,0.439202064711186,0.199056328661466,0.57727596912151
"296","B","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.177682740845203,1.10399367841308,0.199056328661466,0.689922436569101
"297","B","CD8 T","SELPLG","SELPLG","SELL","SELL",0.177682740845203,0.726658286741193,0.199056328661466,0.643512007035788
"298","B","CD8 T","TNFRSF14","TNFRSF14","CD160","CD160",0.471659436820677,0.353622781658967,0.199056328661466,0.672311019436763
"299","B","CD8 T","ADAM28","ADAM28","ITGA4","ITGA4",0.186510841753175,0.296719237689547,0.199056328661466,0.541665658504605
"300","B","CD8 T","LGALS9","LGALS9","PTPRC","PTPRC",0.374319606450614,1.31921126138653,0.199056328661466,0.779260446395783
"301","B","CD8 T","LGALS9","LGALS9","CD44","CD44",0.374319606450614,1.02215523036448,0.199056328661466,0.756539765973489
"302","B","CD8 T","LGALS9","LGALS9","CD47","CD47",0.374319606450614,0.47210030731106,0.199056328661466,0.678647434156491
"303","B","CD8 T","HLA-DQA2","HLA-DQA2","LAG3","LAG3",1.26938854556186,0.792108112481271,0.199056328661466,0.834368042900532
"304","B","CD8 T","HLA-DQA1","HLA-DQA1","LAG3","LAG3",2.21652322870323,0.792108112481271,0.199056328661466,0.869393705705554
"305","B","CD8 T","HLA-DQB1","HLA-DQB1","LAG3","LAG3",1.77304458323363,0.792108112481271,0.199056328661466,0.856188583556257
"306","B","CD8 T","HLA-DPB1","HLA-DPB1","LAG3","LAG3",3.22773530291667,0.792108112481271,0.199056328661466,0.889291958415953
"307","B","CD8 T","FCER2","FCER2","ITGB2","ITGB2",0.408886667884992,1.10399367841308,0.199056328661466,0.771442781939579
"308","B","CD8 T","HLA-DPA1","HLA-DPA1","LAG3","LAG3",2.82226516207321,0.792108112481271,0.199056328661466,0.882509144527843
"309","B","CD8 T","HLA-DMA","HLA-DMA","CD74","CD74",1.51292569675711,2.35808831742312,0.199056328661466,0.904660516874496
"310","B","CD8 T","HLA-DMB","HLA-DMB","CD74","CD74",1.09959541660319,2.35808831742312,0.199056328661466,0.889982682371202
"311","B","CD8 T","BAG6","BAG6","NCR3","NCR3",0.415882888083069,0.962098965353915,0.199056328661466,0.760636573144361
"312","B","CD8 T","B2M","B2M","CD3D","CD3D",5.08030092207413,2.19006242533081,0.199056328661466,0.943684267330643
"313","B","CD8 T","B2M","B2M","CD3G","CD3G",5.08030092207413,0.383235039408898,0.199056328661466,0.875151857600892
"314","B","CD8 T","B2M","B2M","HLA-E","HLA-E",5.08030092207413,2.89663273985121,0.199056328661466,0.950669651515518
"315","B","CD8 T","B2M","B2M","CD247","CD247",5.08030092207413,1.07022848239564,0.199056328661466,0.921346841082138
"316","B","CD8 T","B2M","B2M","KLRC1","KLRC1",5.08030092207413,0.251176311438171,0.199056328661466,0.850184979040673
"317","B","CD8 T","B2M","B2M","HLA-F","HLA-F",5.08030092207413,0.762632253040268,0.199056328661466,0.908159197012684
"318","B","CD8 T","B2M","B2M","KLRD1","KLRD1",5.08030092207413,0.330485327136156,0.199056328661466,0.86683459473956
"319","B","CD8 T","HLA-DRB5","HLA-DRB5","LAG3","LAG3",1.88372109915287,0.792108112481271,0.199056328661466,0.859876344201412
"320","B","CD8 T","TGFB1","TGFB1","ITGB1","ITGB1",0.415304167091577,0.188772525439238,0.199056328661466,0.584479342908625
"321","B","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.415304167091577,0.21085677859872,0.199056328661466,0.597848216106669
"322","B","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.415304167091577,2.01083647943994,0.199056328661466,0.821137142488588
"323","B","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",0.611329574820841,0.188772525439238,0.199056328661466,0.630532431197227
"324","B","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",0.611329574820841,1.31921126138653,0.199056328661466,0.818560481235685
"325","B","CD8 T","TIMP1","TIMP1","CD63","CD63",0.137708812926166,0.626077291096735,0.199056328661466,0.595974473209397
"326","B","CD8 T","POMC","POMC","ADRB2","ADRB2",0.194016969703946,0.157475075583313,0.199056328661466,0.467550316166927
"327","B","CD8 T","HLA-DQB2","HLA-DQB2","LAG3","LAG3",0.127461984229145,0.792108112481271,0.199056328661466,0.61483217107663
"328","B","CD8 T","S100A9","S100A9","ITGB2","ITGB2",0.285070839201063,1.10399367841308,0.199056328661466,0.738101777627351
"329","B","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.491671035879648,0.327414437002168,0.199056328661466,0.66839403704439
"330","B","CD8 T","CD59","CD59","CD2","CD2",0.1898219513316,1.46083169262766,0.199056328661466,0.72568441698074
"331","B","CD8 T","MIF","MIF","CD74","CD74",0.910488685785623,2.35808831742312,0.199056328661466,0.880398173351262
"332","B","CD8 T","MIF","MIF","CD44","CD44",0.910488685785623,1.02215523036448,0.199056328661466,0.828954720036781
"333","B","CD8 T","MIF","MIF","CXCR4","CXCR4",0.910488685785623,2.01083647943994,0.199056328661466,0.871753882639508
"334","B","CD8 T","GRN","GRN","TNFRSF1A","TNFRSF1A",0.37397282069396,0.157273328330124,0.199056328661466,0.549214222066007
"335","B","CD8 T","GRN","GRN","TNFRSF1B","TNFRSF1B",0.37397282069396,0.439202064711186,0.199056328661466,0.670618443967632
"336","B","CD8 T","EBI3","EBI3","IL27RA","IL27RA",0.162130281769887,0.308531709927766,0.199056328661466,0.529098227789654
"337","B","CD8 T","FAM3C","FAM3C","LAMP1","LAMP1",0.26439734593398,0.440201128550989,0.199056328661466,0.63152264866713
"338","NK","B","ITGB1BP1","ITGB1BP1","ITGB2","ITGB2",0.314049026528314,0.760072642284877,0.199056328661466,0.710516468502286
"339","NK","B","ITGB1BP1","ITGB1BP1","ITGB1","ITGB1",0.314049026528314,0.155683292441036,0.199056328661466,0.526250490195862
"340","NK","B","ITGB1BP1","ITGB1BP1","ITGB7","ITGB7",0.314049026528314,0.362472398941886,0.199056328661466,0.628937383527005
"341","NK","B","CD160","CD160","TNFRSF14","TNFRSF14",0.392220447314644,0.471659436820677,0.199056328661466,0.683618830329881
"342","NK","B","CD8A","CD8A","LAT","LAT",0.320410594798603,0.394631916808164,0.199056328661466,0.641111247232883
"343","NK","B","HLA-B","HLA-B","CD3D","CD3D",3.60848931769051,0.498510384940848,0.199056328661466,0.870765779907186
"344","NK","B","HLA-B","HLA-B","CD3G","CD3G",3.60848931769051,0.218130867710745,0.199056328661466,0.816750043366152
"345","NK","B","HLA-B","HLA-B","SIGLEC10","SIGLEC10",3.60848931769051,0.190869862035322,0.199056328661466,0.806547427826756
"346","NK","B","HLA-DRA","HLA-DRA","CD63","CD63",0.650927750489569,0.48357702176794,0.199056328661466,0.738119372835784
"347","NK","B","HLA-DRA","HLA-DRA","CD37","CD37",0.650927750489569,2.89902653133643,0.199056328661466,0.8734348806797
"348","NK","B","HLA-DRA","HLA-DRA","CD19","CD19",0.650927750489569,0.452934986657646,0.199056328661466,0.731743372828587
"349","NK","B","HLA-DRA","HLA-DRA","CD53","CD53",0.650927750489569,1.54868748876476,0.199056328661466,0.83454577418631
"350","NK","B","HLA-DRA","HLA-DRA","CD82","CD82",0.650927750489569,0.74625170437508,0.199056328661466,0.777843448024641
"351","NK","B","HLA-DRA","HLA-DRA","CD81","CD81",0.650927750489569,0.274033491965373,0.199056328661466,0.679665858524322
"352","NK","B","HLA-DRB1","HLA-DRB1","CD37","CD37",0.400637425657735,2.89902653133643,0.199056328661466,0.84409335743674
"353","NK","B","HLA-DRB1","HLA-DRB1","CD19","CD19",0.400637425657735,0.452934986657646,0.199056328661466,0.681530626276462
"354","NK","B","HLA-DRB1","HLA-DRB1","CD53","CD53",0.400637425657735,1.54868748876476,0.199056328661466,0.798270869040013
"355","NK","B","HLA-DRB1","HLA-DRB1","CD82","CD82",0.400637425657735,0.74625170437508,0.199056328661466,0.733112520506641
"356","NK","B","HLA-DRB1","HLA-DRB1","CD81","CD81",0.400637425657735,0.274033491965373,0.199056328661466,0.624704669291057
"357","NK","B","ANXA1","ANXA1","FPR1","FPR1",2.1121373119575,0.106251394941705,0.199056328661466,0.704130234247882
"358","NK","B","CD74","CD74","CXCR4","CXCR4",2.18887254872958,1.32766130682417,0.199056328661466,0.895441504893668
"359","NK","B","CD3D","CD3D","CD3E","CD3E",0.382422591834352,0.431321781381956,0.199056328661466,0.67108633346924
"360","NK","B","HLA-A","HLA-A","CD3D","CD3D",3.92010525050694,0.498510384940848,0.199056328661466,0.875355156791102
"361","NK","B","HLA-A","HLA-A","CD3G","CD3G",3.92010525050694,0.218130867710745,0.199056328661466,0.822867426118764
"362","NK","B","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.248975775464901,0.199056328661466,0.832301474769127
"363","NK","B","ITGB2","ITGB2","ICAM2","ICAM2",2.20648250147255,0.534134895138124,0.199056328661466,0.845052684616485
"364","NK","B","ITGB2","ITGB2","CD82","CD82",2.20648250147255,0.74625170437508,0.199056328661466,0.865706830969765
"365","NK","B","ITGB2","ITGB2","ICAM3","ICAM3",2.20648250147255,0.954335724036847,0.199056328661466,0.87937208274816
"366","NK","B","CD2","CD2","CD48","CD48",0.729939927646468,1.54599795581421,0.199056328661466,0.842188918923412
"367","NK","B","CD2","CD2","CD53","CD53",0.729939927646468,1.54868748876476,0.199056328661466,0.842304391357696
"368","NK","B","ADRB2","ADRB2","PRNP","PRNP",0.208359627799299,0.26927836115611,0.199056328661466,0.5433701760756
"369","NK","B","ADRB2","ADRB2","CCR7","CCR7",0.208359627799299,0.236050480116875,0.199056328661466,0.526990682346816
"370","NK","B","ADRB2","ADRB2","CXCR4","CXCR4",0.208359627799299,1.32766130682417,0.199056328661466,0.72544468415804
"371","NK","B","PTPRC","PTPRC","CD22","CD22",1.32853032426019,0.554265365533974,0.199056328661466,0.811708231942068
"372","NK","B","PTPRC","PTPRC","CD247","CD247",1.32853032426019,0.269537489139202,0.199056328661466,0.750387532073923
"373","NK","B","CD48","CD48","CD2","CD2",1.2284932202849,0.163910940299779,0.199056328661466,0.692715554834196
"374","NK","B","HLA-C","HLA-C","CD3D","CD3D",4.30320983709084,0.498510384940848,0.199056328661466,0.880353568104144
"375","NK","B","HLA-C","HLA-C","CD3G","CD3G",4.30320983709084,0.218130867710745,0.199056328661466,0.829560832889613
"376","NK","B","HLA-C","HLA-C","CD53","CD53",4.30320983709084,1.54868748876476,0.199056328661466,0.928412252722689
"377","NK","B","HLA-C","HLA-C","CD81","CD81",4.30320983709084,0.274033491965373,0.199056328661466,0.845089573739988
"378","NK","B","MS4A1","MS4A1","CD53","CD53",0.135255969145173,1.54868748876476,0.199056328661466,0.69689980412161
"379","NK","B","MS4A1","MS4A1","CD82","CD82",0.135255969145173,0.74625170437508,0.199056328661466,0.614798537571908
"380","NK","B","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,0.760072642284877,0.199056328661466,0.748049710525832
"381","NK","B","ICAM2","ICAM2","ITGAM","ITGAM",0.459545030143938,0.139321883774479,0.199056328661466,0.559694946693663
"382","NK","B","SELL","SELL","SELPLG","SELPLG",1.76184856458229,0.177682740845203,0.199056328661466,0.737588343117485
"383","NK","B","CD99","CD99","CD81","CD81",2.04349159165275,0.274033491965373,0.199056328661466,0.789887083157005
"384","NK","B","IL2RB","IL2RB","IL2RG","IL2RG",1.11912454781748,1.05806193300126,0.199056328661466,0.845359672687404
"385","NK","B","CD58","CD58","CD2","CD2",0.207224324885753,0.163910940299779,0.199056328661466,0.480753195880698
"386","NK","B","CD53","CD53","CD37","CD37",1.94955731267751,2.89902653133643,0.199056328661466,0.922738927278816
"387","NK","B","TNFRSF1A","TNFRSF1A","TNFRSF1B","TNFRSF1B",0.327631764490504,0.215719706431801,0.199056328661466,0.571836325279446
"388","NK","B","TNFRSF1A","TNFRSF1A","TRAF2","TRAF2",0.327631764490504,0.168244428119976,0.199056328661466,0.541173115064673
"389","NK","B","TNFRSF1B","TNFRSF1B","TRAF2","TRAF2",0.348430685292759,0.168244428119976,0.199056328661466,0.54880429968212
"390","NK","B","ITGAL","ITGAL","ICAM3","ICAM3",0.251222995315255,0.954335724036847,0.199056328661466,0.710968080243627
"391","NK","B","CD82","CD82","ITGB2","ITGB2",0.195516527475114,0.760072642284877,0.199056328661466,0.659471878534406
"392","NK","B","CD82","CD82","CD37","CD37",0.195516527475114,2.89902653133643,0.199056328661466,0.790890213422561
"393","NK","B","CALR","CALR","HLA-F","HLA-F",1.28639822235435,0.789576504544845,0.199056328661466,0.835065436818381
"394","NK","B","ICAM3","ICAM3","ITGB2","ITGB2",0.838508767564103,0.760072642284877,0.199056328661466,0.800421637305175
"395","NK","B","TGFBR1","TGFBR1","CD44","CD44",0.234552940157019,0.655390474380009,0.199056328661466,0.663262784414886
"396","NK","B","CD86","CD86","CD28","CD28",0.152487467483942,0.116665254727136,0.199056328661466,0.401218099949677
"397","NK","B","FASLG","FASLG","FAS","FAS",0.27283150035115,0.117997956108831,0.199056328661466,0.474066543608995
"398","NK","B","FCGRT","FCGRT","IGFLR1","IGFLR1",0.220910680711317,0.234758788471451,0.199056328661466,0.533591987518359
"399","NK","B","CXCR4","CXCR4","CCR7","CCR7",1.07522147794157,0.236050480116875,0.199056328661466,0.716786291366806
"400","NK","B","IL10RB","IL10RB","IFNAR1","IFNAR1",0.202799146322744,0.268825761334954,0.199056328661466,0.53980357372273
"401","NK","B","IL10RB","IL10RB","IL10RA","IL10RA",0.202799146322744,0.139167457213665,0.199056328661466,0.457691203955602
"402","NK","B","CD47","CD47","HLA-C","HLA-C",0.96402498162402,3.48661807632961,0.199056328661466,0.902058986392299
"403","NK","B","KLRD1","KLRD1","HLA-E","HLA-E",1.2213122175345,2.49940506611986,0.199056328661466,0.897721163328375
"404","NK","B","SELPLG","SELPLG","ITGB2","ITGB2",0.421189604392454,0.760072642284877,0.199056328661466,0.739748291918963
"405","NK","B","SELPLG","SELPLG","ITGAM","ITGAM",0.421189604392454,0.139321883774479,0.199056328661466,0.548929702581599
"406","NK","B","SELPLG","SELPLG","SELL","SELL",0.421189604392454,1.30654727375117,0.199056328661466,0.788436276394561
"407","NK","B","TNFRSF14","TNFRSF14","TRAF5","TRAF5",0.658465102896479,0.395043419187008,0.199056328661466,0.719274503648899
"408","NK","B","TNFRSF14","TNFRSF14","TRAF2","TRAF2",0.658465102896479,0.168244428119976,0.199056328661466,0.625761694715763
"409","NK","B","CD244","CD244","LAT","LAT",0.387601899198962,0.394631916808164,0.199056328661466,0.662706398879006
"410","NK","B","CD244","CD244","CD48","CD48",0.387601899198962,1.54599795581421,0.199056328661466,0.795453002337013
"411","NK","B","SIGLEC7","SIGLEC7","SIGLEC10","SIGLEC10",0.161418921252406,0.190869862035322,0.199056328661466,0.468593793852178
"412","NK","B","SIGLEC7","SIGLEC7","CD320","CD320",0.161418921252406,0.10916126980896,0.199056328661466,0.400070062725518
"413","NK","B","HLA-DMA","HLA-DMA","CD74","CD74",0.212381798154117,4.53114927048177,0.199056328661466,0.831314254211452
"414","NK","B","B2M","B2M","CD3D","CD3D",5.81070168823614,0.498510384940848,0.199056328661466,0.895289963551654
"415","NK","B","B2M","B2M","CD3G","CD3G",5.81070168823614,0.218130867710745,0.199056328661466,0.849755929859702
"416","NK","B","B2M","B2M","HLA-E","HLA-E",5.81070168823614,2.49940506611986,0.199056328661466,0.950360026838547
"417","NK","B","B2M","B2M","CD247","CD247",5.81070168823614,0.269537489139202,0.199056328661466,0.862770522680236
"418","NK","B","B2M","B2M","CD1C","CD1C",5.81070168823614,0.637564776098864,0.199056328661466,0.906274199482675
"419","NK","B","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.789576504544845,0.199056328661466,0.91497013129231
"420","NK","B","TGFB1","TGFB1","ITGB1","ITGB1",0.931933919326705,0.155683292441036,0.199056328661466,0.656774934630136
"421","NK","B","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,1.32766130682417,0.199056328661466,0.848209997494305
"422","NK","B","LGALS1","LGALS1","ITGB1","ITGB1",2.09439999888998,0.155683292441036,0.199056328661466,0.741510689706072
"423","NK","B","LGALS1","LGALS1","PTPRC","PTPRC",2.09439999888998,0.761533411345825,0.199056328661466,0.86384393740651
"424","NK","B","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,0.760072642284877,0.199056328661466,0.84770439176794
"425","NK","B","SPON2","SPON2","ITGB1","ITGB1",1.6151430220959,0.155683292441036,0.199056328661466,0.715838823635983
"426","NK","B","SPON2","SPON2","ITGAM","ITGAM",1.6151430220959,0.139321883774479,0.199056328661466,0.704411628498931
"427","NK","B","SPON2","SPON2","ITGA4","ITGA4",1.6151430220959,0.263518666424227,0.199056328661466,0.766215489946019
"428","NK","B","TIMP1","TIMP1","CD63","CD63",0.366608914499595,0.48357702176794,0.199056328661466,0.678996791532623
"429","NK","B","IFNG","IFNG","IFNGR1","IFNGR1",0.470846318282549,0.125198274575497,0.199056328661466,0.549494225860438
"430","NK","B","IFNG","IFNG","IFNGR2","IFNGR2",0.470846318282549,0.22253843403016,0.199056328661466,0.61921743087233
"431","NK","B","S100A8","S100A8","ITGB2","ITGB2",0.363922735931049,0.760072642284877,0.199056328661466,0.72543629562099
"432","NK","B","S100A8","S100A8","CD68","CD68",0.363922735931049,0.138991978201294,0.199056328661466,0.530484905910522
"433","NK","B","S100A9","S100A9","ITGB2","ITGB2",0.213135031570165,0.760072642284877,0.199056328661466,0.669092208514866
"434","NK","B","S100A9","S100A9","CD68","CD68",0.213135031570165,0.138991978201294,0.199056328661466,0.463709733340544
"435","NK","B","CCL5","CCL5","CXCR3","CXCR3",2.50336773982058,0.118578093468527,0.199056328661466,0.732411887107032
"436","NK","B","CD59","CD59","CD2","CD2",0.165673276888243,0.163910940299779,0.199056328661466,0.452910615629863
"437","NK","B","MIF","MIF","CD74","CD74",1.31632677078381,4.53114927048177,0.199056328661466,0.92463651255082
"438","NK","B","MIF","MIF","CD44","CD44",1.31632677078381,0.655390474380009,0.199056328661466,0.823512394638119
"439","NK","B","MIF","MIF","CXCR4","CXCR4",1.31632677078381,1.32766130682417,0.199056328661466,0.869131277531388
"440","NK","B","GRN","GRN","TNFRSF1B","TNFRSF1B",0.21356547886922,0.215719706431801,0.199056328661466,0.518834546576457
