"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"75","B","TIMP1","NK","CD63",0.65401960063307,65.5,60,0.0960965305112427,116,0.728786096926508,87,0.355620572763358,26,0.319708492615265,33
"76","B","GNAI2","B","S1PR4",0.67108864,103.25,105.5,0.109303198569387,106,0.720594803400323,90,0.00319203355750186,105,-0.00357539869371822,112
"77","CD8 T","CCL5","B","CXCR3",0.690719931228655,63.25,53.5,0.0924193368009704,119,0.76656583454019,69,0.352825117416891,27,0.285423303223527,38
"78","B","GNAI2","CD8 T","S1PR5",0.695378999017076,105.75,105.5,0.11404003765159,102,0.660455471228458,113,0.0170543253465784,99,0.00528877908503615,109
"79","B","GNAI2","CD8 T","S1PR4",0.695378999017076,104.5,107,0.108616759416637,107,0.719960154394496,91,0.000461131735711384,107,-0.00607677804250824,113
"80","NK","GNAI2","NK","CXCR3",0.720322867072054,81.5,72,0.157479784484795,68,0.657002991745687,114,0.0890987628485289,74,0.108812956584437,70
"81","NK","B2M","NK","CD3G",0.7232,76.25,72,0.0866281215274746,127,0.84281389365302,34,-0.000707082643100793,109,0.311105133847431,35
"82","B","GNAI2","CD8 T","CXCR3",0.745931861724281,85,81.5,0.151298499480032,78,0.652477138421116,115,0.112803726316965,62,0.0756378968212251,85
"83","B","B2M","CD8 T","CD247",0.761527983073719,103.5,117.5,0.100599922227159,113,0.921346841082138,9,-0.0588537613587016,122,-0.494356963004428,170
"84","CD8 T","GNAS","NK","ADCY7",0.772217702890462,91.75,92.5,0.158407907820702,66,0.650139849720002,116,0.038378899256003,89,0.0578781242693921,96
"85","CD8 T","MFNG","NK","NOTCH1",0.798034107655144,81,69,0.219059175482688,37,0.574093690462125,149,0.0895980942918544,73,0.133145907804416,65
"86","B","GNAI2","NK","S1PR4",0.799192212844648,107.25,110,0.105861532773898,109,0.717362692728448,92,-0.0161309300487159,111,-0.0161168041653926,117
"87","CD8 T","B2M","B","CD3G",0.799192212844648,85.25,96.5,0.0928906187772421,117,0.847382158699134,31,-0.0175951790394246,112,0.0831485521987942,81
"88","NK","LRPAP1","CD8 T","SORL1",0.826096633602666,79.5,69.5,0.161828166613361,65,0.640732332846709,121,0.134590773250077,58,0.0981733307511181,74
"89","B","EBI3","B","IL27RA",0.83886114119117,77.75,63.5,0.345509616190188,10,0.469472734670637,174,0.0820901617066031,78,0.220308098250915,49
"90","CD8 T","PKM","NK","CD44",0.914216968529779,107.25,120,0.0901909837429458,121,0.767560232979272,68,-0.0556639300231362,120,-0.0191450204019064,120
"91","CD8 T","LRPAP1","CD8 T","SORL1",0.976176261491045,85.5,76.5,0.155414446631591,73,0.636064716245944,123,0.100684224787178,66,0.0852882355473628,80
"92","NK","B2M","CD8 T","KLRD1",0.97984512,82.5,86,0.0750413074879038,141,0.874398452848506,17,-0.0750923704683153,130,0.254328397919084,42
