"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"222","NK","CD8 T","GRN","GRN","TNFRSF1A","TNFRSF1A",0.21356547886922,0.157273328330124,0.199056328661466,0.479355871351738
"223","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.694354215587798,0.154508872030404,0.199056328661466,0.621996034225776
"224","NK","CD8 T","CD2","CD2","CD48","CD48",0.729939927646468,1.72764494619042,0.199056328661466,0.849431670520287
"225","NK","CD8 T","CD48","CD48","CD2","CD2",1.2284932202849,1.46083169262766,0.199056328661466,0.870632705910604
"226","NK","CD8 T","CD244","CD244","CD48","CD48",0.387601899198962,1.72764494619042,0.199056328661466,0.804342387242528
"227","NK","CD8 T","CD58","CD58","CD2","CD2",0.207224324885753,1.46083169262766,0.199056328661466,0.734328074122931
"228","NK","CD8 T","LGALS1","LGALS1","CD69","CD69",2.09439999888998,0.649958157863072,0.199056328661466,0.854255762388691
"229","NK","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.392220447314644,0.294117449009172,0.199056328661466,0.630488666501354
"230","NK","CD8 T","TNFRSF14","TNFRSF14","CD160","CD160",0.658465102896479,0.353622781658967,0.199056328661466,0.707957205046061
"231","NK","CD8 T","CD47","CD47","SIRPG","SIRPG",0.96402498162402,0.326672902590348,0.199056328661466,0.738164537073488
"232","NK","CD8 T","LGALS3","LGALS3","LAG3","LAG3",0.150620772291535,0.792108112481271,0.199056328661466,0.634400901793497
"233","NK","CD8 T","GRN","GRN","TNFRSF1B","TNFRSF1B",0.21356547886922,0.439202064711186,0.199056328661466,0.606079891111694
"234","NK","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.838508767564103,0.253758341654867,0.199056328661466,0.698552797301455
"235","NK","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.838508767564103,1.10399367841308,0.199056328661466,0.828576125110144
"236","NK","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",2.09439999888998,0.188772525439238,0.199056328661466,0.759546480565851
"237","NK","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",2.09439999888998,1.31921126138653,0.199056328661466,0.893053521760135
"238","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.366608914499595,0.626077291096735,0.199056328661466,0.706469172341451
"239","NK","CD8 T","KLRF1","KLRF1","CLEC2B","CLEC2B",0.505093519346323,0.150463506594681,0.199056328661466,0.580699178192517
"240","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.421189604392454,0.726658286741193,0.199056328661466,0.73539738407827
"241","NK","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",3.0395118502117,0.330485327136156,0.199056328661466,0.834300727904285
"242","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.251176311438171,0.199056328661466,0.814454106330549
"243","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.976132612922351,0.157273328330124,0.199056328661466,0.663114373865655
"244","NK","CD8 T","KLRB1","KLRB1","CLEC2D","CLEC2D",0.254202005013875,0.203410366430878,0.199056328661466,0.533223350518847
"245","NK","CD8 T","HLA-B","HLA-B","CANX","CANX",3.60848931769051,0.309277805498414,0.199056328661466,0.841449702438872
"246","NK","CD8 T","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.762632253040268,0.199056328661466,0.913609729920262
"247","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.305588019378849,0.199056328661466,0.640732332846709
"248","NK","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.161235811414212,0.199056328661466,0.799758077065052
"249","NK","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.459545030143938,0.253758341654867,0.199056328661466,0.631747704992432
"250","NK","CD8 T","CD59","CD59","CD2","CD2",0.165673276888243,1.46083169262766,0.199056328661466,0.711935228035573
"251","NK","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",3.60848931769051,0.330485327136156,0.199056328661466,0.845823874921538
"252","NK","CD8 T","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,1.10399367841308,0.199056328661466,0.870269792434066
"253","NK","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,1.10399367841308,0.199056328661466,0.781576189253981
"254","NK","CD8 T","VIM","VIM","CD44","CD44",0.986986404279211,1.02215523036448,0.199056328661466,0.834598457704224
"255","NK","CD8 T","CD99","CD99","PILRB","PILRB",2.04349159165275,0.325406271179467,0.199056328661466,0.803790702997901
"256","NK","CD8 T","SPON2","SPON2","ITGA4","ITGA4",1.6151430220959,0.296719237689547,0.199056328661466,0.776675148482705
"257","NK","CD8 T","SPON2","SPON2","ITGB1","ITGB1",1.6151430220959,0.188772525439238,0.199056328661466,0.735025756089475
"258","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",0.178455210168272,0.125198274575497,0.199056328661466,0.42886836631811
"259","CD8 T","B","IFNG","IFNG","IFNGR2","IFNGR2",0.178455210168272,0.22253843403016,0.199056328661466,0.500282722928199
"260","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.118578093468527,0.199056328661466,0.76656583454019
"261","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",1.91985288675081,0.106251394941705,0.199056328661466,0.694091560885899
"262","CD8 T","B","MIF","MIF","CXCR4","CXCR4",1.02395852458354,1.32766130682417,0.199056328661466,0.854173270847908
"263","CD8 T","B","ST6GAL1","ST6GAL1","CD22","CD22",0.154863631447736,0.554265365533974,0.199056328661466,0.595441406163019
"264","CD8 T","B","MIF","MIF","CD74","CD74",1.02395852458354,4.53114927048177,0.199056328661466,0.915405141291405
"265","CD8 T","B","CD2","CD2","CD48","CD48",1.46083169262766,1.54599795581421,0.199056328661466,0.883036561648679
"266","CD8 T","B","CD48","CD48","CD2","CD2",1.72764494619042,0.163910940299779,0.199056328661466,0.727768659724682
"267","CD8 T","B","LGALS1","LGALS1","CD69","CD69",0.882561078535798,1.0644346189095,0.199056328661466,0.829618467581257
"268","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.213600712045173,0.377493402303649,0.199056328661466,0.587888393974214
"269","CD8 T","B","CD160","CD160","TNFRSF14","TNFRSF14",0.353622781658967,0.471659436820677,0.199056328661466,0.672311019436763
"270","CD8 T","B","SIRPG","SIRPG","CD47","CD47",0.326672902590348,0.660883773505572,0.199056328661466,0.700080419126572
"271","CD8 T","B","GRN","GRN","TNFRSF1B","TNFRSF1B",0.141912848885499,0.215719706431801,0.199056328661466,0.467796808390584
"272","CD8 T","B","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,0.760072642284877,0.199056328661466,0.800994097358458
"273","CD8 T","B","LGALS1","LGALS1","ITGB1","ITGB1",0.882561078535798,0.155683292441036,0.199056328661466,0.65061373509416
"274","CD8 T","B","LGALS1","LGALS1","PTPRC","PTPRC",0.882561078535798,0.761533411345825,0.199056328661466,0.80463091664262
"275","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.429798327183125,0.48357702176794,0.199056328661466,0.696074799321167
"276","CD8 T","B","SELPLG","SELPLG","SELL","SELL",0.265820492160516,1.30654727375117,0.199056328661466,0.747513467349999
"277","CD8 T","B","GNAI2","GNAI2","FPR1","FPR1",0.320114097180164,0.106251394941705,0.199056328661466,0.480922982088763
"278","CD8 T","B","ICAM2","ICAM2","ITGAM","ITGAM",0.406658252061046,0.139321883774479,0.199056328661466,0.544579363442678
"279","CD8 T","B","KLRB1","KLRB1","CLEC2D","CLEC2D",0.392018559553235,0.209066849841072,0.199056328661466,0.589861722855573
"280","CD8 T","B","HLA-B","HLA-B","CANX","CANX",3.24967063279848,0.359646316820364,0.199056328661466,0.844503698314619
"281","CD8 T","B","B2M","B2M","HLA-F","HLA-F",5.59993352379487,0.789576504544845,0.199056328661466,0.913521850931509
"282","CD8 T","B","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.12750279780292,0.199056328661466,0.530281515516733
"283","CD8 T","B","HLA-A","HLA-A","APLP2","APLP2",3.78020642123131,0.248975775464901,0.199056328661466,0.829750056694761
"284","CD8 T","B","CD59","CD59","CD2","CD2",0.307541386402016,0.163910940299779,0.199056328661466,0.53005836263056
"285","CD8 T","B","LTB","LTB","CD40","CD40",2.22047262675377,0.685959760600616,0.199056328661466,0.861112309754645
"286","CD8 T","B","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,0.760072642284877,0.199056328661466,0.736354398666199
"287","CD8 T","B","VIM","VIM","CD44","CD44",2.34866504851808,0.655390474380009,0.199056328661466,0.861741348455782
"288","CD8 T","B","PTPRC","PTPRC","CD22","CD22",1.31921126138653,0.554265365533974,0.199056328661466,0.811169706779846
"289","CD8 T","B","CD52","CD52","SIGLEC10","SIGLEC10",2.74366331731621,0.190869862035322,0.199056328661466,0.784271184006367
"290","CD8 T","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.152462397606942,0.223981345070093,0.199056328661466,0.481421691100555
"291","CD8 T","NK","IFNG","IFNG","IFNGR1","IFNGR1",0.178455210168272,0.194453137051598,0.199056328661466,0.483425219459622
"292","CD8 T","NK","CD28","CD28","CD86","CD86",0.206915939538784,0.152487467483942,0.199056328661466,0.471558155047723
"293","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.275706464419614,0.189355420774789,0.199056328661466,0.534418836511275
"294","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.275706464419614,0.234552940157019,0.199056328661466,0.560926042739246
"295","CD8 T","NK","IFNG","IFNG","IFNGR2","IFNGR2",0.178455210168272,0.160541608425798,0.199056328661466,0.459552963401339
"296","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.236730990930135,0.4689443452849,0.199056328661466,0.626005115340359
"297","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.254680211646446,0.199056328661466,0.827960159623293
"298","CD8 T","NK","GNAS","GNAS","ADRB2","ADRB2",0.436711099585814,0.208359627799299,0.199056328661466,0.602449261498962
"299","CD8 T","NK","MIF","MIF","CXCR4","CXCR4",1.02395852458354,1.07522147794157,0.199056328661466,0.840542324747304
"300","CD8 T","NK","MIF","MIF","CD74","CD74",1.02395852458354,2.18887254872958,0.199056328661466,0.882642844561539
"301","CD8 T","NK","GRN","GRN","TNFRSF1A","TNFRSF1A",0.141912848885499,0.327631764490504,0.199056328661466,0.519980323443842
"302","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",0.436711099585814,0.825506009432042,0.199056328661466,0.751017504851876
"303","CD8 T","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.527169548823062,0.136564891325529,0.199056328661466,0.574093690462125
"304","CD8 T","NK","CD2","CD2","CD48","CD48",1.46083169262766,1.2284932202849,0.199056328661466,0.870632705910604
"305","CD8 T","NK","CD48","CD48","CD2","CD2",1.72764494619042,0.729939927646468,0.199056328661466,0.849431670520287
"306","CD8 T","NK","CD48","CD48","CD244","CD244",1.72764494619042,0.387601899198962,0.199056328661466,0.804342387242528
"307","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",3.78020642123131,0.182113235170343,0.199056328661466,0.806510463773468
"308","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",3.9256341261188,0.258151009290912,0.199056328661466,0.834909028445157
"309","CD8 T","NK","HMGB1","HMGB1","HAVCR2","HAVCR2",1.61196649791336,0.320318092325787,0.199056328661466,0.783074607911644
"310","CD8 T","NK","LGALS1","LGALS1","CD69","CD69",0.882561078535798,1.06441671175688,0.199056328661466,0.829617278577199
"311","CD8 T","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.353622781658967,0.658465102896479,0.199056328661466,0.707957205046061
"312","CD8 T","NK","TNFRSF14","TNFRSF14","CD160","CD160",0.294117449009172,0.392220447314644,0.199056328661466,0.630488666501354
"313","CD8 T","NK","SIRPG","SIRPG","CD47","CD47",0.326672902590348,0.96402498162402,0.199056328661466,0.738164537073488
"314","CD8 T","NK","GRN","GRN","TNFRSF1B","TNFRSF1B",0.141912848885499,0.348430685292759,0.199056328661466,0.527656338127166
"315","CD8 T","NK","ICAM3","ICAM3","ITGAL","ITGAL",0.84454655344177,0.251222995315255,0.199056328661466,0.698250890847413
"316","CD8 T","NK","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,2.20648250147255,0.199056328661466,0.872738232486608
"317","CD8 T","NK","LGALS1","LGALS1","PTPRC","PTPRC",0.882561078535798,1.32853032426019,0.199056328661466,0.844715432427131
"318","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.429798327183125,2.07762185697321,0.199056328661466,0.826002920276668
"319","CD8 T","NK","CLEC2B","CLEC2B","KLRF1","KLRF1",0.150463506594681,0.505093519346323,0.199056328661466,0.580699178192517
"320","CD8 T","NK","SELPLG","SELPLG","SELL","SELL",0.265820492160516,1.76184856458229,0.199056328661466,0.77467193188277
"321","CD8 T","NK","HLA-E","HLA-E","KLRD1","KLRD1",2.89663273985121,1.2213122175345,0.199056328661466,0.90429670911678
"322","CD8 T","NK","HLA-E","HLA-E","KLRC1","KLRC1",2.89663273985121,0.642471081440022,0.199056328661466,0.872664425435823
"323","CD8 T","NK","ICAM2","ICAM2","ITGAM","ITGAM",0.406658252061046,0.234815856249862,0.199056328661466,0.608211264962657
"324","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",2.22047262675377,0.327631764490504,0.199056328661466,0.810781318841324
"325","CD8 T","NK","CLEC2D","CLEC2D","KLRB1","KLRB1",0.203410366430878,0.254202005013875,0.199056328661466,0.533223350518847
"326","CD8 T","NK","HLA-B","HLA-B","CANX","CANX",3.24967063279848,0.423079387823194,0.199056328661466,0.854873352462865
"327","CD8 T","NK","B2M","B2M","HLA-F","HLA-F",5.59993352379487,0.711714099875384,0.199056328661466,0.909331960581057
"328","CD8 T","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.264592629599535,0.199056328661466,0.619234662069071
"329","CD8 T","NK","HLA-A","HLA-A","APLP2","APLP2",3.78020642123131,0.217274440821294,0.199056328661466,0.819913230997346
"330","CD8 T","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",3.24967063279848,0.182113235170343,0.199056328661466,0.794436970768186
"331","CD8 T","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",3.24967063279848,0.258151009290912,0.199056328661466,0.821470031756556
"332","CD8 T","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.406658252061046,0.251222995315255,0.199056328661466,0.616228194580752
"333","CD8 T","NK","CD59","CD59","CD2","CD2",0.307541386402016,0.729939927646468,0.199056328661466,0.704162348848909
"334","CD8 T","NK","HLA-B","HLA-B","KLRD1","KLRD1",3.24967063279848,1.2213122175345,0.199056328661466,0.909158828465633
"335","CD8 T","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,2.20648250147255,0.199056328661466,0.8263499355768
"336","CD8 T","NK","VIM","VIM","CD44","CD44",2.34866504851808,0.425514216912607,0.199056328661466,0.833946957146684
"337","CD8 T","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",0.762632253040268,0.182113235170343,0.199056328661466,0.651834887006735
"338","CD8 T","NK","CD99","CD99","PILRB","PILRB",1.63043684843026,0.273160727957553,0.199056328661466,0.770253644845114
"339","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.152462397606942,0.290100016839441,0.199056328661466,0.513742544820474
"340","CD8 T","NK","YBX1","YBX1","NOTCH1","NOTCH1",1.98906195204585,0.136564891325529,0.199056328661466,0.72362633081421
"341","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",0.178455210168272,0.31265064799773,0.199056328661466,0.542676954909513
"342","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.275706464419614,0.21085677859872,0.199056328661466,0.547771365595473
"343","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.236730990930135,0.197049381084032,0.199056328661466,0.520389076493774
"344","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.327414437002168,0.199056328661466,0.845122616256563
"345","CD8 T","CD8 T","GNAS","GNAS","ADRB2","ADRB2",0.436711099585814,0.157475075583313,0.199056328661466,0.568487217056863
"346","CD8 T","CD8 T","MIF","MIF","CXCR4","CXCR4",1.02395852458354,2.01083647943994,0.199056328661466,0.878177197692916
"347","CD8 T","CD8 T","MIF","MIF","CD74","CD74",1.02395852458354,2.35808831742312,0.199056328661466,0.886444928937071
"348","CD8 T","CD8 T","GRN","GRN","TNFRSF1A","TNFRSF1A",0.141912848885499,0.157273328330124,0.199056328661466,0.428741252127969
"349","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.436711099585814,0.154508872030404,0.199056328661466,0.566153351830863
"350","CD8 T","CD8 T","CD2","CD2","CD48","CD48",1.46083169262766,1.72764494619042,0.199056328661466,0.888652466272176
"351","CD8 T","CD8 T","CD48","CD48","CD2","CD2",1.72764494619042,1.46083169262766,0.199056328661466,0.888652466272176
"352","CD8 T","CD8 T","LGALS1","LGALS1","CD69","CD69",0.882561078535798,0.649958157863072,0.199056328661466,0.791877547794761
"353","CD8 T","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.353622781658967,0.294117449009172,0.199056328661466,0.618342080036263
"354","CD8 T","CD8 T","TNFRSF14","TNFRSF14","CD160","CD160",0.294117449009172,0.353622781658967,0.199056328661466,0.618342080036263
"355","CD8 T","CD8 T","CD47","CD47","SIRPG","SIRPG",0.47210030731106,0.326672902590348,0.199056328661466,0.663624321458914
"356","CD8 T","CD8 T","SIRPG","SIRPG","CD47","CD47",0.326672902590348,0.47210030731106,0.199056328661466,0.663624321458914
"357","CD8 T","CD8 T","LGALS3","LGALS3","LAG3","LAG3",0.372451173066512,0.792108112481271,0.199056328661466,0.731807810281419
"358","CD8 T","CD8 T","GRN","GRN","TNFRSF1B","TNFRSF1B",0.141912848885499,0.439202064711186,0.199056328661466,0.556383786953904
"359","CD8 T","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.84454655344177,0.253758341654867,0.199056328661466,0.699307684349738
"360","CD8 T","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,1.10399367841308,0.199056328661466,0.829085072415167
"361","CD8 T","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",0.882561078535798,0.188772525439238,0.199056328661466,0.672187939602848
"362","CD8 T","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",0.882561078535798,1.31921126138653,0.199056328661466,0.84425319622767
"363","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.429798327183125,0.626077291096735,0.199056328661466,0.722682538992623
"364","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",0.265820492160516,0.726658286741193,0.199056328661466,0.68827153829062
"365","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",2.89663273985121,0.330485327136156,0.199056328661466,0.830945828086989
"366","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",2.89663273985121,0.251176311438171,0.199056328661466,0.810788505467331
"367","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",2.22047262675377,0.157273328330124,0.199056328661466,0.748031771191064
"368","CD8 T","CD8 T","KLRB1","KLRB1","CLEC2D","CLEC2D",0.392018559553235,0.203410366430878,0.199056328661466,0.586539849794873
"369","CD8 T","CD8 T","CLEC2D","CLEC2D","KLRB1","KLRB1",0.203410366430878,0.392018559553235,0.199056328661466,0.586539849794873
"370","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",3.24967063279848,0.309277805498414,0.199056328661466,0.834337661626055
"371","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",5.59993352379487,0.762632253040268,0.199056328661466,0.912140503377007
"372","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.305588019378849,0.199056328661466,0.636064716245944
"373","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.78020642123131,0.161235811414212,0.199056328661466,0.796832395313413
"374","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.406658252061046,0.253758341654867,0.199056328661466,0.617414853686047
"375","CD8 T","CD8 T","CD59","CD59","CD2","CD2",0.307541386402016,1.46083169262766,0.199056328661466,0.771023167826413
"376","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",3.24967063279848,0.330485327136156,0.199056328661466,0.838870472490794
"377","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,1.10399367841308,0.199056328661466,0.7709606453919
"378","CD8 T","CD8 T","VIM","VIM","CD44","CD44",2.34866504851808,1.02215523036448,0.199056328661466,0.886154361059951
"379","CD8 T","CD8 T","CD99","CD99","PILRB","PILRB",1.63043684843026,0.325406271179467,0.199056328661466,0.78537197096903
