"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"91","B","CD8 T","HLA-C","HLA-C","CD8B","CD8B",3.48661807632961,0.877294562830812,11.7154620395393,1.19925130799202,0.217710910055247
"92","B","CD8 T","HLA-E","HLA-E","CD8B","CD8B",2.49940506611986,0.877294562830812,8.43554965618277,1.19925130799202,0.216749695714866
"93","B","CD8 T","HLA-F","HLA-F","CD8B","CD8B",0.789576504544845,0.877294562830812,2.2639228574605,1.19925130799202,0.255133701094362
"94","NK","B","FASLG","FASLG","FAS","FAS",0.27283150035115,0.117997956108831,0.310252968003089,0.268086888751053,0.387059273087177
"95","NK","B","CD86","CD86","CD28","CD28",0.152487467483942,0.116665254727136,0.239627474793214,0.358743595965501,0.206944990089361
"96","NK","B","ANXA1","ANXA1","FPR1","FPR1",2.1121373119575,0.106251394941705,4.42587558923229,0.154739805571736,0.327684229464865
"97","NK","B","ICAM2","ICAM2","ITGAL_ITGB2","ITGB2",0.459545030143938,0.760072642284877,1.40033817734311,4.0705488221705,0.0612769693243055
"98","NK","B","SEMA4D","SEMA4D","CD72","CD72",0.200966848869355,0.377493402303649,0.637662063556706,0.424863534719512,0.280023029774574
"99","NK","B","SELPLG","SELPLG","SELL","SELL",0.421189604392454,1.30654727375117,0.864692837398174,3.79505412507465,0.167696089694405
"100","NK","B","ITGB2","ITGB2","ICAM2","ICAM2",2.20648250147255,0.534134895138124,4.0705488221705,1.40033817734311,0.20675953268113
"101","NK","B","MIF","MIF","CD74_CXCR2","CD74",1.31632677078381,0,3.25077398115297,0,0
"102","NK","B","MIF","MIF","CD74_CXCR4","CXCR4",1.31632677078381,1.32766130682417,3.25077398115297,4.41371926420569,0.121803433555259
"103","NK","B","MIF","MIF","CD44_CD74","CD44",1.31632677078381,0.655390474380009,3.25077398115297,2.10305992165709,0.126190138407489
"104","NK","B","PTPRC","PTPRC","CD22","CD22",1.32853032426019,0.554265365533974,3.40927499699254,0.672465812718861,0.321186268387298
"105","NK","B","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",0.459545030143938,0.139321883774479,1.40033817734311,0.416354487632544,0.109812361852302
"106","NK","B","LCK","LCK","CD8A_CD8B","CD8B",0.926794283637167,0.209488446226433,2.69122229984193,1.19925130799202,0.0601566507204936
"107","NK","B","HLA-A","HLA-A","CD8B","CD8B",3.92010525050694,0.209488446226433,10.9694958864466,1.19925130799202,0.0624253423388426
"108","NK","B","HLA-B","HLA-B","CD8B","CD8B",3.60848931769051,0.209488446226433,9.77183363264043,1.19925130799202,0.0645058696089347
"109","NK","B","HLA-C","HLA-C","CD8B","CD8B",4.30320983709084,0.209488446226433,11.7154620395393,1.19925130799202,0.0641627512220328
"110","NK","B","HLA-E","HLA-E","CD8B","CD8B",3.0395118502117,0.209488446226433,8.43554965618277,1.19925130799202,0.0629419696859193
"111","NK","B","HLA-F","HLA-F","CD8B","CD8B",0.711714099875384,0.209488446226433,2.2639228574605,1.19925130799202,0.0549153581413706
