"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"93","B","CD8 T","HLA-F","HLA-F","CD8B","CD8B",0.0386481451839048,0.719768231850325,0.379208188517115
"94","NK","B","FASLG","FASLG","FAS","FAS",0.308703671168855,0.0472885901704177,0.177996130669636
"95","NK","B","CD86","CD86","CD28","CD28",0.130591073679983,-0.0186101799239994,0.055990446877992
"96","NK","B","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR2",0.452799563822023,0.145647231836813,0.299223397829418
"97","NK","B","ANXA1","ANXA1","FPR1","FPR1",0.504179997726556,0.101182358265961,0.302681177996258
"98","NK","B","ICAM2","ICAM2","ITGAL_ITGB2","ITGB2",-0.00301141686647277,-0.576636966898821,-0.289824191882647
"99","NK","B","SEMA4D","SEMA4D","CD72","CD72",-2.54668994065788e-05,0.418209833225654,0.209092183163124
"100","NK","B","SELPLG","SELPLG","SELL","SELL",0.210639195105781,0.0737764112172463,0.142207803161514
"101","NK","B","ITGB2","ITGB2","ICAM2","ICAM2",0.735905006934892,0.121312433822473,0.428608720378683
"102","NK","B","MIF","MIF","CD74_CXCR2","CD74",0.212123315675128,0,0.106061657837564
"103","NK","B","MIF","MIF","CD74_CXCR4","CXCR4",0.212123315675128,-0.193614989962383,0.00925416285637237
"104","NK","B","MIF","MIF","CD44_CD74","CD44",0.212123315675128,-0.109455138421629,0.0513340886267493
"105","NK","B","PTPRC","PTPRC","CD22","CD22",0.178545485000791,0.573671622992123,0.376108553996457
"106","NK","B","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.00301141686647277,0.0470927920259259,0.0220406875797266
"107","NK","B","LCK","LCK","CD8A_CD8B","CD8B",-0.000389195762793837,-0.354356910893585,-0.177373053328189
"108","NK","B","HLA-A","HLA-A","CD8B","CD8B",0.112369680420122,-0.354356910893585,-0.120993615236731
"109","NK","B","HLA-B","HLA-B","CD8B","CD8B",0.166106448843927,-0.354356910893585,-0.0941252310248289
"110","NK","B","HLA-C","HLA-C","CD8B","CD8B",0.160316777536743,-0.354356910893585,-0.0970200666784207
"111","NK","B","HLA-E","HLA-E","CD8B","CD8B",0.126796752488824,-0.354356910893585,-0.11378007920238
"112","NK","B","HLA-F","HLA-F","CD8B","CD8B",-0.0621937951296643,-0.354356910893585,-0.208275353011625
"113","NK","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",0.452799563822023,-0.0209683023426279,0.215915630739697
"114","NK","NK","CD48","CD48","CD244","CD244",-0.256805038946844,0.464468334940702,0.103831647996929
"115","NK","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.160316777536743,0.314471764255518,0.237394270896131
"116","NK","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.126796752488824,0.564683831001845,0.345740291745335
"117","NK","NK","HLA-E","HLA-E","KLRC1","KLRC1",0.126796752488824,0.564683831001845,0.345740291745335
"118","NK","NK","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.126796752488824,0,0.063398376244412
"119","NK","NK","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.126796752488824,0,0.063398376244412
"120","NK","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.00301141686647277,0.112412069497937,0.0547003263157319
"121","NK","NK","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR1",0.545839702033857,0.259939409296856,0.402889555665357
"122","NK","NK","TGFB1","TGFB1","ACVR1_TGFBR1_TGFBR2","TGFBR1",0.545839702033857,0,0.272919851016929
"123","NK","NK","SELPLG","SELPLG","SELL","SELL",0.210639195105781,0.49462306749566,0.35263113130072
"124","NK","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",0.166106448843927,0.211613844574828,0.188860146709378
"125","NK","NK","ITGB2","ITGB2","ICAM2","ICAM2",0.735905006934892,-0.00301141686647277,0.366446795034209
"126","NK","NK","MIF","MIF","CD74_CXCR2","CD74",0.212123315675128,0,0.106061657837564
"127","NK","NK","MIF","MIF","CD74_CXCR4","CXCR4",0.212123315675128,-0.343432509555181,-0.0656545969400267
"128","NK","NK","MIF","MIF","CD44_CD74","CD44",0.212123315675128,-0.364889738963925,-0.0763832116443985
"129","NK","NK","CLEC2B","CLEC2B","KLRB1","KLRB1",0.263732821398061,0.0211528092146798,0.14244281530637
"130","NK","NK","CD69","CD69","KLRB1","KLRB1",0.183533617113627,0.0211528092146798,0.102343213164154
"131","NK","NK","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.00301141686647277,0.155680950632483,0.0763347668830053
"132","NK","NK","LCK","LCK","CD8A_CD8B","CD8A",-0.000389195762793837,-0.277055869876738,-0.138722532819766
"133","NK","NK","HLA-A","HLA-A","CD8A","CD8A",0.112369680420122,-0.277055869876738,-0.0823430947283077
"134","NK","NK","HLA-B","HLA-B","CD8A","CD8A",0.166106448843927,-0.277055869876738,-0.0554747105164053
"135","NK","NK","HLA-C","HLA-C","CD8A","CD8A",0.160316777536743,-0.277055869876738,-0.0583695461699971
"136","NK","NK","HLA-E","HLA-E","CD8A","CD8A",0.126796752488824,-0.277055869876738,-0.0751295586939568
"137","NK","NK","HLA-F","HLA-F","CD8A","CD8A",-0.0621937951296643,-0.277055869876738,-0.169624832503201
"138","NK","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",-0.0621937951296643,0.211613844574828,0.074710024722582
"139","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.308703671168855,0.102281504135823,0.205492587652339
"140","NK","CD8 T","CD86","CD86","CD28","CD28",0.130591073679983,0.175095468956176,0.15284327131808
"141","NK","CD8 T","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",0.452799563822023,0.16898828770725,0.310893925764636
"142","NK","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.126796752488824,-0.0677670754159108,0.0295148385364566
"143","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.126796752488824,-0.0677670754159108,0.0295148385364566
"144","NK","CD8 T","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.126796752488824,0,0.063398376244412
"145","NK","CD8 T","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.126796752488824,0,0.063398376244412
"146","NK","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.00301141686647277,0.138699389113517,0.0678439861235221
