"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"1","NK","GZMB","CD8 T","PGRMC1",5.5738526520417e-05,37.25,6,0.538578458884076,5,0.839270379319355,136,1.04664283318899,1,0.772525220288985,7
"2","NK","HLA-C","CD8 T","CD3D",5.5738526520417e-05,22.25,7,0.261945191637333,73,0.939107106971255,7,0.66411104144064,7,0.885879203579005,2
"3","NK","SPON2","NK","ITGB2",8.30643115197559e-05,12.25,5,0.514403236506091,8,0.904614214405542,38,1.0398137358266,2,0.900084724857877,1
"4","NK","HLA-A","CD8 T","CD3D",0.000118073924121197,27,9,0.254852199298448,81,0.936385850997694,9,0.639996393546002,9,0.730926977119623,9
"5","B","LY86","B","CD180",0.000214864601684528,79.25,9.5,0.819015844263507,1,0.73049658509828,297,0.66119551869279,8,0.668157891318985,11
"6","NK","HLA-B","CD8 T","CD3D",0.000214864601684528,23,8.5,0.263345976514844,72,0.93387384894085,11,0.665271507423573,6,0.848136165851033,3
"7","NK","B2M","CD8 T","CD3D",0.000214864601684528,25,7.5,0.251281547622748,84,0.947149167275582,1,0.627126291035506,11,0.840203945689889,4
"8","NK","SPON2","NK","ITGAM",0.000278489570863454,72.5,9,0.535205222597953,6,0.755728589916124,268,0.735991810466252,4,0.637597727244304,12
"9","B","LTB","B","CD40",0.000440760288878327,23.5,12,0.422737522510463,14,0.877475432343291,60,0.631765338202723,10,0.696390550076107,10
"10","CD8 T","HLA-A","CD8 T","CD3D",0.000541211348587233,30.75,13.5,0.245757156680507,86,0.935294894635943,10,0.604324697227015,12,0.595508416749113,15
"11","CD8 T","B2M","CD8 T","CD3D",0.000655732362305737,30.75,14.5,0.242166959851424,92,0.94621676212283,2,0.593239388936246,13,0.595361563328581,16
"12","NK","HLA-B","NK","KLRD1",0.000943035598786455,26.5,22,0.290630374033827,57,0.91339216015765,26,0.561370812396753,18,0.787431954927532,5
"13","NK","HLA-E","NK","KLRD1",0.00115780032232589,33.25,27.5,0.283584242847116,60,0.906359991353046,34,0.537921906897292,21,0.58138421602199,18
"14","NK","B2M","NK","KLRD1",0.0014988168281274,26.75,18.5,0.27731598993798,64,0.930473203492175,15,0.523225596008686,22,0.779499734766389,6
"15","CD8 T","HLA-E","NK","KLRD1",0.00180022950532624,41,36,0.270253725867086,67,0.90429670911678,40,0.491772215628712,25,0.476999109544106,32
"16","CD8 T","B2M","NK","KLRD1",0.002025,33.5,24.5,0.2672570701542,69,0.929268567984557,16,0.489338693909427,27,0.534657352405081,22
"17","CD8 T","HLA-B","NK","KLRD1",0.00267889408628471,47.75,43,0.261730854201732,74,0.909158828465633,31,0.469944229129902,32,0.406992541750406,54
"18","NK","TGFB1","CD8 T","CXCR4",0.00282666094317845,50,49.5,0.261609485023169,75,0.873049626345488,68,0.481369430825689,31,0.501634017507399,26
"19","NK","HLA-E","NK","KLRC1",0.00298045818875719,60.75,58.5,0.259046569971877,76,0.875315643702142,63,0.363094006622053,54,0.413410535667085,50
"20","NK","SPON2","CD8 T","ITGB2",0.00314044770065859,56.25,64,0.257377033753474,77,0.870269792434066,76,0.549634401597382,20,0.411584029054341,52
"21","CD8 T","HLA-C","CD8 T","CD3D",0.00344371553846649,36,21.5,0.238961385196921,93,0.936427815108642,8,0.583671068923029,15,0.496863030187094,28
"22","NK","B2M","NK","KLRC1",0.00403909505755054,47.5,47,0.25332068972012,82,0.906599269590894,33,0.348397695733447,61,0.611526054411484,14
"23","CD8 T","LTB","B","CD40",0.00535746513198567,55,46,0.316839491597607,41,0.861112309754645,88,0.371928682247653,51,0.442797191728267,40
"24","CD8 T","B2M","NK","KLRC1",0.00535746513198567,66,69.5,0.244132137346936,88,0.905023211635154,37,0.314510793634188,73,0.366683672050176,66
"25","NK","B2M","NK","CD247",0.00558945231399259,41,20.5,0.208315269994248,120,0.943998143027872,3,0.468230019029395,33,0.756782929317015,8
"26","CD8 T","HLA-B","CD8 T","CD3D",0.00610260397868789,39.75,25.5,0.237159545394925,94,0.930565543923198,14,0.573844924156722,17,0.467696752673906,34
"27","CD8 T","B2M","NK","CD247",0.0066455706097391,47.5,29.5,0.200759172738272,126,0.943013491571967,5,0.434343116930135,35,0.511940546955707,24
"28","CD8 T","HLA-E","NK","KLRC1",0.00758776019239497,80.75,78.5,0.246869501651864,85,0.872664425435823,70,0.316944315353473,72,0.309025429189201,96
"29","NK","B2M","NK","KIR2DL3",0.00893364446239114,60.5,61,0.352357297425884,29,0.860195277989039,93,0.210735401597135,100,0.576047897070955,20
"30","B","LTB","NK","TNFRSF1A",0.00913077756654672,66.5,38,0.324997200055308,39,0.831916761515171,159,0.42360701279747,37,0.48089548121809,31
"31","NK","SPON2","B","ITGAM",0.00983415582420017,97.25,31.5,0.31755010504462,40,0.704411628498931,321,0.686945586858647,5,0.52425912774422,23
"32","NK","CALM1","NK","SELL",0.00983415582420017,55.5,32.5,0.190153368189064,134,0.913637066871309,23,0.403525326190773,40,0.506333153844234,25
"33","NK","ALOX5AP","B","ALOX5",0.0121530151943425,90.75,42,0.405029351492538,18,0.764366297326901,261,0.393294476521114,43,0.436856869365708,41
"34","NK","TGFB1","NK","TGFBR1",0.0129979409736243,104.75,43,0.488097893071809,10,0.701381217092248,323,0.39095975029247,44,0.431786553897436,42
"35","CD8 T","VIM","CD8 T","CD44",0.0145660715370514,64.5,49,0.212781351763645,113,0.886154361059951,50,0.384266670904827,47,0.417077731926311,48
"36","CD8 T","TIMP1","NK","CD63",0.01575852689563,64.25,34,0.299923637305471,47,0.826002920276668,173,0.583000601990852,16,0.540538752471835,21
"37","CD8 T","B2M","NK","KIR2DL3",0.0167406420967621,83.5,92,0.339576448435427,33,0.857958872737703,101,0.176848499497876,117,0.331205514709647,83
"38","NK","GSTP1","B","TRAF2",0.0177940113314346,102.75,44,0.406220381847519,17,0.719650939670644,306,0.380125543488987,49,0.445591457090925,39
"39","CD8 T","CCL5","CD8 T","CXCR3",0.0211210451649329,62.75,56.5,0.255185626971099,80,0.845122616256563,124,0.586076710085787,14,0.472833959707924,33
"40","NK","TGFB1","NK","TGFBR3",0.0211534292687633,115.25,50.5,0.446660614743688,12,0.678493252383585,348,0.37059966086619,52,0.414206335721909,49
"41","B","ICAM2","NK","ITGB2",0.0218106554257596,82.25,84,0.20675953268113,123,0.845052684616485,125,0.430421738030471,36,0.420819792907098,45
"42","NK","PRSS23","CD8 T","TMEM222",0.024896112881958,117.75,48.5,0.433230479102069,13,0.647418134755169,361,0.395004427254541,42,0.386915156995862,55
"43","NK","HLA-C","NK","KIR2DL3",0.0271221672306774,63.5,54.5,0.367310296646233,24,0.841141063949268,132,0.247720152002269,85,0.621723154960071,13
"44","B","ICAM3","NK","ITGB2",0.027612744111835,68.5,51.5,0.196143614245927,133,0.87937208274816,57,0.421616182462618,38,0.418971547623959,46
"45","NK","TGFB1","CD8 T","TGFBR2",0.0290394002308454,120,57.5,0.355210329091986,28,0.69010980041239,337,0.352442938025809,57,0.376096864063747,58
"46","B","GNAS","NK","PTGDR",0.030512440725269,89.25,48,0.331553029515524,37,0.796374226129483,227,0.453284164071794,34,0.375338114119702,59
"47","NK","CALM3","NK","SELL",0.0314710282803449,98.25,95.5,0.186654884425452,137,0.857098409148467,102,0.329488146235348,65,0.321904375837894,89
"48","B","VIM","CD8 T","CD44",0.0343194885667218,96.75,94.5,0.183833301889224,140,0.878567031971259,58,0.263161291676475,80,0.28284780358617,109
"49","B","LGALS9","NK","HAVCR2",0.0368805497586129,121.25,57,0.594277405031093,2,0.634976075689551,369,0.34249796137779,63,0.41160517650842,51
"50","CD8 T","PKM","CD8 T","CD44",0.0373570707115826,104,101,0.216653597225175,109,0.836548881071894,143,0.317153610410095,71,0.318360435081136,93
"51","NK","GZMB","NK","PGRMC1",0.038725154909395,92.75,59.5,0.224699161781686,100,0.771310172573979,249,0.878065939043135,3,0.578237140042626,19
"52","CD8 T","CALM2","NK","SELL",0.0394912311812779,86.25,75.5,0.178952105509807,145,0.886318325338536,49,0.312693237564726,74,0.343008477014532,77
"53","CD8 T","IL23A","NK","IL12RB1",0.0403584647174646,126,61.5,0.53006718486953,7,0.626005115340359,374,0.351980433004193,58,0.366897809917373,65
"54","CD8 T","HLA-C","NK","KIR2DL3",0.0405919661522079,107.75,125.5,0.335081460113987,34,0.834909028445157,146,0.167280179484658,124,0.23270698156816,127
"55","NK","ICAM2","NK","ITGB2",0.0405919661522079,100.25,103.5,0.177886366427953,146,0.834947889988324,145,0.383132490487905,48,0.371698839514495,62
"56","NK","HLA-A","NK","KIR2DL3",0.0417155528496539,76,65,0.357364211727398,27,0.834811872812005,147,0.223605504107632,95,0.46677092850069,35
"57","NK","HLA-B","CD8 T","CD3G",0.0417155528496539,103.25,115,0.17747277361798,147,0.85523426907454,104,0.166014959494078,126,0.462160866063416,36
"58","NK","SPON2","B","ITGB2",0.0440325399959263,110,119,0.17719779192001,149,0.84770439176794,121,0.364588111924025,53,0.259196393065549,117
"59","NK","ANXA1","B","FPR1",0.0459556276599926,122,64,0.327684229464865,38,0.704130234247882,322,0.322747190596252,68,0.373866701465431,60
"60","NK","HLA-C","CD8 T","CD3G",0.047687331020115,96.5,103.5,0.176528763837599,152,0.865796739103967,80,0.164854493511145,127,0.499903903791389,27
"61","CD8 T","ICAM3","NK","ITGB2",0.047925,87,69,0.173578761874593,154,0.872738232486608,69,0.357381057190009,56,0.356915117027703,69
"62","B","CALM2","NK","SELL",0.0489546993649966,91.25,80.5,0.175763776837393,153,0.885409496486198,51,0.306007056376889,75,0.329828696994717,86
"63","NK","SELPLG","NK","ITGB2",0.0520225053691203,74,50.5,0.264036095336041,71,0.828854585140838,166,0.484009982059714,29,0.48397782323493,30
"64","NK","ICAM3","NK","ITGB2",0.0541517104355688,90,72,0.172337822114863,157,0.872339259237613,72,0.351910601157409,59,0.353502362944202,72
"65","CD8 T","HLA-A","NK","KIR2DL3",0.0542784296261091,95.5,96.5,0.344610769753051,32,0.832290952620805,157,0.187933807788644,111,0.331352368130179,82
"66","NK","TGFB1","B","CXCR4",0.0542784296261091,137.5,137.5,0.172728510903183,156,0.848209997494305,119,0.175840696268371,118,0.189475157821572,157
"67","B","HLA-E","NK","KLRD1",0.0556745880696539,85.5,70.5,0.233192673091398,96,0.897721163328375,43,0.388033165752721,45,0.186791164423264,158
"68","NK","HLA-A","CD8 T","CD3G",0.0556745880696539,117,117,0.171748690717469,158,0.860286705786499,91,0.140739845616508,143,0.344951677332007,76
"69","NK","HLA-B","NK","KIR2DL3",0.056075,72.25,53.5,0.369274534682747,23,0.829021286146521,165,0.248880617985202,84,0.583980117232099,17
"70","B","B2M","CD8 T","CD3D",0.056075,106,64,0.219695648921804,105,0.943684267330643,4,0.506781887182003,23,-0.00827838625860799,292
"71","NK","CALR","B","HLA-F",0.0570975090319145,131.25,134.5,0.170061766939018,159,0.835065436818381,144,0.216365233111893,97,0.23728139251299,125
"72","NK","GNAS","NK","PTGDR",0.0585736571839008,97.75,58.5,0.313569230464658,43,0.791815143541941,235,0.404465610967844,39,0.351235726743835,74
"73","NK","B2M","CD8 T","CD3G",0.060025,101.5,104,0.16934237540217,161,0.882307433635473,52,0.127869743106011,156,0.454228645902272,37
"74","NK","FASLG","NK","TNFRSF1A",0.0656231214332425,132.25,67,0.594166034611925,3,0.600316613642813,392,0.286685883713197,77,0.376389596793542,57
"75","NK","TIMP1","NK","CD63",0.0706063011674487,80.25,54,0.255828541320684,79,0.814277799451835,194,0.560150602763588,19,0.49276526611925,29
"76","B","HLA-B","CD8 T","CD3D",0.0710171890466372,87.25,70,0.212638634486206,114,0.926955710134876,17,0.490930581344094,26,0.111454204234921,192
"77","CD8 T","CCL5","NK","CXCR3",0.0711648914919544,93.25,90.5,0.198496835024107,128,0.827960159623293,168,0.499971217193742,24,0.407561944827027,53
"78","CD8 T","HLA-A","CD8 T","CD3G",0.0781884227114683,146,156.5,0.165619406112703,171,0.858088466874375,99,0.105068149297521,172,0.209533116961497,142
"79","NK","CALM1","B","KCNN4",0.0812705355005164,106.5,60.5,0.409593842995148,16,0.735128239199929,289,0.248899520845733,83,0.446598508681551,38
"80","B","HLA-A","CD8 T","CD3D",0.0818703306520489,91.75,71.5,0.21253480041702,115,0.930758709296942,13,0.484226476776868,28,0.100851728891124,211
"81","NK","CALR","CD8 T","HLA-F",0.081889016977498,141.25,144,0.164258419203438,174,0.832660440349438,155,0.203468689953494,103,0.222597658277949,133
"82","CD8 T","B2M","CD8 T","CD3G",0.0896826998188256,138.25,160.5,0.163199919027598,178,0.880375557833218,54,0.0939828410067517,178,0.209386263540965,143
"83","B","HLA-C","CD8 T","CD3D",0.0934200135076704,104.5,73,0.212237579561721,116,0.932805077779744,12,0.481744599196349,30,0.0445448889937657,260
"84","CD8 T","HLA-B","NK","KIR2DL3",0.0937818261083973,123.75,139.5,0.332554846405054,36,0.821470031756556,180,0.157454034718351,133,0.203540704054973,146
"85","NK","GNAI2","NK","S1PR5",0.102248240965405,122,78,0.280657780611663,62,0.753174966690416,270,0.328768708892955,66,0.32101274826654,90
"86","NK","CCL5","CD8 T","CXCR3",0.104644300245497,149,155,0.177281438117998,148,0.819759899296032,185,0.207218178949148,101,0.168338446408658,162
"87","B","B2M","NK","KLRD1",0.105492561579611,120.25,66,0.24245758171342,91,0.926000443823931,19,0.402881192155184,41,-0.0689825971821081,330
"88","CD8 T","ICAM2","NK","ITGB2",0.109243370431781,127,126,0.1574142991263,187,0.8263499355768,172,0.321087962841608,69,0.336870395174272,80
"89","B","EBI3","CD8 T","IL27RA",0.112170953952423,152.25,86,0.557014845288908,4,0.529098227789654,433,0.226147917899266,93,0.340885326553808,79
"90","NK","IFNG","CD8 T","IFNGR1",0.115605814730508,135.5,82,0.358564665699609,26,0.658411033723416,352,0.318011122247634,70,0.311771823552276,94
"91","B","UBA52","NK","TGFBR1",0.116424147998328,96,75,0.311616888054368,44,0.815383978747101,190,0.202504982029675,106,0.420967121660863,44
"92","B","HLA-B","NK","KLRD1",0.119104967195658,108.75,70.5,0.234669413570041,95,0.904550232874158,39,0.387029886317274,46,0.0507499933114206,255
"93","CD8 T","CALM1","NK","SELL",0.121404163078319,109.75,106,0.155107645551748,192,0.905254266625561,35,0.231553117406163,90,0.245624922553128,122
