"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","global_mean","LRscore"
"431","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",2.89663273985121,0.330485327136156,0.199056328661466,0.830945828086989
"432","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",2.89663273985121,0.251176311438171,0.199056328661466,0.810788505467331
"433","CD8 T","CD8 T","HLA-A","HLA-A","CD3G","CD3G",3.78020642123131,0.383235039408898,0.199056328661466,0.858088466874375
"434","CD8 T","CD8 T","HLA-B","HLA-B","CD3G","CD3G",3.24967063279848,0.383235039408898,0.199056328661466,0.848629325171
"435","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",2.22047262675377,0.157273328330124,0.199056328661466,0.748031771191064
"436","CD8 T","CD8 T","CALM2","CALM2","SELL","SELL",1.3670422431743,0.726658286741193,0.199056328661466,0.833528350453268
"437","CD8 T","CD8 T","CALM1","CALM1","SELL","SELL",2.05307701025378,0.726658286741193,0.199056328661466,0.8598672450241
"438","CD8 T","CD8 T","CALM3","CALM3","SELL","SELL",0.611534271519946,0.726658286741193,0.199056328661466,0.770055714044668
"439","CD8 T","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.320114097180164,0.613919247516017,0.199056328661466,0.690120476968147
"440","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",3.24967063279848,0.309277805498414,0.199056328661466,0.834337661626055
"441","CD8 T","CD8 T","CALR","CALR","HLA-F","HLA-F",0.780705198631916,0.762632253040268,0.199056328661466,0.794929389760768
"442","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",5.59993352379487,0.762632253040268,0.199056328661466,0.912140503377007
"443","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.396068168955046,0.305588019378849,0.199056328661466,0.636064716245944
"444","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.78020642123131,0.161235811414212,0.199056328661466,0.796832395313413
"445","CD8 T","CD8 T","B2M","B2M","CD3D","CD3D",5.59993352379487,2.19006242533081,0.199056328661466,0.94621676212283
"446","CD8 T","CD8 T","HLA-A","HLA-A","CD3D","CD3D",3.78020642123131,2.19006242533081,0.199056328661466,0.935294894635943
"447","CD8 T","CD8 T","HLA-C","HLA-C","CD3D","CD3D",3.9256341261188,2.19006242533081,0.199056328661466,0.936427815108642
"448","CD8 T","CD8 T","HLA-B","HLA-B","CD3D","CD3D",3.24967063279848,2.19006242533081,0.199056328661466,0.930565543923198
"449","CD8 T","CD8 T","CALM1","CALM1","FAS","FAS",2.05307701025378,0.150088932642222,0.199056328661466,0.736056850627124
"450","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.406658252061046,0.253758341654867,0.199056328661466,0.617414853686047
"451","CD8 T","CD8 T","B2M","B2M","CD247","CD247",5.59993352379487,1.07022848239564,0.199056328661466,0.924803797937563
"452","CD8 T","CD8 T","B2M","B2M","KLRD1","KLRD1",5.59993352379487,0.330485327136156,0.199056328661466,0.872355535936838
"453","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",3.24967063279848,0.330485327136156,0.199056328661466,0.838870472490794
"454","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.406658252061046,1.10399367841308,0.199056328661466,0.7709606453919
"455","CD8 T","CD8 T","VIM","VIM","CD44","CD44",2.34866504851808,1.02215523036448,0.199056328661466,0.886154361059951
"456","CD8 T","CD8 T","B2M","B2M","CD3G","CD3G",5.59993352379487,0.383235039408898,0.199056328661466,0.880375557833218
"457","CD8 T","CD8 T","B2M","B2M","KLRC1","KLRC1",5.59993352379487,0.251176311438171,0.199056328661466,0.856281754982775
"458","CD8 T","CD8 T","GZMB","GZMB","PGRMC1","PGRMC1",0.618939563998249,0.306256925822095,0.199056328661466,0.686246266308384
"459","CD8 T","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",0.157911498213443,0.191745093942942,0.199056328661466,0.466428822491191
"460","CD8 T","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",3.12522647096155,0.21085677859872,0.199056328661466,0.803076197539114
