"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"56","B","NK","TGFB1","TGFB1","CXCR4","CXCR4",0.415304167091577,1.07522147794157,1.6229445508379,4.41371926420569,0.0623384258476618
"57","B","NK","SELPLG","SELPLG","ITGAM","ITGAM",0.177682740845203,0.234815856249862,0.864692837398174,0.416354487632544,0.115890424350998
"58","B","NK","SELPLG","SELPLG","SELL","SELL",0.177682740845203,1.76184856458229,0.864692837398174,3.79505412507465,0.0953968393378501
"59","B","NK","SELPLG","SELPLG","ITGB2","ITGB2",0.177682740845203,2.20648250147255,0.864692837398174,4.0705488221705,0.111386075563392
"60","B","NK","LYZ","LYZ","ITGAL","ITGAL",1.16548664124899,0.251222995315255,3.22974671051155,0.540790813749418,0.16763662900506
"61","B","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.135743568975994,0.293543322263097,0.621686272566776,0.651725719953284,0.0983456896895067
"62","B","NK","GNAI2","GNAI2","S1PR5","S1PR5",0.426597193353934,0.646330301209225,1.31754657238961,0.997751209155318,0.209741453108333
"63","B","NK","GNAI2","GNAI2","CXCR3","CXCR3",0.426597193353934,0.254680211646446,1.31754657238961,0.700672742117141,0.117687949933341
"64","B","NK","GNAI2","GNAI2","ADCY7","ADCY7",0.426597193353934,0.313315850176681,1.31754657238961,0.463089072303755,0.219063413749433
"65","B","NK","PKM","PKM","CD44","CD44",0.677131888410867,0.425514216912607,2.27793473880842,2.10305992165709,0.0601442919979147
"66","B","NK","CALM1","CALM1","PTPRA","PTPRA",1.57497508930134,0.163515073333982,6.14501061093323,0.484767431721319,0.0864520728313646
"67","B","NK","GNAS","GNAS","ADCY7","ADCY7",0.734176766623014,0.313315850176681,1.86524208179663,0.463089072303755,0.266307418523642
"68","B","NK","HLA-C","HLA-C","CD3G","CD3G",3.48661807632961,0.196046214000817,11.7154620395393,0.79741212112046,0.0731678987530457
"69","B","NK","HLA-E","HLA-E","KLRD1","KLRD1",2.49940506611986,1.2213122175345,8.43554965618277,1.55179754467066,0.233192673091398
"70","B","NK","HLA-E","HLA-E","KLRC1","KLRC1",2.49940506611986,0.642471081440022,8.43554965618277,0.893647392878193,0.213015227857588
"71","B","NK","HLA-A","HLA-A","CD3G","CD3G",3.2691842147084,0.196046214000817,10.9694958864466,0.79741212112046,0.0732703642329701
"72","B","NK","HLA-B","HLA-B","CD3G","CD3G",2.91367368215144,0.196046214000817,9.77183363264043,0.79741212112046,0.0733061605357598
"73","B","NK","ICAM2","ICAM2","ITGAM","ITGAM",0.534134895138124,0.234815856249862,1.40033817734311,0.416354487632544,0.215120694932764
"74","B","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",2.96262657253701,0.327631764490504,6.15923181221312,0.484905092820628,0.324997200055308
"75","B","NK","CALM2","CALM2","SELL","SELL",1.34268611745062,1.76184856458229,3.54646538390655,3.79505412507465,0.175763776837393
"76","B","NK","CALM1","CALM1","SELL","SELL",1.57497508930134,1.76184856458229,6.14501061093323,3.79505412507465,0.118987586283472
"77","B","NK","CALM3","CALM3","SELL","SELL",0.591674319958562,1.76184856458229,2.01224981958287,3.79505412507465,0.13650590102576
"78","B","NK","GNAI2","GNAI2","S1PR4","S1PR4",0.426597193353934,0.598346267100003,1.31754657238961,1.8300646257036,0.105861532773898
"79","B","NK","HLA-B","HLA-B","CANX","CANX",2.91367368215144,0.423079387823194,9.77183363264043,1.09200351014197,0.115521462838371
"80","B","NK","CALR","CALR","HLA-F","HLA-F",0.571057825365127,0.711714099875384,2.63816124635139,2.2639228574605,0.0680491486552831
"81","B","NK","B2M","B2M","HLA-F","HLA-F",5.08030092207413,0.711714099875384,16.4909361341051,2.2639228574605,0.0968474239498792
"82","B","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.307755640823789,0.264592629599535,1.11623711513804,0.697683446781304,0.104560797359931
"83","B","NK","HLA-A","HLA-A","APLP2","APLP2",3.2691842147084,0.217274440821294,10.9694958864466,0.627486027700406,0.103194679070221
"84","B","NK","B2M","B2M","CD3D","CD3D",5.08030092207413,0.382422591834352,16.4909361341051,3.07099540210601,0.03836264140403
"85","B","NK","HLA-A","HLA-A","CD3D","CD3D",3.2691842147084,0.382422591834352,10.9694958864466,3.07099540210601,0.0371122340123234
"86","B","NK","HLA-C","HLA-C","CD3D","CD3D",3.48661807632961,0.382422591834352,11.7154620395393,3.07099540210601,0.0370603341356277
"87","B","NK","HLA-B","HLA-B","CD3D","CD3D",2.91367368215144,0.382422591834352,9.77183363264043,3.07099540210601,0.0371303652278539
"88","B","NK","B2M","B2M","KIR2DL3","KIR2DL3",5.08030092207413,0.258151009290912,16.4909361341051,0.258151009290912,0.308066254138689
"89","B","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",3.2691842147084,0.258151009290912,10.9694958864466,0.258151009290912,0.298025018519551
"90","B","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",2.91367368215144,0.258151009290912,9.77183363264043,0.258151009290912,0.298170618912199
"91","B","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.534134895138124,0.251222995315255,1.40033817734311,0.540790813749418,0.177193630288325
"92","B","NK","B2M","B2M","CD247","CD247",5.08030092207413,1.93758526636851,16.4909361341051,3.27735123790336,0.18213019958957
"93","B","NK","B2M","B2M","KLRD1","KLRD1",5.08030092207413,1.2213122175345,16.4909361341051,1.55179754467066,0.24245758171342
"94","B","NK","HLA-B","HLA-B","KLRD1","KLRD1",2.91367368215144,1.2213122175345,9.77183363264043,1.55179754467066,0.234669413570041
"95","B","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.534134895138124,2.20648250147255,1.40033817734311,4.0705488221705,0.20675953268113
"96","B","NK","VIM","VIM","CD44","CD44",2.02913858438351,0.425514216912607,5.3647900371808,2.10305992165709,0.0765281839510415
"97","B","NK","B2M","B2M","CD3G","CD3G",5.08030092207413,0.196046214000817,16.4909361341051,0.79741212112046,0.0757390327857584
"98","B","NK","B2M","B2M","KLRC1","KLRC1",5.08030092207413,0.642471081440022,16.4909361341051,0.893647392878193,0.221478472414273
"99","B","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",0.27507301748237,0.290100016839441,0.693695021807627,0.566095305655995,0.203206508668907
"100","B","NK","UBA52","UBA52","NOTCH1","NOTCH1",3.29531300253076,0.136564891325529,8.9887889146201,0.239994573954884,0.20860904295965
"101","B","NK","UBA52","UBA52","TGFBR1","TGFBR1",3.29531300253076,0.234552940157019,8.9887889146201,0.275940460753103,0.311616888054368
"102","B","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.415304167091577,0.21085677859872,1.6229445508379,0.340865791012027,0.158294839158179
"103","B","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.491671035879648,0.327414437002168,6.59848126244347,0.700672742117141,0.0348187551254283
"104","B","CD8 T","EBI3","EBI3","IL27RA","IL27RA",0.162130281769887,0.308531709927766,0.162130281769887,0.553902131221905,0.557014845288908
"105","B","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.734176766623014,0.154508872030404,1.86524208179663,0.980014881462446,0.0620563436527279
"106","B","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.954335724036847,0.253758341654867,2.63739104504272,0.540790813749418,0.169792176610995
"107","B","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.954335724036847,1.10399367841308,2.63739104504272,4.0705488221705,0.0981386936194067
"108","B","CD8 T","TIMP1","TIMP1","CD63","CD63",0.137708812926166,0.626077291096735,0.934116054608886,3.18727616983789,0.0289580393584824
"109","B","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.415304167091577,2.01083647943994,1.6229445508379,4.41371926420569,0.116582846731556
"110","B","CD8 T","SELPLG","SELPLG","SELL","SELL",0.177682740845203,0.726658286741193,0.864692837398174,3.79505412507465,0.0393455517274846
"111","B","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.177682740845203,1.10399367841308,0.864692837398174,4.0705488221705,0.0557310212989044
"112","B","CD8 T","LYZ","LYZ","ITGAL","ITGAL",1.16548664124899,0.253758341654867,3.22974671051155,0.540790813749418,0.169328420447955
"113","B","CD8 T","ADAM28","ADAM28","ITGA4","ITGA4",0.186510841753175,0.296719237689547,0.186510841753175,0.633102138005458,0.468675147148198
"114","B","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.135743568975994,0.326010196917746,0.621686272566776,0.651725719953284,0.109223052374366
"115","B","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.426597193353934,0.351420907946093,1.31754657238961,0.997751209155318,0.11404003765159
"116","B","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.426597193353934,0.327414437002168,1.31754657238961,0.700672742117141,0.151298499480032
"117","B","CD8 T","PKM","PKM","CD44","CD44",0.677131888410867,1.02215523036448,2.27793473880842,2.10305992165709,0.14447649502358
"118","B","CD8 T","CALM1","CALM1","PTPRA","PTPRA",1.57497508930134,0.196750397510955,6.14501061093323,0.484767431721319,0.104023924818691
"119","B","CD8 T","HLA-C","HLA-C","CD3G","CD3G",3.48661807632961,0.383235039408898,11.7154620395393,0.79741212112046,0.143030064135657
"120","B","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",2.49940506611986,0.330485327136156,8.43554965618277,1.55179754467066,0.0631016014954326
"121","B","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",2.49940506611986,0.251176311438171,8.43554965618277,0.893647392878193,0.0832790467292425
"122","B","CD8 T","HLA-A","HLA-A","CD3G","CD3G",3.2691842147084,0.383235039408898,10.9694958864466,0.79741212112046,0.143230365694333
"123","B","CD8 T","HLA-B","HLA-B","CD3G","CD3G",2.91367368215144,0.383235039408898,9.77183363264043,0.79741212112046,0.143300341019183
"124","B","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",2.96262657253701,0.157273328330124,6.15923181221312,0.484905092820628,0.156008656334514
"125","B","CD8 T","CALM2","CALM2","SELL","SELL",1.34268611745062,0.726658286741193,3.54646538390655,3.79505412507465,0.072492158245225
"126","B","CD8 T","CALM1","CALM1","SELL","SELL",1.57497508930134,0.726658286741193,6.14501061093323,3.79505412507465,0.0490753390106017
"127","B","CD8 T","CALM3","CALM3","SELL","SELL",0.591674319958562,0.726658286741193,2.01224981958287,3.79505412507465,0.0563006073072795
"128","B","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.426597193353934,0.613919247516017,1.31754657238961,1.8300646257036,0.108616759416637
"129","B","CD8 T","HLA-B","HLA-B","CANX","CANX",2.91367368215144,0.309277805498414,9.77183363264043,1.09200351014197,0.0844480386965786
"130","B","CD8 T","CALR","CALR","HLA-F","HLA-F",0.571057825365127,0.762632253040268,2.63816124635139,2.2639228574605,0.0729175880673677
"131","B","CD8 T","B2M","B2M","HLA-F","HLA-F",5.08030092207413,0.762632253040268,16.4909361341051,2.2639228574605,0.103776178020043
"132","B","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.307755640823789,0.305588019378849,1.11623711513804,0.697683446781304,0.120761213259247
"133","B","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.2691842147084,0.161235811414212,10.9694958864466,0.627486027700406,0.076579084730916
"134","B","CD8 T","B2M","B2M","CD3D","CD3D",5.08030092207413,2.19006242533081,16.4909361341051,3.07099540210601,0.219695648921804
"135","B","CD8 T","HLA-A","HLA-A","CD3D","CD3D",3.2691842147084,2.19006242533081,10.9694958864466,3.07099540210601,0.21253480041702
"136","B","CD8 T","HLA-C","HLA-C","CD3D","CD3D",3.48661807632961,2.19006242533081,11.7154620395393,3.07099540210601,0.212237579561721
"137","B","CD8 T","HLA-B","HLA-B","CD3D","CD3D",2.91367368215144,2.19006242533081,9.77183363264043,3.07099540210601,0.212638634486206
"138","B","CD8 T","CALM1","CALM1","FAS","FAS",1.57497508930134,0.150088932642222,6.14501061093323,0.268086888751053,0.143490829611415
"139","B","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.534134895138124,0.253758341654867,1.40033817734311,0.540790813749418,0.178981871135427
"140","B","CD8 T","B2M","B2M","CD247","CD247",5.08030092207413,1.07022848239564,16.4909361341051,3.27735123790336,0.100599922227159
"141","B","CD8 T","B2M","B2M","KLRD1","KLRD1",5.08030092207413,0.330485327136156,16.4909361341051,1.55179754467066,0.0656086724252696
"142","B","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",2.91367368215144,0.330485327136156,9.77183363264043,1.55179754467066,0.0635012053421581
"143","B","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.534134895138124,1.10399367841308,1.40033817734311,4.0705488221705,0.103450272947678
"144","B","CD8 T","VIM","VIM","CD44","CD44",2.02913858438351,1.02215523036448,5.3647900371808,2.10305992165709,0.183833301889224
"145","B","CD8 T","B2M","B2M","CD3G","CD3G",5.08030092207413,0.383235039408898,16.4909361341051,0.79741212112046,0.148056168094738
"146","B","CD8 T","B2M","B2M","KLRC1","KLRC1",5.08030092207413,0.251176311438171,16.4909361341051,0.893647392878193,0.0865877817244158
"147","B","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",3.29531300253076,0.21085677859872,8.9887889146201,0.340865791012027,0.226777330792796
"148","NK","B","IFNG","IFNG","IFNGR1","IFNGR1",0.470846318282549,0.125198274575497,0.649301528450821,0.632302059624825,0.143584149774917
"149","NK","B","FASLG","FASLG","FAS","FAS",0.27283150035115,0.117997956108831,0.310252968003089,0.268086888751053,0.387059273087177
"150","NK","B","CD86","CD86","CD28","CD28",0.152487467483942,0.116665254727136,0.239627474793214,0.358743595965501,0.206944990089361
"151","NK","B","IFNG","IFNG","IFNGR2","IFNGR2",0.470846318282549,0.22253843403016,0.649301528450821,0.433472873820884,0.372285272724069
"152","NK","B","ALOX5AP","ALOX5AP","ALOX5","ALOX5",1.05879560922601,0.393793090881736,2.33342811341037,0.441163223297599,0.405029351492538
"153","NK","B","CCL5","CCL5","CXCR3","CXCR3",2.50336773982058,0.118578093468527,6.59848126244347,0.700672742117141,0.0642051558015187
"154","NK","B","ANXA1","ANXA1","FPR1","FPR1",2.1121373119575,0.106251394941705,4.42587558923229,0.154739805571736,0.327684229464865
"155","NK","B","SEMA4D","SEMA4D","CD72","CD72",0.200966848869355,0.377493402303649,0.637662063556706,0.424863534719512,0.280023029774574
"156","NK","B","ICAM3","ICAM3","ITGB2","ITGB2",0.838508767564103,0.760072642284877,2.63739104504272,4.0705488221705,0.0593656481449756
"157","NK","B","TIMP1","TIMP1","CD63","CD63",0.366608914499595,0.48357702176794,0.934116054608886,3.18727616983789,0.0595453901680277
"158","NK","B","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,1.32766130682417,1.6229445508379,4.41371926420569,0.172728510903183
"159","NK","B","SELPLG","SELPLG","ITGAM","ITGAM",0.421189604392454,0.139321883774479,0.864692837398174,0.416354487632544,0.162994094630931
"160","NK","B","SELPLG","SELPLG","SELL","SELL",0.421189604392454,1.30654727375117,0.864692837398174,3.79505412507465,0.167696089694405
"161","NK","B","SELPLG","SELPLG","ITGB2","ITGB2",0.421189604392454,0.760072642284877,0.864692837398174,4.0705488221705,0.0909531856729947
"162","NK","B","HSP90B1","HSP90B1","TLR7","TLR7",0.904504091963788,0.146530502560571,2.61017649139927,0.146530502560571,0.346529859166304
"163","NK","B","GNAI2","GNAI2","FPR1","FPR1",0.570835281855508,0.106251394941705,1.31754657238961,0.154739805571736,0.297493462217728
"164","NK","B","GNAI2","GNAI2","CXCR3","CXCR3",0.570835281855508,0.118578093468527,1.31754657238961,0.700672742117141,0.0733219612286356
"165","NK","B","PKM","PKM","CD44","CD44",0.585391593388951,0.655390474380009,2.27793473880842,2.10305992165709,0.0800854613159745
"166","NK","B","CALM1","CALM1","PTPRA","PTPRA",2.51695851137811,0.124501960876382,6.14501061093323,0.484767431721319,0.105195261230141
"167","NK","B","HLA-C","HLA-C","CD3G","CD3G",4.30320983709084,0.218130867710745,11.7154620395393,0.79741212112046,0.100477170592733
"168","NK","B","HLA-A","HLA-A","CD3G","CD3G",3.92010525050694,0.218130867710745,10.9694958864466,0.79741212112046,0.0977564342555158
"169","NK","B","HLA-B","HLA-B","CD3G","CD3G",3.60848931769051,0.218130867710745,9.77183363264043,0.79741212112046,0.10101448490731
"170","NK","B","ICAM2","ICAM2","ITGAM","ITGAM",0.459545030143938,0.139321883774479,1.40033817734311,0.416354487632544,0.109812361852302
"171","NK","B","CALM2","CALM2","SELL","SELL",0.83673702328163,1.30654727375117,3.54646538390655,3.79505412507465,0.0812270001772135
"172","NK","B","CALM1","CALM1","SELL","SELL",2.51695851137811,1.30654727375117,6.14501061093323,3.79505412507465,0.141013461540564
"173","NK","B","CALM3","CALM3","SELL","SELL",0.809041228104364,1.30654727375117,2.01224981958287,3.79505412507465,0.13841906465794
"174","NK","B","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.617799111087582,1.31754657238961,1.8300646257036,0.146260039060544
"175","NK","B","HLA-B","HLA-B","CANX","CANX",3.60848931769051,0.359646316820364,9.77183363264043,1.09200351014197,0.121618863914583
"176","NK","B","GSTP1","GSTP1","TRAF2","TRAF2",1.55187548772708,0.168244428119976,2.98555343053079,0.21528362903653,0.406220381847519
"177","NK","B","CALR","CALR","HLA-F","HLA-F",1.28639822235435,0.789576504544845,2.63816124635139,2.2639228574605,0.170061766939018
"178","NK","B","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.789576504544845,16.4909361341051,2.2639228574605,0.122889807104327
"179","NK","B","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.12750279780292,1.11623711513804,0.697683446781304,0.0675207884407938
"180","NK","B","CALM1","CALM1","KCNN4","KCNN4",2.51695851137811,0.121263700639375,6.14501061093323,0.121263700639375,0.409593842995148
"181","NK","B","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.248975775464901,10.9694958864466,0.627486027700406,0.141796036581572
"182","NK","B","B2M","B2M","CD3D","CD3D",5.81070168823614,0.498510384940848,16.4909361341051,3.07099540210601,0.057197666872453
"183","NK","B","HLA-A","HLA-A","CD3D","CD3D",3.92010525050694,0.498510384940848,10.9694958864466,3.07099540210601,0.0580104322624962
"184","NK","B","HLA-C","HLA-C","CD3D","CD3D",4.30320983709084,0.498510384940848,11.7154620395393,3.07099540210601,0.0596249663051531
"185","NK","B","HLA-B","HLA-B","CD3D","CD3D",3.60848931769051,0.498510384940848,9.77183363264043,3.07099540210601,0.0599438183161416
"186","NK","B","CALM1","CALM1","FAS","FAS",2.51695851137811,0.117997956108831,6.14501061093323,0.268086888751053,0.180281984446727
"187","NK","B","B2M","B2M","CD247","CD247",5.81070168823614,0.269537489139202,16.4909361341051,3.27735123790336,0.0289787375029129
"188","NK","B","LTB","LTB","CD40","CD40",0.976132612922351,0.685959760600616,6.15923181221312,0.780509523113104,0.139284473532246
"189","NK","B","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,0.760072642284877,1.70198141186351,4.0705488221705,0.17719779192001
"190","NK","B","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,0.760072642284877,1.40033817734311,4.0705488221705,0.0612769693243055
"191","NK","B","VIM","VIM","CD44","CD44",0.986986404279211,0.655390474380009,5.3647900371808,2.10305992165709,0.0573332972209812
"192","NK","B","B2M","B2M","CD3G","CD3G",5.81070168823614,0.218130867710745,16.4909361341051,0.79741212112046,0.0963868004962396
"193","NK","B","SPON2","SPON2","ITGAM","ITGAM",1.6151430220959,0.139321883774479,1.70198141186351,0.416354487632544,0.31755010504462
"194","NK","B","PTDSS1","PTDSS1","JMJD6","JMJD6",0.266159606718314,0.223981345070093,0.693695021807627,0.566095305655995,0.151808421021461
"195","NK","NK","IFNG","IFNG","IFNGR1","IFNGR1",0.470846318282549,0.194453137051598,0.649301528450821,0.632302059624825,0.223009370131396
