"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"178","CD8 T","NK","ICAM2","ICAM2","ITGAL","ITGAL",-0.0791852280486983,0.144412410890431,0.0326135914208662
"179","CD8 T","NK","HLA-B","HLA-B","KLRD1","KLRD1",-0.0161312431587608,0.830116326659573,0.406992541750406
"180","CD8 T","NK","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,0.752926018397243,0.336870395174272
"181","CD8 T","NK","VIM","VIM","CD44","CD44",0.470838499158985,-0.311693946272449,0.0795722764432683
"182","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.141829850057349,0.205510887770244,0.0318405188564477
"183","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,0.193178062363533,0.0644665961132903
"184","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",-0.346161004504446,0.242034649719245,-0.0520631773926006
"185","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,-0.0821420239636699,0.136867404246898
"186","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.16845511424353,0.472833959707924
"187","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,-0.212110612174431,-0.218047519684351
"188","CD8 T","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0390957843418373,0.149572199800229,0.0552382077291956
"189","CD8 T","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0390957843418373,-0.224075373209829,-0.131585578775833
"190","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.387697985010333,-0.104314410435448
"191","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",-0.0362436832764299,-0.526539177461466,-0.281391430368948
"192","CD8 T","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0858787699537955,0.188822960826823,0.137350865390309
"193","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,-0.220226347035037,-0.0481722273031993
"194","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.123881892428638,-0.0669805388544327,0.0284506767871026
"195","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,-0.00893921083252189,0.0527292422690989
"196","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,-0.0835495891389313,-0.049840416148846
"197","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",0.239198378150588,0.0087099939294325,0.12395418604001
"198","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,0.132754549798968,0.0852882355473628
"199","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,-0.096212787592521,0.0716396486995654
"200","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.0791852280486983,0.149572199800229,0.0351934858757651
"201","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",-0.0161312431587608,-0.220226347035037,-0.118178795096899
"202","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.0791852280486983,-0.224075373209829,-0.151630300629264
"203","CD8 T","CD8 T","VIM","VIM","CD44","CD44",0.470838499158985,0.363316964693636,0.417077731926311
"204","CD8 T","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",-0.201554768024831,0.188560860781337,-0.00649695362174695
